time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692585886,0.9939143270464128,5.864541007535822,0.9458639667178912,7.117473718650255,0.7114647057463039,15.46980949240364,7.658482926128504,0.3369133671546817,7.801664670236762,4.276200390483569,0.4537023022861368,0.9261772658804628,95739904,41132032,11624448,41656320,42356736,16084992,121290752,38035456,9715712,48021504,3051520,8998912,64.0,98.0,4.0,338.0,4.0,54.0,50.0,4.0,672.0,82.0,34.0,0,0,0.0010866003510825,0.0030806906272022,0.034375,0.0004130594277329,0.003,0.020828961175236,0.0021851851851851,0.0003251247122026,0.0032223347682957,0.0004466263846928,0.0042210649502633,0.004745243128964,0.0496691176470588,0.0040515155868409,0.0046,0.0664156626506024,0.0047451851851851,0.0032858098546249,0.005002557544757,0.0041073359073359
1692585887,0.9939143270464128,5.864541007535822,0.9458639667178912,7.117473718650255,0.7114647057463039,15.46980949240364,7.658482926128504,0.3369133671546817,7.801664670236762,4.276200390483569,0.4537023022861368,0.9261772658804628,95739904,41132032,11624448,41656320,42356736,16084992,121290752,38035456,9715712,48021504,3051520,8998912,68.0,138.0,4.0,360.0,4.0,78.0,68.0,4.0,608.0,98.0,34.0,0,0,0.0010748373101952,0.0030835407038748,0.0341726618705035,0.0004095045500505,0.003,0.020734704112337,0.0021851851851851,0.0003239339752407,0.0032285568847034,0.0004570858283433,0.0042184381778741,0.0047503732669747,0.049568345323741,0.004036008091706,0.0046,0.0647496318114875,0.0047451851851851,0.0032639483348106,0.0051389578163771,0.0041322033898305
1692585888,0.9939143270464128,5.864541007535822,0.9458639667178912,7.117473718650255,0.7114647057463039,15.46980949240364,7.658482926128504,0.3369133671546817,7.801664670236762,4.276200390483569,0.4537023022861368,0.9068477583719348,95739904,41132032,11624448,41656320,42356736,16084992,121290752,38035456,9715712,48021504,3051520,8998912,50.0,98.0,0.0,338.0,0.0,56.0,48.0,0.0,596.0,78.0,28.0,0,0,0.0010748373101952,0.0030824391074774,0.033041958041958,0.0004092307044152,0.003,0.020734704112337,0.002090909090909,0.0003255697237815,0.0032208708343468,0.0004560878243512,0.0042184381778741,0.0047483903934593,0.0478671328671328,0.0040350175628208,0.0046,0.0647496318114875,0.0044853146853146,0.0032927916769878,0.0049975675018243,0.0041261239368165
1692585889,0.9882945711766896,5.864541007535822,0.9282626522151496,7.117473718650255,0.7114647057463039,15.46980949240364,7.658482926128504,0.3369133671546817,7.801664670236762,4.276200390483568,0.4537023022861368,0.9068477583719348,95739904,41132032,11321344,41656320,42356736,16084992,121290752,38035456,9715712,48021504,3051520,8998912,56.0,70.0,0.0,256.0,0.0,30.0,48.0,0.0,416.0,46.0,20.0,0,0,0.0010748373101952,0.0030824391074774,0.033041958041958,0.0004092307044152,0.003,0.020734704112337,0.002090909090909,0.0003255697237815,0.0032208708343468,0.0004560878243512,0.0042184381778741,0.0047483903934593,0.0478671328671328,0.0040350175628208,0.0046,0.0647496318114875,0.0044853146853146,0.0032927916769878,0.0049975675018243,0.0041261239368165
1692585890,0.9882945711766896,6.032912653223758,0.9282626522151496,7.356946186849027,0.7114647057463039,15.46980949240364,7.658482926128504,0.3369133671546817,7.6931353026047,4.276200390483568,0.4498172364317243,0.9068477583719348,95739904,41132032,11321344,41656320,42356736,16084992,121290752,38035456,9457664,48021504,3051520,8998912,108.0,174.0,4.0,580.0,2.0,104.0,88.0,4.0,704.0,128.0,42.0,0,0,0.0010748373101952,0.0030824391074774,0.033041958041958,0.0004092307044152,0.003,0.020734704112337,0.0021142857142857,0.0003255697237815,0.0032208708343468,0.0004560878243512,0.0042184381778741,0.0047483903934593,0.0478671328671328,0.0040350175628208,0.0046,0.0647496318114875,0.0044914285714285,0.0032927916769878,0.0049975675018243,0.0041261239368165
1692585891,0.9710330353468728,6.032912653223758,0.9282626522151496,7.253401182836495,0.7114647057463039,13.12944217466814,7.667437523569095,0.3369133671546817,7.6931353026047,4.276200390483568,0.4498172364317243,0.9068477583719348,95739904,41132032,11321344,45379584,42356736,16084992,121290752,38035456,9457664,48021504,3051520,8998912,82.0,134.0,2.0,370.0,4.0,72.0,66.0,4.0,804.0,96.0,28.0,0,0,0.0010760546642899,0.0030803539823008,0.0326923076923076,0.0004105676049838,0.003,0.0207038327526132,0.0020354609929078,0.0003234263726165,0.0032089853609288,0.0004462851405622,0.0042190136660724,0.0047446371681415,0.0472377622377622,0.0040352182830354,0.0046,0.0646259541984733,0.0044751773049645,0.0032545502298095,0.0049761736496718,0.0041024390243902
1692585892,0.9710330353468728,6.032912653223758,0.9282626522151496,7.253401182836495,0.5999327316663244,12.871612016461418,7.667437523569094,0.3369133671546817,7.6931353026047,4.249272435936686,0.4498172364317243,0.9068477583719348,95739904,41132032,11321344,45379584,42356736,16084992,121290752,38035456,9457664,48021504,3051520,8998912,0.0,0.0,0.0,62.0,0.0,6.0,4.0,0.0,36.0,0.0,0.0,0,0,0.0011172002170374,0.0030897640588965,0.0327181208053691,0.0004146993885869,0.003,0.0208614519427402,0.0020354609929078,0.0003261101742551,0.0032296918767507,0.000457627118644,0.0042616386326641,0.0047615753060138,0.0472147651006711,0.0040855016611295,0.0046,0.0681590257879656,0.0044751773049645,0.0033186516853932,0.0051683673469387,0.0041447941888619
1692585893,0.9710330353468728,5.8533041515188575,0.9282626522151496,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.2836745040509918,7.6931353026047,4.190097967838947,0.4498172364317243,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,38035456,9457664,48021504,3051520,9015296,90.0,128.0,16.0,428.0,16.0,70.0,100.0,16.0,1110.0,90.0,82.0,0,0,0.0011172002170374,0.0031073086844368,0.0325657894736842,0.000414741847826,0.003,0.0208614519427402,0.0020138888888888,0.0003275997751545,0.0032329475498645,0.0004578763708873,0.0042616386326641,0.0047931556319862,0.0467763157894736,0.0040856383685399,0.0046,0.0681590257879656,0.0044027777777777,0.0033438785504407,0.0052401960784313,0.0041453446191051
1692585894,0.9710330353468728,5.8533041515188575,0.9282626522151496,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3411466565726153,7.6931353026047,4.190097967838947,0.440678893565847,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,38035456,9457664,48021504,3051520,9015296,74.0,102.0,4.0,290.0,4.0,42.0,64.0,4.0,504.0,74.0,28.0,0,0,0.0011172002170374,0.0031073086844368,0.0325657894736842,0.000414741847826,0.003,0.0208614519427402,0.0020138888888888,0.0003275997751545,0.0032329475498645,0.0004578763708873,0.0042616386326641,0.0047931556319862,0.0467763157894736,0.0040856383685399,0.0046,0.0681590257879656,0.0044027777777777,0.0033438785504407,0.0052401960784313,0.0041453446191051
1692585895,0.9710330353468728,5.8533041515188575,0.9282626522151496,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3492021154036018,7.6931353026047,4.190097967838947,0.440678893565847,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,62.0,100.0,4.0,334.0,4.0,60.0,56.0,4.0,572.0,82.0,32.0,0,0,0.0011172002170374,0.0031073086844368,0.0325657894736842,0.000414741847826,0.003,0.0208614519427402,0.0020359712230215,0.0003275997751545,0.0032329475498645,0.0004578763708873,0.0042616386326641,0.0047931556319862,0.0467763157894736,0.0040856383685399,0.0046,0.0681590257879656,0.0044071942446043,0.0033438785504407,0.0052401960784313,0.0041453446191051
1692585896,0.9710330353468728,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,52.0,86.0,0.0,238.0,0.0,50.0,44.0,0.0,528.0,76.0,20.0,0,0,0.0011205250596658,0.0031114706939949,0.0325174825174825,0.0004202939781887,0.003,0.0209426671459381,0.0019930069930069,0.0003269073807765,0.0032345965455014,0.0004514242115971,0.0042642004773269,0.0048006472491909,0.0467832167832167,0.0041137841726618,0.0046,0.0692846607669616,0.0043986013986013,0.0033333418792462,0.005276923076923,0.0041312101910828
1692585897,0.9710330353468728,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,0.0,0.0,0.0,60.0,0.0,2.0,2.0,0.0,40.0,0.0,0.0,0,0,0.0011509021323127,0.0031324770642201,0.0325168918918918,0.0004245551601423,0.003,0.0211565836298932,0.0019930069930069,0.000332048011133,0.0032727512529675,0.0004620829120323,0.0042669218151995,0.0048384587155963,0.0467736486486486,0.004171378988119,0.0046,0.0757553956834531,0.0043986013986013,0.0034257739380849,0.006021327014218,0.0041548076923076
1692585898,0.9710330353468728,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,94.0,142.0,12.0,482.0,12.0,62.0,96.0,12.0,1008.0,96.0,70.0,0,0,0.0011509021323127,0.0031453705349209,0.0325862068965517,0.0004241992882562,0.003,0.0211565836298932,0.001934306569343,0.0003336039274807,0.0032873915262889,0.0004595551061678,0.0042669218151995,0.0048616669628576,0.0467931034482758,0.0041704615384615,0.0046,0.0757553956834531,0.0043868613138686,0.0034486047333097,0.0062571115973741,0.0041493917274939
1692585899,0.9710330353468728,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9054476895723031,95739904,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,0.0,0.0,0.0,107.844,0.0,6.0,4.0,0.0,111.333,0.0,0.0,0,0,0.0011519879727032,0.0031453743424283,0.0325862479505466,0.0004242489353692,0.003,0.0211563988267793,0.0019348621022987,0.0003335886828067,0.0032874785611881,0.0004596445004528,0.0042671398940408,0.004861673816371,0.0467931109398807,0.0041706221757105,0.0046,0.0757551493800986,0.0043869724204597,0.0034483926790937,0.0062583801407974,0.0041495983713014
1692585900,0.9633515548043958,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.667437523569094,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9054476895723031,95965184,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,71.076,102.4,15.905,319.019,16.016,51.044,61.265,15.89,698.496,75.856,47.574,0,0,0.0011517768475437,0.0031453728812041,0.0325861658444119,0.0004241653650977,0.003,0.0211566706441636,0.0019702409785683,0.0003336164024308,0.0032873578160791,0.0004596302035186,0.0042670974919248,0.0048616711861675,0.0467930959570094,0.0041703516409368,0.0046,0.0757555116515288,0.0043940481957136,0.0034487827589943,0.0062566200449776,0.0041495646620181
1692585901,0.9633515548043958,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.799521429395316,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9054476895723031,95965184,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,92.0,138.0,2.0,486.0,2.0,64.0,76.0,2.0,796.0,102.0,32.0,0,0,0.0011656734207389,0.0031494359164046,0.0324640287769784,0.0004281201399688,0.002980487804878,0.0212725056264066,0.0019333333333333,0.0003337206041424,0.0032905891762196,0.0004583333333333,0.0042712753277711,0.0048689846495283,0.0467805755395683,0.0041932329749103,0.0045960975609756,0.0769985250737463,0.0043866666666666,0.0034512983054979,0.0063143507972665,0.0041477157360406
1692585902,0.9633515548043958,5.8533041515188575,0.9211986687260652,7.253401182836495,0.6918714542549373,14.99220675590503,7.799521429395316,0.3492021154036018,7.705954536944082,4.190097967838947,0.440678893565847,0.9159297015876128,95965184,41132032,11321344,45379584,42356736,16322560,121290752,37478400,9457664,48021504,3051520,9015296,42.0,86.0,2.0,228.0,0.0,50.0,42.0,0.0,398.0,66.0,22.0,0,0,0.0012474448628294,0.0031839339339339,0.0326530612244898,0.0004414577232796,0.002980487804878,0.0220965011286681,0.0019333333333333,0.0003432368494294,0.003349128540305,0.0004699895615866,0.0043303926842388,0.004931081081081,0.0468027210884353,0.0042853571428571,0.0045960975609756,0.0902777777777778,0.0043866666666666,0.0036058034732908,0.007152977412731,0.0041717703349282
1692585903,0.9633515548043958,5.8533041515188575,0.9211986687260652,7.21694785697164,0.6801717680401221,14.99220675590503,7.799521429395316,0.3492021154036018,7.460430479709933,4.190097967838947,0.440678893565847,0.9159297015876128,95965184,41132032,11321344,41246720,42356736,16322560,121290752,37478400,9687040,48021504,3051520,9015296,50.0,94.0,0.0,270.0,0.0,46.0,46.0,0.0,526.0,64.0,24.0,0,0,0.0012474448628294,0.0031896892401652,0.0326666666666666,0.0004415492313323,0.0029808612440191,0.0220965011286681,0.001919708029197,0.0003453938213192,0.0033636837985911,0.0004718162839248,0.0043303926842388,0.0049414406322974,0.0467999999999999,0.0042859365038888,0.0045961722488038,0.0902777777777778,0.0043839416058394,0.0036298109965635,0.0074015748031496,0.0041753262158956
1692585904,0.9633515548043958,5.8533041515188575,0.792752867683361,7.21694785697164,0.6801717680401221,14.99220675590503,7.799521429395316,0.3692758824905126,7.460430479709933,4.190097967838947,0.440678893565847,0.9159297015876128,95965184,41132032,11321344,41246720,42356736,16322560,121290752,37478400,9687040,48021504,3051520,9015296,44.0,84.0,6.0,342.0,8.0,54.0,36.0,6.0,578.0,62.0,34.0,0,0,0.0012474448628294,0.0031896892401652,0.0326666666666666,0.0004415492313323,0.0029808612440191,0.0220965011286681,0.001919708029197,0.0003453938213192,0.0033636837985911,0.0004718162839248,0.0043303926842388,0.0049414406322974,0.0467999999999999,0.0042859365038888,0.0045961722488038,0.0902777777777778,0.0043839416058394,0.0036298109965635,0.0074015748031496,0.0041753262158956
1692585905,0.8110870150334071,5.8533041515188575,0.7773995565379265,7.1768715420195335,0.6801717680401221,14.99220675590503,7.799521429395316,0.3692758824905126,7.460430479709933,4.190097967838947,0.4351559463115351,0.9159297015876128,95965184,41132032,11321344,41246720,42356736,16322560,121290752,37478400,9687040,48021504,3182592,9015296,62.0,98.0,10.0,390.0,10.0,58.0,50.0,10.0,546.0,60.0,24.0,0,0,0.0012474448628294,0.0031896892401652,0.0326666666666666,0.0004415492313323,0.0029808612440191,0.0220965011286681,0.0019090909090909,0.0003453938213192,0.0033636837985911,0.0004718162839248,0.0043303926842388,0.0049414406322974,0.0467999999999999,0.0042859365038888,0.0045961722488038,0.0902777777777778,0.0043818181818181,0.0036298109965635,0.0074015748031496,0.0041753262158956
1692585906,0.8272623859374835,5.8533041515188575,0.9086187822662484,7.1768715420195335,0.6801717680401221,14.99220675590503,7.799521429395316,0.3692758824905126,6.23996162971187,4.190097967838947,0.4351559463115351,0.9159297015876128,95965184,41132032,11382784,41246720,42356736,16322560,121290752,37478400,9687040,48021504,3182592,9015296,80.0,122.0,4.0,374.0,8.0,60.0,62.0,6.0,684.0,88.0,28.0,0,0,0.0012601054481546,0.0031838523214618,0.0325520833333333,0.0004427659786618,0.0029814814814814,0.0220622796709753,0.0018088235294117,0.0003421735223234,0.0033485791610284,0.0004571205821205,0.0043401288810779,0.0049309341786313,0.0467881944444444,0.0042846980976013,0.0045962962962962,0.0895115332428765,0.0043617647058823,0.0035929411764705,0.0072351063829787,0.0041448101265822
1692585907,0.8434377568415601,5.8533041515188575,0.9086187822662484,7.1768715420195335,0.6801717680401221,14.845506105970266,7.799521429395316,0.3692758824905126,6.363027682068748,4.190097967838947,0.3423440788329291,0.9159297015876128,95965184,41132032,11382784,41246720,42356736,16211968,121290752,37478400,9687040,48021504,3182592,9015296,62.0,112.0,0.0,426.0,0.0,58.0,60.0,0.0,474.0,76.0,28.0,0,0,0.0012379421221864,0.0031765254711699,0.0327419354838709,0.0004336880701126,0.0029814814814814,0.0218121546961326,0.0018088235294117,0.0003389332337212,0.00335137340223,0.0004613034623217,0.0043281886387995,0.0049177458481059,0.0468064516129032,0.0042485507246376,0.0045962962962962,0.0857506702412869,0.0043617647058823,0.0035514240145819,0.0072122153209109,0.0041533414337788
1692585908,0.9705222542445876,5.797081140937008,0.9086187822662484,7.1768715420195335,0.6801717680401221,14.844553880940536,7.799521429395316,0.3692758824905126,7.383963141412682,4.189692712000779,0.3494917088555043,0.7834353817546224,95965184,41132032,11382784,41246720,42356736,16211968,121290752,37478400,9687040,48021504,3182592,9015296,26.0,26.0,0.0,122.0,0.0,14.0,24.0,0.0,296.0,24.0,8.0,0,0,0.0012379421221864,0.0031689440993788,0.0327830188679245,0.0004340457878733,0.0029819004524886,0.0218121546961326,0.0018510638297872,0.000340909090909,0.0033359213250517,0.000463849287169,0.0043281886387995,0.0049040993788819,0.0468081761006289,0.0042492768595041,0.0045963800904977,0.0857506702412869,0.0043702127659574,0.0035751837825796,0.0070381443298969,0.0041587034813925
1692585909,0.9705222542445876,5.487661594551508,0.950594656018244,7.1768715420195335,0.6801717680401221,14.844553880940536,7.56726134899562,0.3692758824905126,7.383963141412682,3.4451017606785728,0.3566393388780794,0.768169886728162,95965184,41132032,11382784,41246720,42356736,16211968,121294848,37478400,9687040,48021504,3182592,9015296,132.0,214.0,0.0,748.0,0.0,124.0,98.0,0.0,784.0,160.0,36.0,0,0,0.0012379421221864,0.0031689440993788,0.0327830188679245,0.0004340457878733,0.0029819004524886,0.0218121546961326,0.0018510638297872,0.000340909090909,0.0033359213250517,0.000463849287169,0.0043281886387995,0.0049040993788819,0.0468081761006289,0.0042492768595041,0.0045963800904977,0.0857506702412869,0.0043702127659574,0.0035751837825796,0.0070381443298969,0.0041587034813925
