time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702374347,1.823025580307289,7.335631632591909,1.273708460391309,10.9510487294848,0.9094109816971636,18.179707781758932,11.313391082960619,0.4984094431858846,7.952861947055282,7.5241722815985055,0.5729187099751922,1.227478654497271,93782016,49410048,10903552,81338368,41791488,16375808,55709696,32526336,8974336,44953600,3006464,8790016,70,124,8,385.05,10,74,64,10,646,76,46,,0,0.0031358328211432084,0.004038254172015405,0.042281879194630875,0.0031159328997268374,0.0031128205128205127,0.07667369530838165,0.0030497512437810946,0.002249388753056234,0.007608055009823183,0.0028102981029810305,0.004899569760295021,0.009952562326869805,0.08192982456140349,0.006139783722711101,0.004803076923076922,0.23145604395604405,0.004689552238805969,0.004821985330073349,0.02006883509833586,0.00465528455284553
1702374348,1.7870830012651404,7.335631632591909,1.273708460391309,10.9510487294848,0.7587897878535709,18.179707781758932,11.313391082960619,0.4984094431858846,6.496392223411148,7.5241722815985055,0.5729187099751922,1.2317675544794129,93782016,49410048,10903552,81338368,41791488,16375808,55709696,32526336,8974336,44953600,3006464,8790016,58,104,8,261.354,10,54,48,8,582.306,74.306,34,,0,0.0031358328211432084,0.004038254172015405,0.042281879194630875,0.003115953257150236,0.0031128205128205127,0.07524232633279482,0.0030497512437810946,0.0022593636142822443,0.007650304414003044,0.0027960571040108774,0.004899569760295021,0.009952562326869805,0.08192982456140349,0.006139975170701437,0.004803076923076922,0.22822410766530138,0.004689552238805969,0.004829623512266213,0.020466573816155992,0.004654928619986404
1702374349,1.751140422222992,7.335631632591909,1.273708460391309,10.9510487294848,0.7436329381586181,18.179707781758932,11.309231020808577,0.4984094431858846,6.627398247457271,7.48627516554078,0.5729187099751922,1.2317675544794129,93782016,49410048,10903552,81338368,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,62,82,2,360,0,50,46,2,446,56,24,,0,0.0031358328211432084,0.004038254172015405,0.042281879194630875,0.0031159474409895665,0.0031128205128205127,0.07666927490871153,0.0030497512437810946,0.0022593636142822443,0.007650304414003044,0.0027960571040108774,0.004899569760295021,0.009952562326869805,0.08192982456140349,0.006139920475141884,0.004803076923076922,0.23266352549889144,0.004689552238805969,0.004829623512266213,0.020466573816155992,0.004654928619986404
1702374350,1.715197843180844,7.335631632591909,1.273708460391309,10.838488141237718,0.7284760884636654,18.179707781758932,11.309231020808577,0.4984094431858846,6.758404271503393,7.48627516554078,0.5750679281901986,1.2317675544794129,93782016,49410048,10903552,74977280,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,66,142,6,388,4,56,84,6,778,108,52,,0,0.0031358328211432084,0.004038254172015405,0.042281879194630875,0.003115953257150236,0.0031104972375690606,0.07666927490871153,0.003053763440860215,0.0023055207316123563,0.007650272194813717,0.0027960571040108774,0.004899569760295021,0.009952562326869805,0.08192982456140349,0.006139975170701437,0.00479889502762431,0.23266352549889144,0.004696774193548387,0.004851350930238187,0.020466501547393347,0.004654928619986404
1702374351,2.1374180771350995,7.335631632591909,1.273708460391309,10.838488141237718,0.9021498213528696,18.179707781758932,11.309231020808577,0.4984094431858846,7.860361442767354,7.48627516554078,0.5750679281901986,1.2317675544794129,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,46,60,0,221.225,0,40,32,0,376,50,24,,0,0.0031366574330563245,0.004041052624292636,0.042261898977033266,0.0031263459998494354,0.0031164054100440994,0.07666927490871153,0.0030829042933031435,0.002263328133252706,0.007650304414003044,0.0027915563406389907,0.00489818405663281,0.009931233176304921,0.08187498405542859,0.006268738058995839,0.00480952973807938,0.23266352549889144,0.004749227727945659,0.004836921285673208,0.020466573816155992,0.0046476850483205675
1702374352,2.1374180771350995,7.335631632591909,1.273708460391309,10.838488141237718,0.9021498213528696,18.179707781758932,11.309231020808577,0.4984094431858846,7.860361442767354,7.48627516554078,0.5750679281901986,1.2317675544794129,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,71.586,124,2,372.429,4,68,68,2,806,102,40,,0,0.0031368089032457265,0.004028365136668387,0.04189189189189189,0.003119567872784726,0.0031164021164021166,0.07674907943187798,0.003082901554404145,0.002248780968329803,0.007687325627740136,0.0027903989181879644,0.004898744571280435,0.00989151599443672,0.08076923076923076,0.006200425104994256,0.00480952380952381,0.2327928928373127,0.00474922279792746,0.004826134068856819,0.020691582002902765,0.004642461122379986
1702374353,2.1374180771350995,7.335631632591909,1.273708460391309,10.838488141237718,0.9021498213528696,18.060005886681456,11.309231020808577,0.4984094431858846,7.860361442767354,7.48627516554078,0.5750679281901986,1.2317675544794129,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,43.821,84,6,248,4,58,34,6,554,74,36,,0,0.0031368036743159083,0.004028365136668387,0.04189189189189189,0.003119556714471969,0.0031164021164021166,0.0766703478741027,0.003082901554404145,0.002256663086986234,0.007648514851485148,0.0027876344086021506,0.004898736841032095,0.00989151599443672,0.08076923076923076,0.006200320512820518,0.00480952380952381,0.23379088785046734,0.00474922279792746,0.004826222786293078,0.020478813559322028,0.004641397849462366
1702374354,2.1374180771350995,7.335631632591909,1.3636169274103274,10.838488141237718,0.9021498213528696,18.060005886681456,11.309231020808577,0.4984094431858846,7.860361442767354,7.48627516554078,0.5750679281901986,1.2317675544794129,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,52,108,0,259.625,0,40,46,0,504,74,12,,0,0.0031367997523986378,0.004028362790314186,0.041891920668947605,0.0031195507799098693,0.0031164100220237773,0.0770910534674431,0.0030829097718167568,0.0022566655559097606,0.007648514851485148,0.002787644029546562,0.004898731043020737,0.009891504670670554,0.08076932401309146,0.006200245614425104,0.004809538039642799,0.23308052950910102,0.004749237589270162,0.004826222397548986,0.020478813559322028,0.004641401382972859
1702374355,2.1374180771350995,7.335631632591909,1.1452279947483661,10.838488141237718,0.9021498213528696,18.060005886681456,11.309231020808577,0.4984094431858846,7.860361442767354,7.48627516554078,0.5750679281901986,1.2317675544794129,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,8974336,44953600,3006464,8790016,62,109.767,7.883,380.598,7.86,54,58,7.883,619.592,84,37.767,,0,0.0031367997523986378,0.004028367481883757,0.041891863122188004,0.003119557069457803,0.00312087136510333,0.0770910534674431,0.0030860133741161208,0.002330541647769982,0.007648514851485148,0.002787624791881786,0.004898731043020737,0.009891527312693283,0.08076913754797013,0.006200343099739114,0.004817568457185993,0.23308052950910102,0.004754824073409017,0.004847539814124625,0.020478813559322028,0.00464139431750325
1702374356,2.1374180771350995,7.335631632591909,1.1225010459581937,10.838488141237718,0.9021498213528696,18.060005886681456,11.309231020808577,0.4984094431858846,7.901616550301482,7.48627516554078,0.5706778110594951,1.0670220656443317,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,9109504,44953600,3006464,8790016,76,108,4,392,4,63.366,64,2,656.403,92.403,28,,0,0.0031413515189088652,0.004015792154865002,0.04183333333333333,0.003122158348575908,0.0031139896373056993,0.07709101329651014,0.0030923076923076924,0.002254949534161491,0.007648514851485148,0.002789403085177733,0.004901053936763795,0.0098478561549101,0.08057692307692306,0.006203044041450781,0.004805181347150258,0.23308051673956698,0.004766153846153845,0.004824281832298138,0.020478813559322028,0.00464372904091214
1702374357,2.1374180771350995,5.715158622828817,1.0997740971680219,10.838488141237718,0.9021498213528696,18.060005886681456,11.309231020808577,0.4984094431858846,7.901616550301482,7.48627516554078,0.5706778110594951,1.2513621590037582,93675520,49410048,10903552,74977280,41791488,16375808,55955456,32526336,9109504,44953600,3006464,8798208,63.621,98,4,246.426,4,50,50,4,552,72,28,,0,0.003138364461671708,0.004003790750568612,0.04188741721854305,0.003123550560621416,0.0031139896373056993,0.07689790575916232,0.0030923076923076924,0.0022528217797800707,0.007696463654223969,0.0027924151696606786,0.004895502211051592,0.009808914996544576,0.08075471698113208,0.006220944752225099,0.004805181347150258,0.23282044198895033,0.004766153846153845,0.004817797800707263,0.020792682926829276,0.004645775116433799
1702374358,2.1374180771350995,5.830635618950974,1.3206372889670137,10.838488141237718,0.9021498213528696,18.060005886681456,11.309231020808577,0.42403152508512,7.901616550301482,7.48627516554078,0.5706778110594951,1.2513621590037582,93675520,49410048,10526720,74977280,41791488,16375808,55955456,32526336,9109504,44953600,3006464,8798208,36,80,2,182,0,38,36,2,460,62,30,,0,0.0031383570105003086,0.004003790750568612,0.04188741721854305,0.0031235617154811717,0.0031139896373056993,0.07682993946064942,0.0030923076923076924,0.002260130593431919,0.007653715579026782,0.002773913043478261,0.004895491043854231,0.009808914996544576,0.08075471698113208,0.006221049264235439,0.004805181347150258,0.2342142025611176,0.004766153846153845,0.004817073170731708,0.020623776223776227,0.0046425418060200676
1702374359,2.1374180771351,6.928619767329483,1.3206372889670137,10.838488141237718,0.9021498213528696,17.994672561066945,11.309231020808577,0.41572470103202197,7.901616550301482,7.48627516554078,0.5706778110594951,1.2513621590037582,93675520,49410048,10526720,74977280,41791488,16457728,55955456,32526336,9109504,44953600,3006464,8798208,68.193,116,8,360.381,8,64,66,8,664,94,46,,0,0.0031383570105003086,0.004003790750568612,0.04188741721854305,0.0031235561381457323,0.0031139896373056993,0.07597266035751839,0.0030923076923076924,0.002260130593431919,0.007653715579026782,0.002773913043478261,0.004895491043854231,0.009808914996544576,0.08075471698113208,0.006220997009675524,0.004805181347150258,0.23256207674943574,0.004766153846153845,0.004817073170731708,0.020623776223776227,0.0046425418060200676
1702374360,2.1374180771351,6.928619767329483,1.3206372889670137,10.838488141237718,0.9021498213528696,17.994672561066945,11.488464119998868,0.4074178769789239,7.901616550301482,7.48627516554078,0.46157570575584267,1.2513621590037582,93675520,49410048,10526720,74977280,41791488,16457728,55955456,32526336,9109504,44953600,3006464,8798208,68,82,8,324.748,8,64,44,8,534,66,36,,0,0.0031383570105003086,0.004003790750568612,0.04188741721854305,0.0031235700811302067,0.0031176470588235292,0.07597266035751839,0.003095744680851064,0.0023344452074953396,0.007653715579026782,0.002773913043478261,0.004895491043854231,0.009808914996544576,0.08075471698113208,0.0062211276406561634,0.004811764705882354,0.23256207674943574,0.004772340425531915,0.004838438143824193,0.020623776223776227,0.0046425418060200676
1702374361,2.1374180771351,6.928619767329483,1.3206372889670137,10.838488141237718,0.7121698529411745,17.994672561066945,11.488464119998868,0.27400749999999974,7.901616550301482,7.48627516554078,0.471151733426456,1.2513621590037582,93675520,49410048,10526720,74977280,41791488,16457728,55955456,32526336,9109504,44953600,3006464,8798208,56,150.124,4,339.162,0,58,64,4,746.186,104,40.062,,0,0.003136151694124961,0.004005058168942843,0.04197019867549669,0.0031232159224826505,0.0031111111111111114,0.07597266035751839,0.0030800000000000003,0.0022522808028426003,0.007653715579026782,0.0027718478985990663,0.004894808828100715,0.009816390041493778,0.0810185185185185,0.00620248724489796,0.0048000000000000004,0.23256207674943574,0.004744,0.004814923653125899,0.020623776223776227,0.004637625083388926
1702374362,2.0869664893015005,6.928619767329483,1.3206372889670137,10.711351147135609,0.7264138197586707,17.994672561066945,11.488464119998868,0.42317596073985825,7.901616550301482,7.668346676789282,0.4807277610970692,1.2513621590037582,93675520,49410048,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,56,112,4,380.676,4,68,58,4,664.161,84.161,44,,0,0.0031389236545682105,0.004023894255210982,0.042281879194630875,0.003128213919600802,0.0031111111111111114,0.07623670212765957,0.0030800000000000003,0.0022498061264055835,0.00770882584712372,0.0027678100263852246,0.004900125156445558,0.009807588075880759,0.08192982456140349,0.006300172910348287,0.0048000000000000004,0.2327721943048576,0.004744,0.004825300504071345,0.020978632478632492,0.004625329815303431
1702374363,2.0869664893015005,6.928619767329483,1.3206372889670137,8.672973562040971,0.854638009049771,17.994672561066945,11.488464119998868,0.431612567180111,7.901616550301482,7.668346676789282,0.4903037887676825,1.2398277304275092,93675520,49410048,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,84,138,0,312,0,54,54,0,648,90,8,,0,0.0031389236545682105,0.004023894255210982,0.042281879194630875,0.0031281455184386255,0.0031111111111111114,0.07666573348264276,0.0030800000000000003,0.002257754729664842,0.007665845337376799,0.002765091863517061,0.004900125156445558,0.009807588075880759,0.08192982456140349,0.006299544181372485,0.0048000000000000004,0.2343542757417103,0.004744,0.0048249303754921745,0.02083493150684931,0.004624409448818898
1702374364,2.0869664893015005,5.7801721716455905,1.3206372889670137,8.851320329190921,0.854638009049771,17.994672561066945,11.488464119998868,0.5061963864151655,7.901616550301482,6.660695647007953,0.4998798164382957,1.2398277304275092,93675520,49410048,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,60,138,8,375.171,12,78,64,8,650,86,60,,0,0.0031389197529392058,0.004023894255210982,0.042281879194630875,0.0031281740222949624,0.0031111111111111114,0.07816540948275862,0.0030800000000000003,0.002257754729664842,0.007665845337376799,0.002765091863517061,0.004900119342708538,0.009807588075880759,0.08192982456140349,0.006299806202542739,0.0048000000000000004,0.2336111111111111,0.004744,0.0048249303754921745,0.02083493150684931,0.004624409448818898
1702374365,2.0869664893015005,5.664695175523433,1.3206372889670137,9.029667096340873,0.854638009049771,17.994672561066945,11.488464119998868,0.5061963864151655,7.901616550301482,6.7921831293055455,0.574561660236797,1.2398277304275092,93675520,49410048,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,54,90,6,420,4,56,50,6,524,66,38,,0,0.0031389236545682105,0.004023894255210982,0.042281879194630875,0.003128188272416513,0.0031170212765957443,0.07816540948275862,0.003083769633507853,0.0023342799784556627,0.007665845337376799,0.002765091863517061,0.004900125156445558,0.009807588075880759,0.08192982456140349,0.006299937185929652,0.004810638297872341,0.2336111111111111,0.004750785340314137,0.004845096215051657,0.02083493150684931,0.004624409448818898
1702374366,2.0869664893015005,7.7689058281721675,1.3206372889670133,9.208013863490825,0.854638009049771,18.29669304691913,11.488464119998868,0.5061963864151655,7.979190415875051,7.889248937855502,0.574561660236797,1.2398277304275092,93675520,49512448,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,65.857,110,6,350,8.024,58,48,6,630.29,84.29,32,,0,0.0031404293954164445,0.004042097302747669,0.042117834394904456,0.003131515741642325,0.0030943396226415097,0.07816540948275862,0.0030841121495327104,0.002289207141847646,0.007665845337376799,0.002766688269604666,0.004899292431082696,0.009808147174770038,0.0814655172413793,0.006299188007495321,0.004769811320754718,0.2336111111111111,0.004751401869158879,0.004831403401328495,0.02083493150684931,0.004621775761503564
1702374367,2.0869664893015005,7.7689058281721675,1.3206372889670133,10.700806028997114,0.854638009049771,18.29669304691913,11.488464119998868,0.5061963864151655,7.979190415875051,7.889248937855502,0.574561660236797,1.2398277304275092,93675520,49512448,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,44,150,14,436,14,52,62,12,654,80,58,,0,0.0031470316825592125,0.004096134282807731,0.04184131736526946,0.0031431432078031143,0.0030943396226415097,0.08045698924731184,0.0030841121495327104,0.0023020588511798437,0.007772798129384256,0.002774193548387097,0.004910919717010151,0.00991825699745547,0.08060344827586206,0.006462107756068693,0.004769811320754718,0.23429499999999995,0.004751401869158879,0.004850897809532763,0.021233289646133684,0.004633290322580645
1702374368,2.0734400274030027,7.7689058281721675,1.3206372889670133,10.700806028997114,0.854638009049771,18.29669304691913,9.451511562922569,0.5061963864151655,7.979190415875051,7.889248937855502,0.574561660236797,1.2398277304275092,93687808,49512448,10526720,75292672,41791488,16457728,55955456,32329728,9109504,44945408,3006464,8798208,80,92,8,387.268,8,80,54,8,610,78,32,,0,0.0031470316825592125,0.004096130052859475,0.04184132064248071,0.0031431514356273006,0.003094345510982021,0.08093785014840986,0.0030841206941918963,0.002310466139162029,0.007764136904761905,0.0027712228801210176,0.004910919717010151,0.009918244525789422,0.0806034591436475,0.0064621624770111194,0.004769821919767638,0.23313071148029427,0.004751417249545414,0.004853311014540619,0.021251889168765744,0.004630674896603221
1702374369,2.0734400274030027,7.7689058281721675,1.2622487728072693,10.700806028997114,0.854638009049771,18.29669304691913,11.555524790009747,0.5061963864151655,7.979190415875051,7.889248937855502,0.574561660236797,1.2398277304275092,93687808,49512448,10526720,75292672,41791488,16457728,55795712,32329728,9109504,44945408,3006464,8798208,60,90,2,300,4,50,50,2,562,72,24,,0,0.0031470316825592125,0.004096129770790278,0.041841320860991,0.003143142786443859,0.0030943455110810023,0.08135955425600744,0.003084121263914591,0.00230987462104701,0.007764100266421355,0.0027712235340449256,0.004910919717010151,0.009918243694128779,0.08060345986826394,0.006462085532974321,0.004769821919945803,0.2321725825926989,0.004751418275046264,0.004853134095890345,0.021251817469553673,0.0046306750542134695
1702374370,2.0734400274030027,7.7689058281721675,1.2622487728072693,10.700806028997114,0.854638009049771,18.29669304691913,11.555524790009747,0.5061963864151655,6.8889670320526575,7.889248937855502,0.4971123444414886,1.2981603781936684,93687808,49512448,10526720,75292672,41791488,16457728,55795712,32329728,9109504,44945408,3006464,8646656,56,108,4,383.677,4,56,60,4,498,60,26,,0,0.00314699458188175,0.004096130052859475,0.04184132064248071,0.0031431083170677314,0.003098527884638713,0.08135953266064791,0.003087813325450958,0.002372939998367006,0.007764136904761905,0.0027712228801210176,0.004910863311164926,0.009918244525789422,0.0806034591436475,0.0064617846400741455,0.004777350192349683,0.23217266187050364,0.004758063985811724,0.004873278891583469,0.021251889168765744,0.004630674896603221
1702374371,2.0734400274030027,7.7689058281721675,1.3902068383284074,10.700806028997114,0.854638009049771,18.29669304691913,11.55552479000975,0.5061963864151655,6.755980525121406,7.889248937855502,0.4875363167708753,1.2981603781936684,93687808,49512448,10645504,75292672,41791488,16457728,55795712,32329728,9109504,44945408,3006464,8646656,44,136,2,338,0,46,54,2,552.587,80.587,40,,0,0.003144576385343535,0.00409187156536532,0.04181547619047619,0.003130400532961951,0.003092598455099681,0.08135953266064791,0.003092602363209632,0.002299889853842499,0.007764118586100204,0.00277151017056727,0.004909479701810912,0.009822819879507458,0.08051724137931034,0.0062745499721440804,0.004766677219179425,0.23217266187050364,0.004766684253777338,0.004850452151374752,0.02125185332035263,0.004630636376122071
