time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692584350,0.9912087983798016,5.494832894402219,0.6597540498157908,6.997454902518912,0.7104577903985775,15.001112913686242,7.612916541852464,0.3540910039887267,7.472120012952624,4.229280876478849,0.4423863032200246,0.8840107572841158,96993280,41152512,11546624,43081728,42356736,16138240,120508416,35500032,9535488,48021504,3051520,9129984,110.0,120.0,4.0,416.0,4.0,66.0,82.0,4.0,1040.0,98.0,52.0,0,0,0.0012621204049014,0.0032232761765778,0.036504424778761,0.0004134167385677,0.0030093023255813,0.0211466485199047,0.0022755905511811,0.0003399988161944,0.0033849814912744,0.0004343507751937,0.0043018646776771,0.005056277056277,0.174516129032258,0.0043149216576365,0.0046167441860465,0.0979425113464447,0.0049086614173228,0.0036149948174594,0.0079343220338983,0.0040982689747004
1692584351,0.9912087983798016,5.4948328944022204,0.7100149561907364,6.997454902518912,0.7104577903985775,15.001112913686242,7.612916541852464,0.3540910039887267,7.472120012952624,4.229280876478849,0.4423863032200246,0.8840107572841158,96993280,41152512,11575296,43081728,42356736,16138240,120508416,35500032,9535488,48021504,3051520,9129984,50.0,126.0,8.0,312.0,4.0,70.0,50.0,6.0,670.0,94.0,40.0,0,0,0.001252281266774,0.0032359675036927,0.0353448275862069,0.0004148964301454,0.0030095693779904,0.02119341563786,0.0022755905511811,0.0003434243020384,0.0034257398859625,0.0004323271665043,0.0043054213633923,0.0057251082251082,0.1428571428571428,0.0043409097688292,0.0046172248803827,0.1006024096385539,0.0049086614173228,0.0036777804126156,0.0081405959031657,0.0041054347826086
1692584352,0.9912087983798016,5.4948328944022204,0.7247710688930031,6.997454902518912,0.7104577903985775,15.001112913686242,7.612916541852464,0.3540910039887267,7.472120012952624,4.229280876478849,0.4423863032200246,0.8840107572841158,96993280,41152512,11575296,43081728,42356736,16138240,120508416,35500032,9535488,48021504,3051520,9129984,62.0,106.0,4.0,264.0,4.0,52.0,54.0,4.0,640.0,88.0,36.0,0,0,0.001252281266774,0.0032492048643592,0.0338983050847457,0.0004144336712208,0.0030098522167487,0.0212863070539419,0.0021363636363636,0.0003427420974414,0.0034257398859625,0.0004296494644595,0.0043054213633923,0.0063867521367521,0.0779999999999999,0.0043400957510472,0.0046177339901477,0.1157894736842109,0.0045969696969696,0.0036660714285714,0.0081405959031657,0.0040979310344827
1692584353,0.9912087983798016,5.4948328944022204,0.73952718159527,6.997454902518912,0.7104577903985775,15.001112913686242,7.612916541852464,0.3540910039887267,7.472120012952624,4.229280876478849,0.397610584194345,0.8840107572841158,96993280,41152512,11575296,43081728,42356736,16138240,120508416,35500032,9535488,48021504,3051520,9129984,44.0,96.0,6.0,218.0,8.0,48.0,46.0,6.0,512.0,72.0,36.0,0,0,0.001252281266774,0.0032492048643592,0.0338983050847457,0.0004144336712208,0.0030098522167487,0.0212863070539419,0.0021363636363636,0.0003427420974414,0.0034257398859625,0.0004296494644595,0.0043054213633923,0.0063867521367521,0.0779999999999999,0.0043400957510472,0.0046177339901477,0.1157894736842109,0.0045969696969696,0.0036660714285714,0.0081405959031657,0.0040979310344827
1692584354,0.9912087983798016,5.4948328944022204,0.7542832942975367,6.997454902518912,0.7104577903985775,15.001112913686242,7.612916541852464,0.3540910039887267,7.472120012952624,3.512557559168392,0.3899800015681521,0.8840107572841158,96993280,41152512,11575296,43081728,42356736,16138240,120508416,35500032,9535488,48021504,3051520,9129984,54.0,72.0,0.0,272.0,0.0,44.0,36.0,0.0,470.0,56.0,14.0,0,0,0.001252281266774,0.0032492048643592,0.0338983050847457,0.0004144336712208,0.0030098522167487,0.0212863070539419,0.0021692307692307,0.0003427420974414,0.0034257398859625,0.0004296494644595,0.0043054213633923,0.0063867521367521,0.0779999999999999,0.0043400957510472,0.0046177339901477,0.1157894736842109,0.0046061538461538,0.0036660714285714,0.0081405959031657,0.0040979310344827
1692584355,0.9894494899920848,5.4948328944022204,0.8853667621360065,6.997454902518912,0.7104577903985775,15.001112913686242,7.612916541852464,0.3540910039887267,7.472120012952624,3.581967919520034,0.3823494189419592,0.8840107572841158,96993280,41152512,11575296,43081728,42356736,16138240,120508416,35500032,9535488,48021504,3051520,9129984,56.0,112.0,0.0,340.0,0.0,70.0,54.0,0.0,602.0,88.0,34.0,0,0,0.0012020640956002,0.0032492048643592,0.0338983050847457,0.0004144336712208,0.0030098522167487,0.0212863070539419,0.0021548964407869,0.0003427420974414,0.0034257398859625,0.000423757170172,0.0042960347637153,0.0063867521367521,0.0779999999999999,0.0043400957510472,0.0046177339901477,0.1157894736842109,0.0045968587858731,0.0036660714285714,0.0081405959031657,0.0040795518207282
1692584356,0.9894494899920848,5.4948328944022204,0.8853667621360065,6.997454902518912,0.7104577903985775,14.656636717148537,7.612916541852464,0.3540910039887267,7.472120012952624,3.6513782798716754,0.3747188363157663,0.7332348098038877,96993280,41152512,11575296,43081728,42356736,15953920,120508416,35500032,9535488,48021504,3051520,9129984,36.0,70.0,0.0,264.0,0.0,42.0,38.0,0.0,436.0,52.0,22.0,0,0,0.001200108754758,0.0032165347081568,0.0327083333333333,0.0004041262135922,0.0030099999999999,0.0210625637538252,0.0021555555555555,0.0003417424525559,0.0033670886075949,0.0004216382575757,0.0042957041870581,0.0049897624746823,0.049375,0.0041985370313928,0.004618,0.0962249614791987,0.004597037037037,0.0036465576900131,0.0074969696969696,0.0040724719101123
1692584357,0.9894494899920848,5.4948328944022204,0.8853667621360065,6.997454902518912,0.6784021856129078,14.656636717148537,7.612916541852464,0.2859075522433961,7.472120012952624,4.164621621098498,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,43081728,42356736,15953920,120508416,35500032,9535488,48021504,3182592,9072640,108.0,164.0,4.0,536.0,4.0,90.0,84.0,4.0,806.0,126.0,28.0,0,0,0.001200108754758,0.0031866133139323,0.0320696721311475,0.0004038011442441,0.0030102564102564,0.0208119800332778,0.0020656934306569,0.0003370788727959,0.0033670886075949,0.0004192708333333,0.0042957041870581,0.0049359039650782,0.0480532786885245,0.0041956647840024,0.0046184615384615,0.0886687306501547,0.0044131386861313,0.0035847986657136,0.0074969696969696,0.0040649572649572
1692584358,0.9894494899920848,5.4948328944022204,0.8853667621360065,6.824468164671882,0.6784021856129078,14.606642259574032,7.612916541852464,0.291915054641257,7.472120012952624,4.164621621098498,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,43081728,42356736,15953920,120508416,35500032,9535488,48021504,3182592,9072640,64.0,94.0,4.0,318.0,4.0,40.0,50.0,4.0,536.0,70.0,24.0,0,0,0.001200108754758,0.0031866133139323,0.0320696721311475,0.0004038011442441,0.0030102564102564,0.0208119800332778,0.0020656934306569,0.0003370788727959,0.0033670886075949,0.0004192708333333,0.0042957041870581,0.0049359039650782,0.0480532786885245,0.0041956647840024,0.0046184615384615,0.0886687306501547,0.0044131386861313,0.0035847986657136,0.0074969696969696,0.0040649572649572
1692584359,0.9894494899920848,5.4948328944022204,0.8853667621360065,6.710255867070505,0.6784021856129078,14.606642259574032,6.243028533770043,0.2474039674999062,7.362979623276508,3.649295969061127,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,40755200,42356736,15953920,120508416,35500032,9486336,48021504,3182592,9072640,58.0,86.0,0.0,290.0,0.0,60.0,44.0,0.0,500.0,68.0,12.0,0,0,0.001200108754758,0.0031866133139323,0.0320696721311475,0.0004038011442441,0.0030102564102564,0.0208119800332778,0.002187969924812,0.0003370788727959,0.0033670886075949,0.0004192708333333,0.0042957041870581,0.0049359039650782,0.0480532786885245,0.0041956647840024,0.0046184615384615,0.0886687306501547,0.0044375939849624,0.0035847986657136,0.0074969696969696,0.0040649572649572
1692584360,0.9894494899920848,5.4948328944022204,0.8853667621360065,6.710255867070505,0.6784021856129078,14.606642259574032,7.365946637728935,0.2474039674999062,7.362979623276508,4.162630749702601,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,40755200,42356736,15953920,120508416,35500032,9486336,48021504,3182592,9072640,68.0,138.0,4.0,486.0,2.0,80.0,80.0,4.0,608.0,90.0,40.0,0,0,0.0011162790697674,0.0031866133139323,0.0320696721311475,0.0004038011442441,0.0030102564102564,0.0208119800332778,0.0021911764705882,0.0003370788727959,0.0033670886075949,0.0004164278892072,0.0042799557032115,0.0049359039650782,0.0480532786885245,0.0041956647840024,0.0046184615384615,0.0886687306501547,0.0044382352941176,0.0035847986657136,0.0074969696969696,0.0040561403508771
1692584361,0.7878020628490858,5.4948328944022204,0.8853667621360065,6.710255867070505,0.6784021856129078,14.606642259574034,7.365946637728935,0.2474039674999062,7.2370767306091,4.162630749702601,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,40755200,42356736,15953920,120508416,35500032,9486336,48021504,3182592,9072640,68.0,82.0,0.0,290.0,0.0,44.0,44.0,0.0,542.0,66.0,10.0,0,0,0.0011447084233261,0.0031455257071695,0.0317148760330578,0.0003885146237265,0.0030105263157894,0.0204858628534286,0.0021911764705882,0.0003321223283678,0.0032838250254323,0.0004134890371782,0.0042548596112311,0.0048619462729051,0.0475,0.0039673750191102,0.004618947368421,0.0802698650674662,0.0044382352941176,0.0034449728089035,0.0061847826086956,0.004037037037037
1692584362,0.8046667913582604,5.4948328944022204,0.8853667621360065,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,54.0,126.0,10.0,284.0,6.0,60.0,66.0,10.0,654.0,90.0,56.0,0,0,0.0011447084233261,0.0031134129213483,0.0315573770491803,0.0003883756146555,0.003010582010582,0.0202655327191028,0.0021791044776119,0.0003280088156381,0.0032838250254323,0.0004127740705433,0.0042548596112311,0.0048041432584269,0.0471311475409836,0.0039653355143681,0.0046190476190476,0.073495204593886,0.0044358208955223,0.0033791729702471,0.0061847826086956,0.0040345238095238
1692584363,0.8215315198674353,4.586519746042135,0.8853667621360065,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.44378136170214,0.8336885479915926,96993280,41152512,11575296,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,58.0,120.0,4.0,402.0,4.0,68.0,56.0,4.0,614.0,90.0,40.0,0,0,0.0011438563049874,0.0031134063658623,0.031557320966849,0.0003883956381882,0.0030105784699776,0.0202654744846795,0.0021787227007759,0.0003279966814042,0.0032838461149555,0.0004127276208948,0.004254688778942,0.0048041314585521,0.0471311342235478,0.0039654380531858,0.0046190412459597,0.0734950948966993,0.0044357445401551,0.0033789717949491,0.0061850902248605,0.0040343498485353
1692584364,0.8383962483766103,4.286803864455801,0.8853667621360065,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.44378136170214,0.8336885479915926,96993280,41148416,11575296,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,78.0,114.0,6.0,290.0,6.0,50.0,56.0,6.0,730.0,86.0,28.0,0,0,0.0011447084233261,0.0031134129213483,0.0315573770491803,0.0003884324679592,0.003010582010582,0.0202653093940365,0.0022,0.0003280088156381,0.0032838250254323,0.0004127740705433,0.0042548596112311,0.0048041432584269,0.0471311475409836,0.0039656269113149,0.0046190476190476,0.0734947839046199,0.00444,0.0033791729702471,0.0061847826086956,0.0040345238095238
1692584365,0.8552609768857852,5.060464553629921,0.8853667621360065,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.44378136170214,0.8336885479915926,96993280,41148416,11575296,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,70.0,122.0,6.0,352.0,8.0,66.0,56.0,6.0,622.0,96.0,34.0,0,0,0.0011317494600431,0.0031134129213483,0.0315573770491803,0.0003884324679592,0.003010582010582,0.0202653093940365,0.0020375939849624,0.0003280088156381,0.0032838250254323,0.0004090485074626,0.0042522678185745,0.0048041432584269,0.0471311475409836,0.0039656269113149,0.0046190476190476,0.0734947839046199,0.0044075187969924,0.0033791729702471,0.0061847826086956,0.0040199701937406
1692584366,0.8721257053949599,5.060464553629921,0.8853667621360065,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.4370310655618771,0.8336885479915926,96993280,41148416,11575296,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,18.0,18.0,2.0,104.0,4.0,8.0,20.0,6.0,250.0,10.0,16.0,0,0,0.0011266919328641,0.0031144366197183,0.03154296875,0.0003885291206071,0.003010101010101,0.0203305984555984,0.0020375939849624,0.0003325878400259,0.0032865838194268,0.0004093457943925,0.0042513264753654,0.0048059859154929,0.04708984375,0.0039605513016845,0.0046181818181818,0.0737072808320951,0.0044075187969924,0.0034519617706237,0.0062279569892473,0.0040211624441132
1692584367,0.8889904339041348,5.060464553629921,0.7498564604868567,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.4370310655618771,0.8336885479915926,96993280,41148416,11575296,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,96.0,112.0,14.0,366.0,16.0,58.0,82.0,12.0,850.0,86.0,52.0,0,0,0.0011266919328641,0.0031255936675461,0.0315340909090909,0.0003890240884342,0.003009708737864,0.020471284879948,0.0020985915492957,0.0003281416806466,0.0032865838194268,0.0004133177570093,0.0042513264753654,0.0048260686015831,0.047215909090909,0.0039628928898382,0.0046174757281553,0.0769428152492668,0.0044197183098591,0.0033809738390286,0.0062279569892473,0.004035465116279
1692584368,0.8869329370260155,5.060464553629921,0.8594531151262198,6.710255867070505,0.6592025506503315,14.606642259574034,7.365946637728935,0.3583495614519589,7.2370767306091,4.162630749702601,0.4370310655618771,0.8336885479915926,96993280,41148416,11485184,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9072640,38.0,72.0,2.0,296.0,2.0,38.0,36.0,4.0,388.0,48.0,24.0,0,0,0.0011266919328641,0.0031255936675461,0.0315340909090909,0.0003890240884342,0.003009708737864,0.020471284879948,0.0020985915492957,0.0003281416806466,0.0032865838194268,0.0004133177570093,0.0042513264753654,0.0048260686015831,0.047215909090909,0.0039628928898382,0.0046174757281553,0.0769428152492668,0.0044197183098591,0.0033809738390286,0.0062279569892473,0.004035465116279
1692584369,0.8700682085168405,5.060464553629921,0.8594531151262198,6.710255867070505,0.6592025506503315,11.673091437848106,7.441292243596193,0.3583495614519589,7.2370767306091,4.162630749702601,0.4370310655618771,0.832764231900671,96993280,41148416,11485184,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9207808,62.0,88.0,4.0,270.0,4.0,38.0,48.0,4.0,496.0,56.0,26.0,0,0,0.0011266919328641,0.0031255936675461,0.0315340909090909,0.0003890240884342,0.003009708737864,0.020471284879948,0.0021449275362318,0.0003281416806466,0.0032865838194268,0.0004133177570093,0.0042513264753654,0.0048260686015831,0.047215909090909,0.0039628928898382,0.0046174757281553,0.0769428152492668,0.0044289855072463,0.0033809738390286,0.0062279569892473,0.004035465116279
1692584370,0.8532034800076655,5.060464553629921,0.8323256605412794,6.710255867070505,0.7002285534254199,11.910485702600695,7.441292243596193,0.3583495614519589,7.2370767306091,4.160583389650511,0.4370310655618771,0.832764231900671,96993280,41148416,11485184,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9207808,58.0,110.0,4.0,390.0,4.0,68.0,56.0,4.0,560.0,76.0,32.0,0,0,0.0011740064446831,0.0031255936675461,0.0315340909090909,0.0003890240884342,0.003009708737864,0.020471284879948,0.0020985915492957,0.0003281416806466,0.0032865838194268,0.0004164285714285,0.0042605800214822,0.0048260686015831,0.047215909090909,0.0039628928898382,0.0046174757281553,0.0769428152492668,0.0044197183098591,0.0033809738390286,0.0062279569892473,0.0040470930232558
1692584371,0.8363387514984907,5.060464553629921,0.8323256605412794,6.710255867070505,0.7002285534254199,10.095547200000963,7.441292243596193,0.3583495614519589,7.2370767306091,4.160583389650511,0.4370310655618771,0.832764231900671,96993280,41148416,11485184,40755200,42356736,15953920,120508416,35553280,9486336,48021504,3182592,9207808,70.0,98.0,2.0,356.0,4.0,42.0,48.0,2.0,542.0,68.0,18.0,0,0,0.0011606948968512,0.0031293762217878,0.031672932330827,0.0003849049617378,0.0030096153846153,0.0203702807357212,0.0020985915492957,0.0003275768316751,0.0032819655261126,0.0004144295302013,0.0042686210640608,0.004832877199218,0.0473872180451127,0.0040092455858747,0.0046173076923076,0.0760966257668712,0.0044197183098591,0.0033738133333333,0.0061408296943231,0.0040405925925925
1692584372,0.8194740229893159,5.060464553629921,0.8323256605412794,6.710255867070505,0.7002285534254199,14.448277361505296,7.441292243596193,0.3583495614519589,7.2370767306091,4.160583389650511,0.3764148567684447,0.832764231900671,96993280,41148416,11485184,40755200,42356736,15863808,120508416,35553280,9486336,48021504,3182592,9207808,92.0,142.0,0.0,416.0,0.0,72.0,78.0,0.0,822.0,114.0,28.0,0,0,0.0011606948968512,0.0031219074937253,0.0314885496183206,0.0003847609643709,0.0030096618357487,0.0201876397317151,0.0020714285714285,0.0003252220897588,0.0032819655261126,0.0004139501438159,0.0042686210640608,0.0048194334887056,0.0473664122137404,0.0040090646094503,0.0046173913043478,0.0719274193548388,0.0044142857142857,0.0033316970731067,0.0061408296943231,0.0040389301634472
1692584373,0.8026092944801411,5.060464553629921,0.8323256605412794,6.6555180293944405,0.7002285534254199,14.448277361505296,7.441292243596193,0.3583495614519589,7.2370767306091,4.160583389650511,0.3691310056757468,0.721891447929374,96993280,41148416,11485184,40755200,42356736,15863808,120508416,35553280,9486336,48021504,3182592,9207808,42.0,120.0,0.0,394.0,0.0,76.0,40.0,0.0,342.0,94.0,12.0,0,0,0.0011606948968512,0.0031219074937253,0.0314885496183206,0.0003847609643709,0.0030096618357487,0.0201876397317151,0.0020714285714285,0.0003252220897588,0.0032819655261126,0.0004139501438159,0.0042686210640608,0.0048194334887056,0.0473664122137404,0.0040090646094503,0.0046173913043478,0.0719274193548388,0.0044142857142857,0.0033316970731067,0.0061408296943231,0.0040389301634472
