time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702356014,2.0338292493193273,9.25086869768348,1.3987339635381397,11.199086216938166,0.966163541287564,17.923446487413795,10.78170061081552,0.6853787483021728,8.57475657190582,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53456896,11214848,74985472,42078208,16556032,57704448,27860992,9314304,45572096,3014656,8667136,50.097,74,0,280,0,22,48,0,400,46,10,0,0.0031340107970784375,0.0038533980582524277,0.042905405405405404,0.0031502316778698686,0.0031313131313131315,0.0784438775510204,0.0030886699507389165,0.0023876767487592473,0.007083333333333334,0.0024428015564202338,0.004902191171800571,0.00954270186335404,0.09115384615384615,0.006087563451776645,0.004836363636363636,0.2341507936507937,0.004759605911330048,0.004853450697630866,0.01757643312101915,0.004628015564202334
1702356015,2.0338292493193273,9.25086869768348,1.3987339635381397,11.199086216938166,0.966163541287564,17.923446487413795,10.78170061081552,0.6853787483021728,8.57475657190582,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53456896,11214848,74985472,42078208,16556032,57704448,27860992,9314304,45572096,3014656,8667136,58,88,4,268,4,56,46,4,586,76,34,0,0.00314031746031746,0.003815557146265808,0.04277210884353742,0.003146057231645734,0.0031313131313131315,0.07875779920589905,0.0030913705583756348,0.0023946046511627906,0.007057803468208093,0.0024435049961568024,0.00491352380952381,0.00925799086757991,0.09029411764705884,0.005971159874608157,0.004836363636363636,0.23304821150855373,0.004764467005076142,0.004856818604651161,0.01691558441558443,0.004616602613374327
1702356016,2.0338292493193273,7.8651399604854815,1.3987339635381397,11.199086216938166,0.966163541287564,17.923446487413795,10.78170061081552,0.6853787483021728,8.57475657190582,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53456896,11214848,74985472,42078208,16556032,57704448,27860992,9314304,45572096,3014656,8667136,68,104,0,340,0,58,54,0,534,72,28,0,0.0031509933774834437,0.00381608339538347,0.04270833333333333,0.0031412491155850004,0.0031237113402061856,0.07875779920589905,0.003081218274111675,0.0023942383766928847,0.007057803468208093,0.0024403100775193796,0.00492794701986755,0.00918623639191291,0.08959999999999999,0.005924890006285354,0.004822680412371135,0.23304821150855373,0.004746192893401015,0.004856973984269558,0.01691558441558443,0.0046195348837209296
1702356017,2.0338292493193273,7.71095881552409,1.3987339635381397,11.199086216938166,0.966163541287564,17.923446487413795,10.78170061081552,0.6853787483021728,8.57475657190582,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53456896,11214848,74985472,42078208,16556032,57704448,27860992,9314304,45572096,3014656,8667136,62,130,12,392,14,66,56,12,638,92,52,0,0.003140649637338379,0.003789176470588235,0.04270833333333333,0.0031412491155850004,0.003127659574468085,0.07875779920589905,0.003081218274111675,0.002401853568118628,0.007118829617834395,0.0024805401111993646,0.004912708924629455,0.009110310841546624,0.08959999999999999,0.005924890006285354,0.004829787234042554,0.23304821150855373,0.004746192893401015,0.004857757182576459,0.017411956521739134,0.004630818109610802
1702356018,2.0338292493193273,7.556777670562701,1.3987339635381397,11.199086216938166,0.8436326590330844,17.785740012606045,10.65759242144171,0.6853787483021728,8.667367269159582,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53456896,11214848,74985472,42078208,16556032,57704448,27860992,9195520,45572096,3014656,8667136,54,110,8,286,10,70,54,10,708,90,52,0,0.003140649637338379,0.003789176470588235,0.04270833333333333,0.0031412491155850004,0.0031237113402061856,0.07999434069043576,0.003081218274111675,0.0024076456533725413,0.007068800306630893,0.002443076923076923,0.004912708924629455,0.009110310841546624,0.08959999999999999,0.005924890006285354,0.004822680412371135,0.23436898124683223,0.004746192893401015,0.004856901304907187,0.017164516129032286,0.004619076923076923
1702356019,2.0338292493193273,7.402596525601307,1.3987339635381397,11.199086216938166,0.9650339270568341,17.785740012606045,10.65759242144171,0.6853787483021728,8.667367269159582,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53456896,11214848,74985472,42078208,16556032,57704448,27860992,9195520,45572096,3014656,8667136,62,112,8,460,8,64,58,8,676,82,42,0,0.003140649637338379,0.003789176470588235,0.04270833333333333,0.0031412491155850004,0.0031237113402061856,0.07999434069043576,0.003081218274111675,0.0024076456533725413,0.007068800306630893,0.002443076923076923,0.004912708924629455,0.009110310841546624,0.08959999999999999,0.005924890006285354,0.004822680412371135,0.23436898124683223,0.004746192893401015,0.004856901304907187,0.017164516129032286,0.004619076923076923
1702356020,2.0338292493193273,8.60911936514936,1.3987339635381397,11.309719050401075,0.9650339270568341,17.785740012606045,10.65759242144171,0.6853787483021728,8.66736726915958,6.9829639169434925,0.5673761647866623,1.1897782304159068,96342016,53321728,11214848,74985472,42078208,16556032,57704448,27860992,9195520,45572096,3014656,8667136,62,122,0,308,0,42,70,0,608,80,28,0,0.0031360946745562124,0.0037747440273037543,0.042753623188405795,0.003133108336145798,0.0031237113402061856,0.08060830860534124,0.0030846560846560845,0.0023637460777214576,0.0070337101332256765,0.0024098625707356506,0.004907034845496383,0.009129149797570853,0.09000000000000001,0.005895567494963067,0.004822680412371135,0.23553769109119657,0.004752380952380953,0.004844885348781076,0.01711904761904762,0.004611317704122878
1702356021,2.0338292493193273,8.60911936514936,1.3987339635381397,11.309719050401075,0.9650339270568341,17.785740012606045,10.65759242144171,0.6853787483021728,8.66736726915958,6.9829639169434925,0.4884226193667939,1.1897782304159068,96342016,53321728,11214848,74985472,42078208,16556032,57704448,27860992,9195520,45572096,3014656,8667136,44,100,4,256,4,44,56,4,566,80,40,0,0.003152983844378503,0.003836571998006976,0.0425,0.0031481959594655646,0.0031010101010101013,0.08053072625698322,0.0030891089108910893,0.0024132627447400845,0.007085384324119651,0.0024454685099846384,0.00493445433564128,0.00922260273972603,0.089,0.006059402795425662,0.004781818181818182,0.23427213606803393,0.00476039603960396,0.0048582812286066335,0.01700528541226214,0.004621812596006144
1702356022,2.0338292493193273,8.60911936514936,1.3987339635381397,11.447701945665937,0.9650339270568341,17.785740012606045,10.65759242144171,0.6853787483021728,8.66736726915958,6.9829639169434925,0.5798577105954128,1.1897782304159068,96342016,53321728,11214848,73732096,42078208,16556032,57704448,27860992,9195520,45572096,3014656,8667136,72,122,0,362,0,42,62,0,564,80,20,0,0.0031429021089077742,0.003811103269818866,0.0425,0.0031481959594655646,0.0031058201058201057,0.08053072625698322,0.0030891089108910893,0.0024068231841526053,0.007105988967691095,0.002486852589641434,0.0049196726471514,0.009162971175166295,0.089,0.006059402795425662,0.004790476190476191,0.23427213606803393,0.00476039603960396,0.004855685986793838,0.017141304347826108,0.004635059760956175
1702356023,2.0338292493193273,8.60911936514936,1.3987339635381397,11.447701945665937,0.9650339270568341,17.785740012606045,10.65759242144171,0.6853787483021728,8.66736726915958,7.063289072703604,0.5798577105954128,1.180115150686803,96342016,53321728,11214848,73732096,42078208,16556032,57704448,27860992,9195520,45559808,3014656,8663040,24,12,0,92,0,16,6,0,296,16,2,0,0.0031429021089077742,0.003811103269818866,0.0425,0.0031481959594655646,0.003100505025724212,0.07963219026548671,0.0030891089108910893,0.002413256955810148,0.007066906747536012,0.0024281274281274276,0.0049196726471514,0.009162971175166295,0.089,0.006059402795425662,0.0047809090463035815,0.2315761689291101,0.00476039603960396,0.004855955628296055,0.016885093167701877,0.004624864024864024
1702356024,2.0338292493193273,8.60911936514936,1.3987339635381397,11.447701945665937,0.8339823197625162,17.785740012606045,10.65759242144171,0.7513382134279,8.66736726915958,7.063289072703604,0.5798577105954128,1.180115150686803,96342016,53321728,11214848,73732096,42078208,16556032,57704448,27860992,9195520,45559808,3014656,8663040,94,98,0,378,0,98,52,0,666,74,20,0,0.0031429021089077742,0.003811103269818866,0.0425,0.003148188461406789,0.003100502512562814,0.07963219026548671,0.0030891089108910893,0.002413256955810148,0.007066906747536012,0.0024281274281274276,0.0049196726471514,0.009162971175166295,0.089,0.0060593227055370244,0.0047809045226130656,0.2315761689291101,0.00476039603960396,0.004855955628296055,0.016885093167701877,0.004624864024864024
1702356025,1.7223144026319173,8.60911936514936,1.3476089560490065,11.447701945665937,0.8178984209782356,17.951423253555554,10.65759242144171,0.7513382134279,8.641158095238024,7.063289072703604,0.5798577105954128,1.216713510686964,96342016,53321728,11214848,73732096,42078208,16015360,57704448,27860992,9195520,45559808,3014656,8663040,15.936,12,0,110,0,16,6,0,274,14,4,0,0.0031204021111265667,0.003775006054734802,0.042395104895104896,0.0031213946329384998,0.003100502512562814,0.07820330296127563,0.003094240837696335,0.0023537072243346013,0.006997812251392204,0.002387123064384678,0.004881286613799592,0.009056477093206951,0.08840425531914894,0.005629032258064523,0.0047809045226130656,0.22925120772946864,0.004769633507853402,0.004808384030418251,0.016252886836027717,0.004602607986960065
1702356026,1.688417248476595,8.60911936514936,1.3476089560490065,11.447701945665937,0.8018145221939551,17.951423253555554,10.65759242144171,0.7513382134279,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,11214848,73732096,42078208,16015360,57704448,27860992,9195520,45559808,3014656,8663040,96,152,16,453.4,10,84,82,12,1004,128,66,0,0.0031486129458388372,0.003806339772164438,0.04276785714285714,0.003139690013733568,0.0031025641025641025,0.07870111731843576,0.003094736842105263,0.002398856097002974,0.007044241037376048,0.0024090548054011124,0.00492774108322325,0.00909490740740741,0.08833333333333333,0.005884934346924663,0.004784615384615385,0.23028944672131155,0.004770526315789473,0.004838499199267902,0.016513918629550317,0.0046139793486894365
1702356027,1.6545200943212726,8.60911936514936,1.3476089560490065,11.447701945665937,0.7857306234096745,17.951423253555554,10.65759242144171,0.6420119994418871,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,11214848,73732096,42078208,16015360,57704448,27652096,9195520,45559808,3014656,8663040,82,94,0,396,0,48,54,0,518,60,12,0,0.0031468819246597023,0.0038169685414680653,0.04276785714285714,0.003139690013733568,0.0031086956521739133,0.07870111731843576,0.003094736842105263,0.0024159454137473095,0.007078562968811685,0.002444352844187964,0.004927192149414372,0.009250567751703255,0.08833333333333333,0.005884934346924663,0.004795652173913045,0.23028944672131155,0.004770526315789473,0.0048473416678115125,0.016455357142857147,0.004626051112943117
1702356028,1.5109476560583206,8.609119365149358,1.2473914555085224,11.447701945665937,0.9093888668422438,17.951423253555554,10.65759242144171,0.6420119994418871,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,10981376,73732096,42082304,16015360,57704448,27652096,9195520,45559808,3014656,8663040,62,76,4,318,2,48,40,2,442,60,18,0,0.0031468819246597023,0.0038169685414680653,0.04276785714285714,0.003139690013733568,0.003105263157894737,0.08007122507122506,0.003094736842105263,0.002423244816296835,0.007096036585365853,0.0024258373205741633,0.004927192149414372,0.009250567751703255,0.08833333333333333,0.005884934346924663,0.004789473684210526,0.23449566989302087,0.004770526315789473,0.004851327755547472,0.016966942148760333,0.004617862838915471
1702356029,1.8811369879863549,8.609119365149358,1.2473914555085224,11.447701945665937,0.9093888668422438,17.951423253555554,10.65759242144171,0.6420119994418871,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,10981376,73732096,42082304,16015360,57704448,27652096,9195520,45559808,3014656,8663040,70,84,0,326,0,52,36,0,538,72,18,0,0.0031468819246597023,0.0038169685414680653,0.04276785714285714,0.003139690013733568,0.003105263157894737,0.08007122507122506,0.003094736842105263,0.002423244816296835,0.007096036585365853,0.0024258373205741633,0.004927192149414372,0.009250567751703255,0.08833333333333333,0.005884934346924663,0.004789473684210526,0.23449566989302087,0.004770526315789473,0.004851327755547472,0.016966942148760333,0.004617862838915471
1702356030,1.8811369879863549,8.609119365149358,1.2473914555085224,11.447701945665937,0.9093888668422438,17.951423253555554,10.70957307446842,0.6420119994418871,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,10981376,73732096,42082304,16015360,57745408,27652096,9195520,45559808,3014656,8663040,54,82,0,273.332,0,38,50,0,446,64,16,0,0.0031524188204108674,0.0038129318854886484,0.04253731343283582,0.00313938724023255,0.003105263157894737,0.0814623786407767,0.003100558659217877,0.0023865136298421804,0.007081993569131833,0.0024044665012406944,0.004940092776673293,0.009274206349206351,0.0882608695652174,0.005981222728202254,0.004789473684210526,0.23609415416451116,0.004781005586592179,0.004851783835485414,0.01715923566878983,0.004618527708850289
1702356031,1.8811369879863549,8.609119365149358,1.2473914555085224,11.447701945665937,0.9093888668422438,17.951423253555554,10.759705543116848,0.6420119994418871,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,10981376,73732096,42082304,16015360,57745408,27652096,9195520,45559808,3014656,8663040,74,134,4,356,8,64,62,4,708,106,48,0,0.0031829025844930417,0.003893401015228427,0.042535971223021586,0.00315953307392996,0.003094736842105263,0.08163206459054209,0.003085561497326203,0.002442585481806546,0.007151386748844375,0.002434052757793765,0.00498754141815772,0.009477050413844995,0.08802083333333337,0.006287467700258387,0.004770526315789473,0.2373754980079681,0.004754010695187166,0.004892832327665021,0.01793018867924528,0.004635171862509992
1702356032,1.8811369879863549,8.609119365149358,1.2473914555085224,11.442091237698152,0.7750980322526836,17.951423253555554,10.759705543116848,0.6420119994418871,8.641158095238024,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,10981376,73732096,42082304,16015360,57745408,27652096,9195520,45559808,3014656,8663040,68,124,12,370,12,64,58,10,716,86,50,0,0.003172207064842841,0.0038616125150421187,0.042535971223021586,0.00315953307392996,0.003098901098901099,0.08163206459054209,0.003085561497326203,0.002433979686057249,0.007228628230616302,0.002467543138866064,0.004970315474674733,0.009411439114391146,0.08802083333333337,0.006287467700258387,0.004778021978021979,0.2373754980079681,0.004754010695187166,0.00489543859649123,0.018299810246679322,0.0046433853738701725
1702356033,1.8811369879863549,8.609119365149358,1.2473914555085224,11.442091237698152,0.790301746699342,17.95142325355555,10.759705543116848,0.6420119994418871,7.386245910857083,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53321728,10981376,73732096,42082304,16015360,57745408,27652096,9195520,45559808,3014656,8663040,52.104,92,4,254,6,44,54,4,452,64,32,0,0.0031722187303582653,0.0038616125150421187,0.042535971223021586,0.00315953307392996,0.0030932642487046633,0.08184813753581661,0.003085561497326203,0.0024395312643046793,0.007161955691367457,0.0024251401120896714,0.004970333123821495,0.009411439114391146,0.08802083333333337,0.006287467700258387,0.004767875647668393,0.23725630875804057,0.004754010695187166,0.004894241508743022,0.01784528301886791,0.004631064851881505
1702356034,1.8811369879863549,8.22432618054507,1.2473914555085224,11.442091237698152,0.9122228667995036,17.95142325355555,10.759705543116848,0.6420119994418871,7.242226609269784,7.063289072703604,0.5840671449336495,1.216713510686964,96342016,53317632,10981376,73732096,42082304,16015360,57745408,27652096,9195520,45559808,3014656,8663040,42,68,4,262,2,34,40,2,402,52,20,0,0.0031722120645080007,0.0038616125150421187,0.042535971223021586,0.00315953307392996,0.0030932636693553795,0.08184813753581661,0.003085561497326203,0.0024395312643046793,0.007161955691367457,0.0024251401120896714,0.004970323038834648,0.009411439114391146,0.08802083333333337,0.006287467700258387,0.004767874604839683,0.23725630875804057,0.004754010695187166,0.004894241508743022,0.01784528301886791,0.004631064851881505
1702356035,1.8811369879863549,7.767872008879912,1.2473914555085224,11.442091237698152,0.9122228667995036,17.95142325355555,10.759705543116848,0.6420119994418871,8.56342170890892,7.063289072703604,0.5840671449336495,1.2240740097289793,96342016,53317632,10981376,73732096,42082304,16015360,57745408,27652096,9203712,45559808,3014656,8671232,26,12,0,137.404,0,14,6,0,250,12,0,0,0.0031726854891661197,0.0038594297148574286,0.0425925925925926,0.003153596843878388,0.0030932642487046633,0.0821917808219178,0.003076502732240437,0.002401901039981455,0.00715670436187399,0.002391959798994975,0.0049738673670387396,0.00945723172628305,0.08829787234042555,0.0062963969379309604,0.004767875647668393,0.2385499741066804,0.004737704918032787,0.004893127202629533,0.018208092485549124,0.004620435510887771
1702356036,1.8811369879863549,7.767872008879912,1.2473914555085224,9.8378782625861,0.9122228667995036,14.817811661309246,10.759705543116848,0.6420119994418871,8.56342170890892,7.063289072703604,0.5840671449336495,1.2240740097289793,96342016,53317632,10981376,73732096,42082304,16015360,57745408,27652096,9203712,45559808,3014656,8671232,96,126,0,504,0,86.345,76,0,850.626,98.854,44.711,0,0.0031831257136888777,0.0038879060179877363,0.04275721518364756,0.0031583040641085538,0.0030808080808080807,0.08141585121119388,0.0030600000000000002,0.002435953274784119,0.007165086920669381,0.0024168166299503788,0.004993145730760163,0.009492638232830135,0.0881106329533875,0.006289250674856039,0.004745454545454545,0.23712850878684266,0.004708,0.0048963618617156686,0.017952015643253043,0.004618521631917017
1702356037,1.8811369879863549,7.767872008879912,1.2473914555085224,9.647176741957798,0.9122228667995036,14.749102861823504,10.759705543116848,0.5118109545799998,8.56342170890892,7.063289072703604,0.5675345331327938,0.9815503381264015,96342016,53317632,10981376,73732096,42082304,16551936,57745408,27652096,9203712,45559808,3014656,8671232,50,168,0,286,0,26,78,0,418,106,20,0,0.0031789624893072484,0.003873375060182957,0.04275862068965517,0.0031594268967762946,0.003072164948453608,0.08141031786190035,0.003059994459029093,0.0024557380056875505,0.007227272727272726,0.002442434210526316,0.004983629751104804,0.009514836795252227,0.0881132075471698,0.0063011695906432744,0.0047298969072164946,0.2371267727879964,0.004707990026252368,0.004908136868177229,0.018315094339622626,0.00462796052631579
1702356038,1.8811369879863549,7.767872008879912,1.2473914555085224,9.456475221329494,0.9122228667995036,15.045397504326264,10.759705543116848,0.5118109545799998,8.56342170890892,7.103867798124297,0.5675345331327938,1.0013726300055634,96342016,53317632,10981376,73732096,42082304,16551936,57745408,27652096,9203712,45559808,3014656,8671232,48,86,4,272,6,70,40,6,564,62,37.106,0,0.003178940418998539,0.0038733470974431227,0.04275862068965517,0.003159380523118618,0.0030707065494001936,0.08278959519307323,0.0030600000000000002,0.0024615577868507305,0.007228572874727347,0.002414371682045883,0.004983596302873332,0.009514810047884186,0.0881132075471698,0.0063006971961008205,0.004727271788920348,0.2436130429027082,0.004708,0.004910394636357389,0.01880373519365715,0.0046188610016656305
