time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693313873,1.3713528618519637,6.299164875374265,1.1468121763510464,7.360277919560349,0.6135567590454206,14.750388593694625,7.081686874786095,0.5057817586576056,7.325073267805629,5.339421975297412,0.3292103356143316,0.9652865669017182,88682496,51200000,10227712,39641088,42012672,14983168,54575104,27701248,9101312,45273088,3039232,8613888,28,62,0,206,0,36,32,0,354,54,20,0,0,0,0,0.001372329603255341,0.0032017015242821697,0.022115384615384613,0.0004562948621080469,0.0028678414096916303,0.021398243045387996,0.002983935742971887,0.00032127545551982855,0.0034401606425702815,0.0004879074658254468,0.004331434384537131,0.004963062743707906,0.04658536585365854,0.004253406645947883,0.004658149779735684,0.0903824362606233,0.004622489959839357,0.0032788221056877795,0.0077624434389140335,0.004186710963455149
1693313874,1.3713528618519637,6.299164875374265,1.1468121763510464,7.360277919560349,0.6135567590454206,14.750388593694625,7.081686874786095,0.5057817586576056,7.325073267805628,5.339421975297412,0.3307741122808878,0.7733372468872381,88682496,51200000,10227712,39641088,42012672,14983168,54575104,27701248,9101312,45273088,3039232,8613888,90,150,6,474,4,82,76,6,782,102,42,0,0,0,0,0.001372329603255341,0.003200921332388377,0.021962025316455695,0.0004560211400528501,0.002876106194690266,0.02144501054111033,0.002983935742971887,0.00032120820247552194,0.0034401606425702815,0.0010421753607103216,0.004331434384537131,0.004961658398299079,0.04623456790123457,0.004252816648726229,0.004674336283185841,0.08951783355350068,0.004622489959839357,0.0032775026910656663,0.0077624434389140335,0.004215538290788013
1693313875,1.3713528618519637,5.347920870161129,1.1468121763510464,7.360277919560349,0.6135567590454206,14.750388593694625,7.278241128767722,0.5057817586576056,7.325073267805628,5.339421975297412,0.3307741122808878,0.7889210783453381,88682496,51200000,10227712,39641088,42012672,14983168,54575104,27701248,9101312,45273088,3039232,8613888,58,84,0,268,0,42,42,0,526,66,20,0,0,0,0,0.0013867069486404834,0.003170116542007306,0.02190625,0.00046154227868201665,0.002876106194690266,0.021325311634349028,0.002975806451612903,0.0003193842229914374,0.0034123385183232272,0.00048625518672199165,0.004330513595166163,0.004906209775613151,0.04591463414634147,0.004269151544874937,0.004674336283185841,0.08768979057591628,0.004620967741935484,0.00324021798365123,0.007600160256410261,0.004183718371837184
1693313876,1.1235379717747984,5.457116152931912,1.1515265692835366,5.874627992880501,0.6135567590454206,14.750388593694625,7.278241128767722,0.5057817586576056,7.4161868989704764,5.339421975297412,0.3307741122808878,0.8045049098034379,88682496,51200000,10227712,39641088,42012672,14983168,54575104,27701248,9101312,45273088,3039232,8613888,40,104,6,238,8,48,40,8,616,76,44,0,0,0,0,0.0014816326530612245,0.003170116542007306,0.02190625,0.0004492456995676571,0.002876106194690266,0.021325311634349028,0.002975806451612903,0.0003193842229914374,0.0034123385183232272,0.00048625518672199165,0.004350204081632654,0.004906209775613151,0.04591463414634147,0.004236315408729202,0.004674336283185841,0.08768979057591628,0.004620967741935484,0.00324021798365123,0.007600160256410261,0.004183718371837184
1693313877,1.4605111313799939,6.551716966246923,1.1515265692835366,5.996294105970818,0.6135567590454206,14.750388593694625,7.278241128767722,0.4345044643187824,7.4161868989704764,5.339421975297412,0.3307741122808878,0.9350298874859972,88694784,51200000,10227712,39641088,42012672,14983168,54575104,27701248,9101312,45273088,3039232,8613888,80,90,0,310,0,54,54,0,526,78,10,0,0,0,0,0.001336048879837067,0.0031549220010758474,0.02190625,0.0004492456995676571,0.002876106194690266,0.021325311634349028,0.002975806451612903,0.0003178629987247222,0.003404800872885979,0.00048625518672199165,0.004320977596741343,0.004878859601936525,0.04591463414634147,0.004236315408729202,0.004674336283185841,0.08768979057591628,0.004620967741935484,0.0032085598773177225,0.007569965870307163,0.004183718371837184
1693313878,1.4605111313799939,6.551716966246923,1.1515265692835366,6.1179602190611355,0.6545479884107563,14.750388593694625,7.278241128767722,0.5092216427827471,7.4161868989704764,5.339421975297412,0.3307741122808878,0.9350298874859972,88694784,51200000,10227712,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3039232,8613888,44,72,0,222,0,34,32,0,440,54,20,0,0,0,0,0.001336048879837067,0.0031487972508591065,0.02190625,0.0004492456995676571,0.002868995633187773,0.021042474444836097,0.002975806451612903,0.00031952085990162143,0.0033875162548764634,0.00048625518672199165,0.004320977596741343,0.004867835051546391,0.04591463414634147,0.004236315408729202,0.0046716157205240185,0.08545774647887319,0.004620967741935484,0.0032432961653521926,0.00743197278911565,0.004183718371837184
1693313879,1.4605111313799939,6.425479520089285,1.1515265692835366,6.239626332151453,0.6545479884107563,14.750388593694625,7.278241128767722,0.5092216427827471,7.4161868989704764,5.339421975297412,0.3307741122808878,0.9350298874859972,88694784,51200000,10227712,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3039232,8613888,68,104,2,366,4,60,60,2,560,82,26,0,0,0,0,0.001336048879837067,0.0031482752702934615,0.021898148148148146,0.00044898897058823526,0.0028706896551724138,0.02089267803410231,0.00297609561752988,0.0003194343265097982,0.0033875162548764634,0.0010765864332603935,0.004320977596741343,0.0048668954865282305,0.045625000000000006,0.004235705669481304,0.004670689655172413,0.08400826446280987,0.004620717131474103,0.0032415135429426983,0.00743197278911565,0.004222319474835887
1693313880,1.4605111313799939,6.425479520089285,1.1515265692835366,6.361292445241771,0.6545479884107563,14.750388593694625,7.034946389272613,0.5092216427827471,7.4161868989704764,5.380632312753042,0.3307741122808878,0.9350298874859972,88694784,51200000,10227712,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3039232,8613888,74,122,0,308,0,58,58,0,734,106,26,0,0,0,0,0.0013553095118268748,0.003124492557510149,0.02199074074074074,0.0004482420003832152,0.0028706896551724138,0.02054717898832685,0.00298406374501992,0.0003150132133419041,0.003351413292589763,0.0004912882787750792,0.004324207347760444,0.004824086603518268,0.045431034482758634,0.004238372093023258,0.004670689655172413,0.08047101449275364,0.004635059760956174,0.0031430773622609168,0.007133644859813085,0.004192543859649122
1693313881,1.4605111313799939,6.425479520089285,1.1515265692835366,7.299966785419093,0.6545479884107563,14.750388593694625,7.034946389272613,0.5092216427827471,7.4161868989704764,5.319709733746399,0.3307741122808878,0.9350298874859972,88694784,51200000,10227712,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3039232,8613888,58,98,6,296,8,60,56,8,614,76,42,0,0,0,0,0.0014535768645357683,0.003124492557510149,0.02199074074074074,0.0004377112346712251,0.0028706896551724138,0.02054717898832685,0.00298406374501992,0.0003150132133419041,0.003351413292589763,0.0004912882787750792,0.0043442922374429226,0.004824086603518268,0.045431034482758634,0.004207356747334568,0.004670689655172413,0.08047101449275364,0.004635059760956174,0.0031430773622609168,0.007133644859813085,0.004192543859649122
1693313882,1.4605111313799939,6.425479520089285,1.1515265692835366,6.387207327330009,0.6545479884107563,14.750388593694625,7.034946389272613,0.5272488556317156,7.4161868989704764,5.319709733746399,0.3307741122808878,0.9350298874859972,88694784,51200000,10227712,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3039232,8613888,82,112,4,412,4,56,62,2,628,76,24,0,0,0,0,0.0012935222672064777,0.0031225636523266025,0.02199074074074074,0.0004377302542905921,0.0028706896551724138,0.02054717898832685,0.00298406374501992,0.0003135043925433897,0.00336218799787573,0.0004912882787750792,0.004312145748987854,0.004820614574187884,0.045431034482758634,0.004207407407407408,0.004670689655172413,0.08047101449275364,0.004635059760956174,0.003106448311156602,0.007250474383301704,0.004192543859649122
1693313883,1.4605111313799939,6.425479520089285,1.1025948319342855,6.2655412142396925,0.6545479884107563,14.750388593694625,7.034946389272613,0.5272488556317156,7.4161868989704764,5.319709733746399,0.3307741122808878,0.9350298874859972,88694784,51200000,9986048,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3039232,8613888,90,122,0,412,0,72,70,0,704,90,24,0,0,0,0,0.0012935222672064777,0.0031174502258658186,0.02199074074074074,0.0004377302542905921,0.002898305084745763,0.02051260504201681,0.00298406374501992,0.00031538818655810295,0.0033435613682092553,0.0004912882787750792,0.004312145748987854,0.004811410406558475,0.045431034482758634,0.004207407407407408,0.00467457627118644,0.08034534534534536,0.004635059760956174,0.0031511489361702133,0.007055871212121216,0.004192543859649122
1693313884,1.4969056924772155,6.425479520089285,1.1025948319342855,6.143875101149374,0.6545479884107563,14.750388593694625,7.034946389272613,0.5272488556317156,7.4161868989704764,5.319709733746399,0.33634071473808036,0.9350298874859972,88694784,51200000,9986048,39641088,42016768,14983168,54575104,27340800,9101312,45273088,3166208,8613888,64,164,10,384,12,68,66,10,878,112,54,0,0,0,0,0.0012935222672064777,0.0031169199933188574,0.022027439024390243,0.00043757295501481544,0.0029000000000000002,0.020512019230769233,0.0029921259842519685,0.0003154262347773294,0.0033435613682092553,0.001056830601092896,0.004312145748987854,0.004810455987973944,0.04542134831460676,0.004206957827556004,0.004673333333333334,0.07906160458452718,0.0046488188976377956,0.0031523323408478667,0.007055871212121216,0.004214863387978141
1693313885,1.4969056924772155,6.425479520089285,1.1025948319342855,6.022208988059056,0.6545479884107563,14.750388593694625,7.137688746243666,0.5272488556317156,7.60183019214824,5.319709733746399,0.33634071473808036,0.9686106729612154,88694784,51200000,9986048,39641088,42016768,14983168,54575104,27340800,9121792,45273088,3166208,8364032,37.483,104.662,5.957,261.546,8,36,41.096,8,564.221,75.651,34.355,0,0,0,0,0.0013103265954929385,0.0031148293107166403,0.022088171393978315,0.00044381512758178364,0.0029000000000000002,0.020623409804174833,0.002992424242424242,0.00031537343215667517,0.003341236298048326,0.0004874277794361211,0.004314970385893761,0.0048066927592899525,0.045372300570792515,0.004218924272850455,0.004673333333333334,0.07908904003882347,0.004646969696969696,0.003149755667094851,0.007022047381356626,0.004182218981048001
1693313886,1.4969056924772155,6.425479520089285,1.1025948319342855,5.900542874968736,0.6568373537638328,12.438142261728045,7.137688746243666,0.5272488556317156,7.60183019214824,5.319709733746399,0.33634071473808036,0.9686106729612154,88694784,51200000,9986048,39641088,42016768,14983168,54575104,27340800,9121792,45273088,3166208,8364032,0,0,0,80.9,0,6,6,0,82,0,0,0,0,0,0,0.0014407294832826745,0.003114824619457313,0.022088235294117645,0.0004333995584988962,0.0029000000000000002,0.02062339948783611,0.002992424242424242,0.0003153659727307598,0.003341185221919167,0.0004873225152129818,0.004341641337386017,0.004806684315023164,0.045372340425531905,0.004186290018832392,0.004673333333333334,0.07908901251738527,0.004646969696969696,0.003149563772330702,0.007021535580524349,0.004182032085561497
1693313887,1.4969056924772155,6.425479520089285,1.102594831934285,7.394878043256697,0.6568373537638328,12.192302451833134,7.137688746243666,0.5272488556317156,7.60183019214824,5.319709733746399,0.33634071473808036,0.9686106729612154,88694784,51200000,9986048,42196992,42016768,14983168,54575104,27340800,9121792,45273088,3166208,8364032,102,96,8,596,6,110,82,10,632,78,54,0,0,0,0,0.0013160020191822313,0.003108285763708701,0.022088235294117645,0.0004333995584988962,0.0029000000000000002,0.02062339948783611,0.002992424242424242,0.0003134916483593123,0.0033389566571502723,0.0004873225152129818,0.00431650681474003,0.004794914374675661,0.045372340425531905,0.004186290018832392,0.004673333333333334,0.07908901251738527,0.004646969696969696,0.0031044520547945224,0.006965048543689324,0.004182032085561497
1693313888,1.4969056924772155,6.425479520089285,1.1166777611084142,7.394878043256697,0.6568373537638328,12.115097314867484,7.137688746243666,0.5272488556317156,7.60183019214824,5.319709733746399,0.3363407147380803,0.9686106729612154,88694784,51200000,9986048,42196992,42016768,14983168,54575104,27340800,9121792,45273088,3166208,8364032,76,126,8,364,8,58,68,8,694,86,36,0,0,0,0,0.0013160020191822313,0.003118466898954704,0.022088235294117645,0.0004333995584988962,0.002910204081632653,0.020456276912885058,0.002992424242424242,0.0003152962304285664,0.003342445328031809,0.0004873225152129818,0.00431650681474003,0.004813240418118468,0.045372340425531905,0.004186290018832392,0.004673469387755102,0.0766538461538461,0.004646969696969696,0.003147657332963679,0.007069391634980988,0.004182032085561497
1693313889,1.4969056924772155,6.425479520089285,1.1166777611084142,7.394878043256697,0.6568373537638328,15.202249254473177,7.137688746243666,0.5272488556317156,6.6512154601402225,5.319709733746399,0.3413626657420245,0.9686106729612154,88694784,51200000,9986048,42196992,42016768,15142912,54575104,27340800,9121792,45273088,3166208,8364032,66,102,2,328,4,42,50,2,550,66,16,0,0,0,0,0.0013160020191822313,0.0031183294663573087,0.022192982456140348,0.00043328187031318923,0.0029116465863453815,0.02068423597678917,0.002985130111524163,0.00031523406183554657,0.003342445328031809,0.0010809371671991477,0.00431650681474003,0.004812993039443155,0.04520408163265305,0.004185491967871486,0.004672289156626506,0.0802558479532164,0.00463271375464684,0.0031461858529819647,0.007069391634980988,0.004219595314164004
1693313890,1.4969056924772155,6.273432973958889,1.1166777611084142,7.394878043256697,0.6568373537638328,15.202249254473177,7.137688746243666,0.5272488556317156,7.8117865483383575,5.319709733746399,0.3413626657420245,0.9686106729612154,88694784,51150848,9986048,42196992,42016768,15142912,54575104,27340800,9121792,45273088,3166208,8364032,62,132,2,354,4,56,64,2,698,86,36,0,0,0,0,0.0013164300202839758,0.0031211211211211206,0.02217647058823529,0.0004369119701909642,0.0029116465863453815,0.020595046638790606,0.0029850746268656712,0.0003159189017054702,0.0033276076674134923,0.00048559670781893007,0.0043298174442190675,0.004818018018018018,0.044999999999999984,0.004209341161121984,0.004672289156626506,0.08124999999999998,0.004632835820895523,0.0031673275621334793,0.006963917525773194,0.004179016393442623
1693313891,1.4969056924772155,6.273432973958889,1.1166777611084142,7.394878043256697,0.6568373537638328,15.202249254473177,7.137688746243666,0.5272488556317156,7.8117865483383575,5.319709733746399,0.3413626657420245,0.9843338188003928,88694784,51150848,9986048,42196992,42016768,15142912,54575104,27340800,9121792,45273088,3166208,8364032,80,142,0,384,0,74,62,0,930,126,34,0,0,0,0,0.0014678899082568803,0.0031211211211211206,0.02217647058823529,0.0004334602443775456,0.0029116465863453815,0.020595046638790606,0.0029850746268656712,0.0003159189017054702,0.0033276076674134923,0.00048559670781893007,0.004360448521916412,0.004818018018018018,0.044999999999999984,0.004209430853086576,0.004672289156626506,0.08124999999999998,0.004632835820895523,0.0031673275621334793,0.006963917525773194,0.004179016393442623
1693313892,1.4969056924772155,6.273432973958889,1.1166777611084142,7.394878043256697,0.6568373537638328,15.202249254473177,7.137688746243666,0.5272488556317156,7.8117865483383575,5.319709733746399,0.3413626657420245,0.9843338188003928,88694784,51150848,9986048,42196992,42016768,15142912,54575104,27340800,9121792,45273088,3166208,8364032,36,46,0,148,0,18,24,0,292,42,8,0,0,0,0,0.0013324987481221832,0.003125390760680792,0.02217647058823529,0.0004334602443775456,0.0029116465863453815,0.020595046638790606,0.0029850746268656712,0.00031420281650272445,0.0033430065359477124,0.00048559670781893007,0.004332198297446169,0.004825703369225426,0.044999999999999984,0.004209430853086576,0.004672289156626506,0.08124999999999998,0.004632835820895523,0.0031271344525756876,0.007147727272727276,0.004179016393442623
1693313893,1.4969056924772155,6.273432973958889,1.1166777611084142,7.394878043256697,0.6578637475049898,15.202249254473177,6.259560352602113,0.4516428343142821,7.8117865483383575,5.319709733746399,0.3413626657420245,0.9843338188003928,88694784,51150848,9986048,42196992,42020864,15142912,54575104,27340800,9121792,45273088,3166208,8364032,84,132,8,522,8,82,76,8,750,96,48,0,0,0,0,0.0013324987481221832,0.003120505992010653,0.02217647058823529,0.0004334602443775456,0.0029282868525896417,0.020640468227424748,0.0029850746268656712,0.0003159454391055127,0.0033291013193925815,0.00048559670781893007,0.004332198297446169,0.004816910785619175,0.044999999999999984,0.004209430853086576,0.00466215139442231,0.0825163398692811,0.004632835820895523,0.0031676248953391014,0.006987654320987656,0.004179016393442623
1693313894,1.464042240375548,6.273432973958889,1.1166777611084142,7.429361527995269,0.6578637475049898,15.202249254473177,6.383086021880059,0.44285535338708687,7.8117865483383575,5.455841538327945,0.3413626657420245,0.9843338188003928,88588288,51150848,9986048,42196992,42020864,15142912,54575104,27340800,9121792,45273088,3166208,8364032,76,90,0,336,0,50,50,0,482,62,10,0,0,0,0,0.0013324987481221832,0.0031209395302348826,0.022232142857142857,0.00043322417913089654,0.00292,0.02059147509578544,0.002984962406015037,0.0003159454391055127,0.0033291013193925815,0.0010088300220750552,0.004332198297446169,0.0048176911544227895,0.04505102040816325,0.004208830246130424,0.004647999999999999,0.08145412130637639,0.004633082706766917,0.0031676248953391014,0.006987654320987656,0.004205298013245032
1693313895,1.464042240375548,5.290760967230086,1.1166777611084142,7.429361527995269,0.6578637475049898,15.202249254473177,6.506611691158002,0.43406787245989154,7.8117865483383575,5.455841538327945,0.3413626657420245,0.9843338188003928,88588288,51150848,9986048,42196992,42020864,15142912,54575104,27340800,9121792,45273088,3166208,8364032,62,118,2,362,4,58,68,2,716,70,44,0,0,0,0,0.0013294942413620433,0.0031032492165594594,0.022080838323353294,0.00043043637027569836,0.00292,0.020467319229554783,0.002984790874524714,0.000312814465408805,0.0033053435114503817,0.00048739711934156374,0.004326790185277918,0.004785848589807027,0.04476315789473684,0.004154309667277966,0.004647999999999999,0.07757575757575762,0.004633460076045627,0.0030645696311123803,0.006598947368421057,0.004182212581344903
1693313896,1.464042240375548,5.401163791951268,1.1166777611084142,7.429361527995269,0.6578637475049898,15.202249254473177,7.41154015667668,0.4173934872340417,7.8117865483383575,5.455841538327945,0.3413626657420245,0.9843338188003928,88588288,51150848,9986048,42196992,42020864,15142912,54575104,27942912,9121792,45273088,3166208,8364032,44,88,4,236,4,38,32,4,566,70,32,0,0,0,0,0.001416709118695874,0.0031032492165594594,0.022080838323353294,0.00042256370523415974,0.00292,0.020467319229554783,0.002984790874524714,0.000312814465408805,0.0033053435114503817,0.00048739711934156374,0.004345287824758025,0.004785848589807027,0.04476315789473684,0.004131419705197827,0.004647999999999999,0.07757575757575762,0.004633460076045627,0.0030645696311123803,0.006598947368421057,0.004182212581344903
