time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702358692,1.979887000622742,5.26432836982676,1.2313012007630992,10.431089411648719,0.9631124478509818,17.39062981243832,10.30791170698153,0.5571253976875978,8.369969102363367,6.782231150224247,0.5425619276587701,1.1450384115622365,96751616,53510144,11161600,75177984,42262528,17186816,62517248,35704832,9433088,46526464,3026944,8749056,66,120,4,258,2,46,56,2,622,98,30,0,0,0.00315639961698053,0.003729411764705882,0.0411525974025974,0.0031186417930479135,0.0031382978723404256,0.07667457024303496,0.003061224489795918,0.0024864127788058825,0.0068921868179834134,0.0022674825174825177,0.0049387168847749765,0.009124149659863946,0.08407894736842104,0.006237804878048789,0.004848936170212766,0.24589041095890404,0.004710204081632654,0.004951397681893445,0.018319702602230502,0.0046213286713286715
1702358693,1.979887000622742,5.705142893518438,1.2313012007630992,10.431089411648719,0.7870128688524566,17.19568246991649,10.30791170698153,0.5571253976875978,8.369969102363367,6.782231150224247,0.5425619276587701,1.1450384115622365,96751616,53547008,11161600,75177984,42262528,17186816,62517248,35704832,9433088,46526464,3026944,8749056,76,114,0,344,0,54,60,0,560.283,84.169,18.316,0,0,0.00315639961698053,0.003729411764705882,0.0411525974025974,0.0031186417930479135,0.003134022611951755,0.07736760124610592,0.003061224489795918,0.0024335849056603765,0.006906250000000001,0.002259774109470026,0.0049387168847749765,0.009124149659863946,0.08407894736842104,0.006237804878048789,0.0048412407015131585,0.2478796296296296,0.004710204081632654,0.004929735849056603,0.01824860335195534,0.00461598609904431
1702358694,1.979887000622742,5.822361419817846,1.2313012007630992,10.431089411648719,0.8031945628415275,17.19568246991649,10.30791170698153,0.5571253976875978,8.369969102363367,6.782231150224247,0.5425619276587701,1.1450384115622365,96751616,53547008,11161600,75177984,42262528,17186816,62517248,35704832,9433088,46526464,3026944,8749056,60,96,6,264,4,72,46,4,652,78,34,0,0,0.00315639961698053,0.003729411764705882,0.0411525974025974,0.0031186417930479135,0.003134020618556701,0.07720632081097198,0.003061224489795918,0.0024335849056603765,0.006906250000000001,0.002259774109470026,0.0049387168847749765,0.009124149659863946,0.08407894736842104,0.006237804878048789,0.004841237113402062,0.24571553738317753,0.004710204081632654,0.004929735849056603,0.01824860335195534,0.00461598609904431
1702358695,1.979887000622742,5.939579946117253,1.2313012007630992,10.431089411648719,0.9709016393442592,17.19568246991649,10.307911706981528,0.5571253976875978,8.369969102363367,6.782231150224247,0.5425619276587701,1.1450384115622365,96751616,53547008,11161600,75177984,42262528,17186816,62517248,35704832,9433088,46526464,3026944,8749056,1.988,0,0,76,0,8,6,0,138,0,0,0,0,0.0031564041012868845,0.003729411764705882,0.0411525974025974,0.0031186417930479135,0.003134020618556701,0.07720632081097198,0.003061224489795918,0.0024335849056603765,0.006906250000000001,0.002259774109470026,0.004938723583180627,0.009124149659863946,0.08407894736842104,0.006237804878048789,0.004841237113402062,0.24571553738317753,0.004710204081632654,0.004929735849056603,0.01824860335195534,0.00461598609904431
1702358696,1.979887000622742,6.05679847241666,1.2879204292632014,10.431089411648719,0.9709016393442592,17.328319341105253,10.307911706981528,0.5571253976875978,8.30160102173462,6.769375273044939,0.5425619276587701,1.1450384115622365,96751616,53547008,11157504,75177984,42262528,18395136,62517248,35704832,9392128,46526464,3026944,8749056,112,108,8,516,4,108,76,8,848,118,54,0,0,0.003192165315508687,0.0037764537654909436,0.04113924050632911,0.0031644750870708656,0.003125,0.07899639423076922,0.0030600000000000002,0.0024576029642297274,0.006967213114754098,0.00226159230096238,0.005059159342197877,0.009303042763157895,0.0838461538461538,0.006941291585127217,0.004824999999999999,0.24859829059829053,0.004708,0.004982518645195002,0.01897345132743363,0.004628696412948382
1702358697,1.979887000622742,6.174016998716067,1.2879204292632014,10.431089411648719,0.9709016393442592,17.328319341105253,10.307911706981528,0.39336538280957983,8.30160102173462,6.769375273044939,0.5425619276587701,1.1450384115622365,96751616,53547008,11157504,75177984,42262528,18395136,62517248,35704832,9392128,46526464,3026944,8749056,54,98,4,238,4,36,46,4,478,68,24,0,0,0.0032061788617886184,0.0037925784966698385,0.0411144578313253,0.003153772878818807,0.0031188118811881185,0.07899639423076922,0.003066985645933014,0.0025382674108226162,0.006967213114754098,0.002274290627687017,0.0054910394265232955,0.00942575881870386,0.08341463414634143,0.006867665816326534,0.004813861386138613,0.24859829059829053,0.004720574162679425,0.005103140916808157,0.01897345132743363,0.004628202923473775
1702358698,1.979887000622742,7.033111577964419,1.2879204292632014,10.431089411648719,0.9709016393442592,17.328319341105253,10.307911706981528,0.40139144599559073,8.30160102173462,6.769375273044939,0.5540927796483279,1.1450384115622365,96751616,53547008,11157504,75177984,42262528,18395136,62517248,35704832,9392128,46526464,3022848,8749056,52,101.96,3.98,335.941,5.98,58,48,5.98,555.96,72,33.96,0,0,0.0032061788617886184,0.00379257932676313,0.04111447414579031,0.0031537729402402706,0.00311707059134573,0.08022012578616353,0.0030669835952470362,0.0024972476246447268,0.007043320529236022,0.0022495546304237115,0.0054910394265232955,0.009425761726129106,0.08341469538163888,0.006867672151602498,0.004810727064422315,0.25319148936170177,0.004720570471444665,0.004996030164072969,0.01942073170731706,0.004621836907576183
1702358699,1.1691924999999517,7.033111577964419,1.2879204292632014,10.431089411648719,0.9709016393442592,17.328319341105253,10.307911706981528,0.4815637911606536,8.30160102173462,5.362288169931229,0.5540927796483279,1.1450384115622365,96751616,53547008,11157504,75177984,42262528,18395136,62517248,35704832,9392128,46526464,3022848,8749056,51.88,96,0,316,2,54,50,0,556,68,28,0,0,0.0032061823273689997,0.0037925784966698385,0.0411144578313253,0.003153772878818807,0.003117073170731707,0.08071127185051234,0.003066985645933014,0.00249724822428148,0.007043320529236022,0.0022495667244367416,0.005491106341632664,0.00942575881870386,0.08341463414634143,0.006867665816326534,0.004810731707317073,0.26919770773638907,0.004720574162679425,0.004996029916741144,0.01942073170731706,0.0046218370883882144
1702358700,1.5905222003014352,7.033111577964419,1.2879204292632014,10.431089411648719,0.9764591808772877,17.328319341105253,10.307911706981528,0.4815637911606536,8.30160102173462,5.471485656404757,0.5540927796483279,1.1450384115622365,96751616,53547008,11157504,75177984,42262528,18395136,62517248,35704832,9392128,46526464,3022848,8749056,58,128,0,308,0,44,60,0,606,82,30,0,0,0.0032061788617886184,0.0037925784966698385,0.0411144578313253,0.003153772878818807,0.003117073170731707,0.08071127185051234,0.003066985645933014,0.00249724822428148,0.007043320529236022,0.0022495667244367416,0.0054910394265232955,0.00942575881870386,0.08341463414634143,0.006867665816326534,0.004810731707317073,0.26919770773638907,0.004720574162679425,0.004996029916741144,0.01942073170731706,0.0046218370883882144
1702358701,1.623002717374685,7.033111577964419,1.2879204292632014,10.595055909970608,0.9764591808772877,17.328319341105253,10.499422216053048,0.4815637911606536,8.30160102173462,5.580683142878285,0.5540927796483279,1.1450384115622365,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35704832,9392128,46526464,3022848,8749056,56,102,4,270,4,48,56,4,508,84,30,0,0,0.003196179993525413,0.0037914183551847436,0.04129746835443038,0.0031635965840920315,0.0031122448979591837,0.08068521843207661,0.0030597014925373136,0.0024897673114662178,0.0070191902150991145,0.002244328097731239,0.005246323529411763,0.009346682847896443,0.08439024390243904,0.006972847682119213,0.00480204081632653,0.25249999999999956,0.004707462686567164,0.0049738716007849725,0.018786467486819006,0.004621989528795811
1702358702,1.6554832344479353,7.033111577964419,1.2879204292632014,10.595055909970608,0.9764591808772877,17.328319341105253,10.499422216053048,0.4815637911606536,8.30160102173462,5.689880629351811,0.5540927796483279,1.1726739182816466,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35704832,9392128,46526464,3022848,8749056,56.157,80,0,256,0,40,46,0,548,68,18,0,0,0.0031925686591276255,0.003779091769157994,0.04141104294478527,0.003152934042983224,0.003107843137254902,0.08068521843207661,0.003057416267942584,0.002518145746636988,0.0070191902150991145,0.0022547332185886403,0.005156015037593989,0.00926186645213194,0.08454545454545451,0.006902823374917926,0.004794117647058824,0.25249999999999956,0.00470334928229665,0.004984728539630311,0.018786467486819006,0.004621686746987951
1702358703,1.9488310243949913,7.033111577964419,1.2879204292632014,10.595055909970608,0.9764591808772877,17.328319341105253,10.447600126309034,0.516605827591438,8.30160102173462,6.551849188411685,0.5540927796483279,1.1726739182816466,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35717120,9392128,46526464,3022848,8749056,45.845,80,8,258,6.012,46,42,8,518,66,40,0,0,0.0031925736453023977,0.003779091769157994,0.04141104294478527,0.003152934042983224,0.003108910891089109,0.0792843691148776,0.003057416267942584,0.0024547249647390696,0.006970303285593934,0.0022730375426621157,0.005156120906081667,0.00926186645213194,0.08454545454545451,0.006902823374917926,0.004796039603960397,0.24862190812720858,0.00470334928229665,0.004959134931828867,0.018236607142857124,0.004623890784982935
1702358704,1.9488310243949913,7.033111577964419,1.2879204292632014,10.595055909970608,0.9764591808772877,17.328319341105253,10.447600126309034,0.516605827591438,8.30160102173462,6.551849188411685,0.5540927796483279,1.140287190782787,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35717120,9392128,46526464,3022848,8749056,64,86,0,280,2,42,52,0,442,66,16,0,0,0.0031925686591276255,0.003779091769157994,0.04141104294478527,0.003152934042983224,0.003108910891089109,0.07887365911799762,0.003057416267942584,0.0024547249647390696,0.006970303285593934,0.0022730375426621157,0.005156015037593989,0.00926186645213194,0.08454545454545451,0.006902823374917926,0.004796039603960397,0.24771720613287915,0.00470334928229665,0.004959134931828867,0.018236607142857124,0.004623890784982935
1702358705,1.9488310243949913,6.1983984521863436,1.2879204292632014,8.642459487722245,0.9764591808772877,17.328319341105253,10.447600126309034,0.516605827591438,8.30160102173462,6.551849188411685,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35717120,9392128,46526464,3022848,8749056,64,92,0,250,0,42,44,0,446,68,8,0,0,0.0031925686591276255,0.003779091769157994,0.04141104294478527,0.003152934042983224,0.003108910891089109,0.07887365911799762,0.003057416267942584,0.0024547249647390696,0.006970303285593934,0.0022730375426621157,0.005156015037593989,0.00926186645213194,0.08454545454545451,0.006902823374917926,0.004796039603960397,0.24771720613287915,0.00470334928229665,0.004959134931828867,0.018236607142857124,0.004623890784982935
1702358706,1.9488310243949913,6.081179925886936,1.2879204292632014,8.816893116269327,0.9764591808772877,17.22004460482115,10.447600126309034,0.516605827591438,8.30160102173462,6.551849188411685,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35717120,9392128,46526464,3022848,8749056,66,106,4,338,2,66,60,2,604,76,34,0,0,0.003190938511326861,0.0037420344583431677,0.041473509933774834,0.0031389420012746974,0.0030923076923076924,0.07649611011370436,0.003051020408163265,0.0024411722862427085,0.006929601357082273,0.002239610963748895,0.005112962962962967,0.009217446808510641,0.08524390243902438,0.006654612546125463,0.004766153846153845,0.24716045673076922,0.004691836734693877,0.004946374543557642,0.017984962406015038,0.004612024756852344
1702358707,1.9488310243949913,5.96396139958753,1.2879204292632014,8.991326744816407,0.9764591808772877,17.22004460482115,10.447600126309036,0.516605827591438,8.30160102173462,6.551849188411685,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,18395136,62566400,35717120,9392128,46526464,3022848,8749056,54,70,0,252,0,34,38,0,452,54,12.316,0,0,0.003193758127438232,0.0037356430944470815,0.04137096774193549,0.0031158829028321154,0.003090452261306533,0.07649611011370436,0.00305,0.0025082770104809483,0.006929601357082273,0.002244951712028095,0.0052007299270072985,0.009222029488291416,0.0847560975609756,0.006400105355850228,0.004762814070351759,0.24716045673076922,0.00469,0.004973709472034479,0.017984962406015038,0.004611940298507463
1702358708,1.9488310243949913,5.846742873288123,1.2879204292632014,10.466017712824852,0.9764591808772877,17.47728486618364,10.447600126309036,0.516605827591438,8.415829753438578,6.551849188411685,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46526464,3022848,8749056,78,116,0,352,0,58,74,0,530,78,20,0,0,0.003193758127438232,0.0037356430944470815,0.04137096774193549,0.003115902598285947,0.003094736842105263,0.07621069182389936,0.00305,0.0024365438275762534,0.006895544982698963,0.00225,0.0052007299270072985,0.009222029488291416,0.0847560975609756,0.006400294334069169,0.004770526315789473,0.24847798340778557,0.00469,0.004950543635139035,0.017964423076923117,0.004616906474820145
1702358709,1.9488310243949913,5.729524346988715,1.2879204292632014,10.466017712824852,0.9764591808772873,17.47728486618364,10.447600126309036,0.516605827591438,8.415829753438578,6.551849188411685,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46526464,3022848,8749056,60,86,0,362,0,42,42,0,368,52,8,0,0,0.003193758127438232,0.0037356430944470815,0.04137096774193549,0.003115902598285947,0.003094736842105263,0.07522549609140108,0.00305,0.0024365438275762534,0.006895544982698963,0.00225,0.0052007299270072985,0.009222029488291416,0.0847560975609756,0.006400294334069169,0.004770526315789473,0.24631253860407673,0.00469,0.004950543635139035,0.017964423076923117,0.004616906474820145
1702358710,1.9488310243949911,5.581538084365831,1.0813076409817273,10.466017712824852,0.9764591808772873,17.47728486618364,10.447600126309036,0.516605827591438,8.415829753438578,5.657339778382702,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46526464,3022848,8749056,62,142,8,318,10,60,72,10,740,104,52,0,0,0.003193758127438232,0.0037356430944470815,0.04137096774193549,0.003115902598285947,0.003094736842105263,0.07522549609140108,0.00305,0.0024365438275762534,0.006895544982698963,0.00225,0.0052007299270072985,0.009222029488291416,0.0847560975609756,0.006400294334069169,0.004770526315789473,0.24631253860407673,0.00469,0.004950543635139035,0.017964423076923117,0.004616906474820145
1702358711,2.021653424139238,5.464630912313206,1.2719520547945113,10.466017712824852,0.9764591808772873,17.47728486618364,10.447600126309036,0.516605827591438,8.415829753438578,5.548142291909173,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46526464,3022848,8749056,56,110,4,366,6,72,50,6,628,76,38.975,0,0,0.0031935064935064935,0.0037353919239904985,0.041438356164383565,0.0031249735225587797,0.0030883977900552483,0.0754604872251931,0.003052910052910053,0.002437337443406223,0.006900257953568358,0.0022385563385009526,0.005194852941176469,0.009197754749568215,0.08365853658536589,0.006529635258358659,0.004759116022099448,0.24589901477832515,0.004695238095238096,0.004953549754358924,0.01791015625,0.004617222889116854
1702358712,2.021653424139238,5.347723740260581,1.0767710119862934,10.466017712824852,0.9764591808772873,17.47728486618364,10.447600126309036,0.516605827591438,7.254671824829173,5.438944805435645,0.5498406129410995,1.140287190782787,96751616,53547008,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46526464,3022848,8749056,58,116,12,354,10,60,48,12,622,84,40,0,0,0.0031884478864149727,0.0037003492433061703,0.04126602564102564,0.0031017951993545347,0.003083333333333333,0.0754604872251931,0.00305,0.002479721669980119,0.006900257953568358,0.0022533572068039395,0.005076779026217232,0.009028334786399304,0.08273809523809522,0.006242264150943398,0.00475,0.24589901477832515,0.00469,0.0049727634194831,0.01791015625,0.0046168307967770815
1702358713,2.021653424139238,7.162629649847931,1.0555718110730516,10.466017712824852,0.9980380718452286,17.47728486618364,10.447600126309036,0.516605827591438,8.406665176131764,5.329747318962117,0.5498406129410995,1.140287190782787,96751616,53542912,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46526464,3022848,8749056,52,96,4,262,2,42,52,2,490,64,20,0,0,0.003188442902838815,0.0037003492433061703,0.04126602564102564,0.0031017951993545347,0.0030918367346938775,0.07478381717109327,0.00305,0.002423448541075807,0.006820222317229586,0.002249557522123894,0.005076672917504678,0.009028334786399304,0.08273809523809522,0.006242264150943398,0.004765306122448979,0.24215605095541415,0.00469,0.004947853674950729,0.01715838509316774,0.004614159292035399
1702358714,2.021653424139238,7.162629649847931,1.0343726101598099,10.466017712824852,0.9980380718452286,17.47728486618364,10.447600126309036,0.516605827591438,8.406665176131764,6.566260711093956,0.5498406129410995,1.140287190782787,96751616,53542912,11157504,74305536,42262528,17289216,62566400,35717120,9170944,46530560,3022848,8749056,54,92,0,302,0,48,52,0,466,68,26,0,0,0.0031884478864149727,0.0037003492433061703,0.04126602564102564,0.0031017951993545347,0.0030918369061881655,0.07462296983758701,0.00305,0.002423448541075807,0.006820222317229586,0.002249557522123894,0.005076779026217232,0.009028334786399304,0.08273809523809522,0.006242264150943398,0.004765306431138699,0.2400912408759125,0.00469,0.004947853674950729,0.01715838509316774,0.004614159292035399
1702358715,2.021653424139238,7.162629649847931,1.3157523968319857,9.08674193963166,0.9980380718452286,17.47728486618364,10.447600126309036,0.516605827591438,8.406665176131764,6.566260711093956,0.5498406129410995,1.2020269266204804,96751616,53542912,11227136,74305536,42262528,17289216,62566400,35717120,9170944,46530560,3022848,8749056,56,80,0,254,0,46,44,0,464,66,20,0,0,0.0031884478864149727,0.0037003492433061703,0.04126602564102564,0.0031017951993545347,0.0030918367346938775,0.07462296983758701,0.00305,0.002423448541075807,0.006820222317229586,0.002249557522123894,0.005076779026217232,0.009028334786399304,0.08273809523809522,0.006242264150943398,0.004765306122448979,0.2400912408759125,0.00469,0.004947853674950729,0.01715838509316774,0.004614159292035399
1702358716,2.021653424139238,7.162629649847931,1.3157523968319857,8.91230831108458,0.9980380718452286,14.74301296398523,10.400094186791193,0.41752131784074376,8.406665176131764,6.566260711093956,0.5498406129410995,1.2020269266204804,96751616,53542912,11227136,74305536,42262528,17289216,62365696,35717120,9170944,46530560,3022848,8749056,52,70,0,254,4,46,32,0,450,52,22,0,0,0.00317276814386641,0.003664511660124682,0.04155172413793103,0.0030713738063706695,0.003085561497326203,0.07296296296296297,0.0030529100529100525,0.0024044152631078125,0.006740787801778907,0.002231871083258729,0.00497675016056519,0.008804060017652248,0.08250000000000003,0.005338750000000012,0.004754010695187166,0.23435503685503686,0.004695238095238095,0.004899876296507756,0.01592666666666667,0.004598209489704567
