time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702372802,2.3150714027476473,8.945086784738471,1.411762934130347,15.682407976088086,0.927463693566522,17.69336662043459,11.31219117488402,0.6363471097201774,8.227434850309987,7.816787051505054,0.5636728661165173,1.2834983623317353,93052928,49356800,10129408,99823616,41611264,15720448,54054912,29593600,9084928,44363776,3002368,8519680,8,114,0,162.29,0,4,6,0,246,44,20,0,0.00316318663668487,0.004844299674267101,0.0490301724137931,0.003595778829949442,0.0031470588235294117,0.08592497136311569,0.003201005025125628,0.002261501639925539,0.008087421615639984,0.0027894056847545218,0.004936909733376164,0.009953359858532273,0.18730769230769237,0.03745357474466104,0.004864705882352942,0.22025423728813553,0.004961809045226131,0.004682067192624768,0.02057400379506641,0.004636434108527132
1702372803,2.3150714027476473,8.945086784738471,1.411762934130347,14.407490308533752,0.927463693566522,17.69336662043459,11.31219117488402,0.5392900344409677,8.212189247825496,7.905644220310494,0.5636728661165173,1.2834983623317353,93052928,49356800,10129408,99823616,41611264,15720448,54054912,29593600,8826880,44359680,3002368,8519680,66,112,8,304,8,62,52,6,602,68,24,0,0.00316318663668487,0.004844299674267101,0.0490301724137931,0.003595778829949442,0.0031470588235294117,0.0852958756724447,0.003201005025125628,0.002261501639925539,0.008087421615639984,0.002796545105566219,0.004936909733376164,0.009953359858532273,0.18730769230769237,0.03745357474466104,0.004864705882352942,0.22005219660722047,0.004961809045226131,0.004682067192624768,0.02057400379506641,0.004637108125399872
1702372804,2.3150714027476473,8.945086784738471,1.411762934130347,14.407490308533752,0.927463693566522,18.07104645587825,11.31219117488402,0.6037825895888715,8.212189247825496,7.905644220310494,0.47946796870851677,1.2834983623317353,93052928,49356800,10129408,99823616,41611264,15720448,54054912,29593600,8826880,44359680,3002368,8519680,56,120,2,310,4,52,50,2,724,94,32,0,0.00316318663668487,0.004844299674267101,0.0490301724137931,0.003595778829949442,0.0031470588235294117,0.08638328530259366,0.003201005025125628,0.002261501639925539,0.008087421615639984,0.002796545105566219,0.004936909733376164,0.009953359858532273,0.18730769230769237,0.03745357474466104,0.004864705882352942,0.2216241251543845,0.004961809045226131,0.004682067192624768,0.02057400379506641,0.004637108125399872
1702372805,1.5573499999999993,8.945086784738471,1.411762934130347,14.407490308533752,0.927463693566522,18.07104645587825,11.31219117488402,0.5916696906328042,8.212189247825496,7.905644220310494,0.4700734209399082,1.2834983623317353,93052928,49356800,10129408,99823616,41611264,15720448,54054912,29593600,8826880,44359680,3002368,8519680,52,74,6,332,8,60,42,6,468,52,18,0,0.003169786096256684,0.004845902709761672,0.048793859649122806,0.003573864106596044,0.00315625,0.08638328530259366,0.0031990049751243785,0.002251238499646143,0.008087421615639984,0.0027949709864603482,0.004948395721925133,0.009955713020372013,0.1822972972972973,0.03538654618473892,0.004881249999999999,0.2216241251543845,0.004958208955223881,0.004681811748053786,0.02057400379506641,0.004637395228884591
1702372806,1.8478539911698983,8.945086784738471,1.1925043857687867,13.358199887420133,0.927463693566522,18.07104645587825,9.401278177531387,0.5795567916767368,8.212189247825496,7.905644220310494,0.46067887317129963,1.2834983623317353,93052928,49356800,10129408,107642880,41611264,15720448,54054912,29593600,8826880,44359680,3002368,8519680,48,110,6,320,4,48,52,6,598,76,40,0,0.0031609709358032577,0.004823567289117836,0.048463114754098355,0.003541121032621076,0.0031376146788990823,0.08638328530259366,0.00319811320754717,0.0022522860803109957,0.008087421615639984,0.002798095238095238,0.004935739380389652,0.009975989328590484,0.1793421052631578,0.033412169697666395,0.0048477064220183485,0.2216241251543845,0.004956603773584906,0.004681865971639353,0.02057400379506641,0.004636825396825397
1702372807,1.8106373251006675,8.945086784738471,0.9585050000000006,13.358199887420133,0.927463693566522,18.07104645587825,9.59201796830472,0.6925764638534505,8.212189247825496,7.905644220310494,0.451284325402691,1.2834983623317353,93052928,49356800,10129408,107642880,41611264,15720448,54054912,29462528,8826880,44359680,3002368,8519680,78,112,12,410,12,76,66,10,703.635,93.635,28,0,0.003181062060140755,0.004808978032473736,0.04786821705426357,0.003515384615384616,0.0031376146788990823,0.08602983362019508,0.00319811320754717,0.0022685558364556836,0.008061062082170141,0.0028008877615726064,0.004971976967370441,0.009986216096042685,0.16833333333333347,0.028256830601092922,0.0048477064220183485,0.22209244737928197,0.004956603773584906,0.004707370575256138,0.02085650087202001,0.00464134432466709
1702372808,1.7734206590314365,8.945086784738471,1.5259322463851672,13.358199887420133,0.927463693566522,18.07104645587825,9.782757759078054,0.6925764638534505,8.212189247825496,7.905644220310494,0.584932426760683,1.2834983623317353,93052928,49356800,10248192,107642880,41611264,15720448,54054912,29462528,8826880,44359680,3133440,8519680,76,112,6,310.755,4,62,64,6,710,90,44,0,0.003181062060140755,0.004808978032473736,0.04786821705426357,0.003515384615384616,0.0031376146788990823,0.08505017709563166,0.00319811320754717,0.0022685613571271214,0.008061038011695906,0.0028097622027534416,0.004971976967370441,0.009986216096042685,0.16833333333333347,0.028256830601092922,0.0048477064220183485,0.22122009569377987,0.004956603773584906,0.004707371667768232,0.020856450048496608,0.004642052565707134
1702372809,2.2862233875196756,8.945086784738471,1.5259322463851672,13.358199887420133,0.927463693566522,18.079301676530516,9.973497549851384,0.6925764638534505,8.212189247825496,7.905644220310494,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41611264,15818752,54054912,29462528,8826880,44359680,3133440,8519680,48,126,6,324,4,64,62,6,756,104,48,0,0.003181062060140755,0.004808978032473736,0.04786821705426357,0.003515384615384616,0.0031376146788990823,0.08493517474633595,0.00319811320754717,0.0022685613571271214,0.008061038011695906,0.0028097622027534416,0.004971976967370441,0.009986216096042685,0.16833333333333347,0.028256830601092922,0.0048477064220183485,0.22091607810552558,0.004956603773584906,0.004707371667768232,0.020856450048496608,0.004642052565707134
1702372810,2.2862233875196756,8.945086784738471,1.5259322463851672,13.358199887420133,0.927463693566522,18.079301676530516,11.444387446399935,0.6925764638534505,8.212189247825496,7.905644220310494,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41611264,15818752,54054912,29462528,8826880,44359680,3133440,8519680,60,80,4,274.998,4,46,38,4,430,58,20,0,0.003190921228304406,0.004810983397190293,0.04736328125,0.0034765548209873534,0.0031365853658536585,0.08493517474633595,0.0031895734597156395,0.002243569810314958,0.008061038011695906,0.002808080808080808,0.004984245660881175,0.0099826435246996,0.164090909090909,0.02373554697725212,0.004845853658536585,0.22091607810552558,0.004941232227488151,0.0047050153258407015,0.020856450048496608,0.004642424242424242
1702372811,2.2862233875196756,7.9911370410936895,1.5259322463851672,13.358199887420133,0.7914382614648033,18.079301676530516,11.444387446399935,0.6925764638534505,8.212189247825496,7.905644220310494,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41611264,15818752,54054912,29462528,8826880,44359680,3133440,8519680,57.597,68,4,246,8,48,38,4,482,64,18,0,0.003182986382463317,0.004743875968992248,0.04676258992805755,0.0034382208789091053,0.0031403508771929824,0.08493517474633595,0.003217194570135747,0.0022447105788423157,0.008061038011695906,0.0028114143920595536,0.004975277044660661,0.00996024258760108,0.15818181818181812,0.02125274796790548,0.004852631578947369,0.22091607810552558,0.004990950226244344,0.004704856952761146,0.020856450048496608,0.004641687344913151
1702372812,2.2862233875196756,8.146000036386322,1.5259322463851672,13.358199887420133,0.7759805332386944,18.079301676530516,11.444387446399935,0.6925764638534505,8.212189247825496,8.150499035015171,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41611264,15818752,54054912,29462528,8826880,44359680,3133440,8519680,68,148,10,324.942,8,58,62,10,780,96,48,0,0.003177567140600316,0.004674658573596359,0.04603448275862068,0.003386709601873536,0.0031403508771929824,0.08372862658576943,0.003217194570135747,0.0022460015905275254,0.008011363636363636,0.002812072184194151,0.0049651184834123225,0.00989899909008189,0.15129032258064512,0.014357758620689626,0.004852631578947369,0.22002538071065986,0.004990950226244344,0.00470142263850844,0.020764794383149456,0.004644057249533292
1702372813,2.2862233875196756,9.291779717558097,1.5259322463851672,13.358199887420133,0.7605228050125857,18.079301676530516,11.444387446399935,0.6925764638534505,7.014186396327671,8.150499035015171,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41611264,15818752,54054912,29462528,8826880,44359680,3133440,8519680,54,134,8,364.699,8,52,50,8,532,64,24,0,0.003177567140600316,0.004674658573596359,0.04603448275862068,0.003386709601873536,0.0031403508771929824,0.08310502283105022,0.003217194570135747,0.0022460015905275254,0.008011363636363636,0.002817283950617284,0.0049651184834123225,0.00989899909008189,0.15129032258064512,0.014357758620689626,0.004852631578947369,0.21946619217081842,0.004990950226244344,0.00470142263850844,0.020764794383149456,0.004648395061728395
1702372814,2.2862233875196756,9.291779717558097,1.5259322463851672,9.225805395942945,0.8324226488400444,18.079301676530516,11.444387446399935,0.6925764638534505,8.408531059223389,8.150499035015171,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41611264,15818752,54054912,29462528,8826880,44359680,3133440,8519680,64,118,8,352,8,62,60,8,704,94,36,0,0.003177567140600316,0.004674658573596359,0.04603448275862068,0.003386709601873536,0.0031403508771929824,0.08297670639219933,0.003217194570135747,0.0022460015905275254,0.008011363636363636,0.002817283950617284,0.0049651184834123225,0.00989899909008189,0.15129032258064512,0.014357758620689626,0.004852631578947369,0.21907367972742756,0.004990950226244344,0.00470142263850844,0.020764794383149456,0.004648395061728395
1702372815,2.2862233875196756,8.10883291751609,1.5259322463851672,9.409743936843377,1.0296677712991331,18.079301676530516,9.99390670746413,0.6925764638534505,8.408531059223389,8.273391830933697,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41619456,15818752,54054912,29462528,8826880,44359680,3133440,8519680,48,80,4,292,7.976,52,40,4,520.972,64,40,0,0.0031824190350297423,0.004673059360730594,0.0453125,0.003348884688090737,0.0031435406698564596,0.08297670639219933,0.0031999999999999997,0.0022220726317377613,0.008011363636363636,0.0028150000000000002,0.0049738268341044285,0.009898812243033347,0.14071428571428576,0.009734375,0.004858373205741627,0.21907367972742756,0.004959999999999999,0.004693899377639385,0.020764794383149456,0.004649
1702372816,2.2862233875196756,7.953969922223454,1.5259322463851672,9.593682477743808,1.0296677712991331,18.079301676530516,9.803166916690797,0.6925764638534505,8.408531059223389,8.273391830933697,0.584932426760683,1.3140691020595399,92254208,49356800,10248192,107642880,41619456,15818752,54054912,29462528,8826880,44359680,3133440,8519680,58,78,2,306,0,56,46,2,598,76,28,0,0.003172684458398744,0.004563817330210772,0.045424836601307195,0.003317632936562647,0.0031327800829875517,0.08297670639219933,0.003206008583690987,0.0022235700371878876,0.008011363636363636,0.0028195211786372007,0.004956043956043956,0.009816207379729096,0.13214285714285695,0.009519196705367869,0.004839004149377594,0.21907367972742756,0.004970815450643777,0.004694049938020188,0.020764794383149456,0.004650337630448128
1702372817,2.2862233875196756,7.799106926930819,1.5259322463851672,11.036312454025893,1.0296677712991331,18.079301676530516,9.612427125917467,0.6925764638534505,8.408531059223389,8.273391830933697,0.584932426760683,1.1228245952145248,92254208,49356800,10248192,107642880,41619456,15818752,54054912,29462528,8826880,44359680,3133440,8519680,52,98,0,286,0,36,54,0,538.193,68.193,16,0,0.00316541822721598,0.004484831139095592,0.044765625,0.0032562712806615247,0.0031327800829875517,0.08156150583244963,0.003206008583690987,0.002222011886418666,0.00795300214438885,0.002818181818181818,0.004942696629213484,0.009695364238410597,0.09905797101449278,0.008560488676996427,0.004839004149377594,0.21730519480519478,0.004970815450643777,0.004682764692934186,0.020671743697479,0.004648157248157248
1702372818,2.2862233875196756,7.644243931638184,1.5259322463851672,11.036312454025893,1.0296677712991331,15.10691211314586,9.421687335144133,0.7422248182762216,8.408531059223389,8.273391830933697,0.584932426760683,1.1009234435135324,92254208,49356800,10248192,107642880,41619456,15818752,54054912,29462528,8826880,44359680,3133440,8519680,70,102,2,322,4,56,54,2,642,80,22,0,0.00316541822721598,0.004484831139095592,0.044765625,0.0032562712806615247,0.0031327800829875517,0.07985621269669017,0.003206008583690987,0.002222011886418666,0.00795300214438885,0.0028154798761609906,0.004942696629213484,0.009695364238410597,0.09905797101449278,0.008560488676996427,0.004839004149377594,0.21532603632976244,0.004970815450643777,0.004682764692934186,0.020671743697479,0.004648297213622291
1702372819,2.2862233875196756,7.489380936345551,1.5259322463851672,10.943806052663934,1.0296677712991331,15.41342739361386,11.500290049489704,0.7422248182762216,8.408531059223389,8.273391830933697,0.584932426760683,1.334804455951487,92254208,49356800,10248192,116604928,41619456,15818752,54046720,29462528,8826880,44359680,3133440,8347648,40,110,6,186,4,42,50,6,574.29,80.29,38,0,0.00316541822721598,0.004484831139095592,0.044765625,0.0032562712806615247,0.0031327800829875517,0.07943985544656687,0.003206008583690987,0.002222011886418666,0.00795300214438885,0.0028154798761609906,0.004942696629213484,0.009695364238410597,0.09905797101449278,0.008560488676996427,0.004839004149377594,0.21481339928057558,0.004970815450643777,0.004682764692934186,0.020671743697479,0.004648297213622291
1702372820,2.2862233875196756,8.787406442618126,1.5259322463851672,10.943806052663934,1.0296677712991331,15.719942674081858,11.500290049489704,0.7090103860474246,8.408531059223389,8.273391830933697,0.584932426760683,1.3866817894300574,92254208,49238016,10248192,116604928,41619456,15818752,54046720,29753344,8826880,44359680,3133440,8347648,50,104,0,264,0,48,52,0,494,66,26,0,0.003168995775105622,0.004484831139095592,0.044765625,0.003224190898049582,0.003136170212765957,0.07943985544656687,0.0031957446808510634,0.002176528555431131,0.00795300214438885,0.0028154798761609906,0.00494787130321742,0.009695364238410597,0.09905797101449278,0.007990184049079755,0.004845106382978722,0.21481339928057558,0.004952340425531915,0.004678262038073908,0.020671743697479,0.004648297213622291
1702372821,2.2649276560562246,8.787406442618126,1.5533240676395648,10.943806052663934,1.0296677712991331,16.05331772281891,11.500290049489704,0.7090103860474246,6.95336468833262,8.273391830933697,0.598593421540745,1.3866817894300574,92254208,49238016,10092544,116604928,41619456,15446016,54046720,29753344,8826880,44359680,3133440,8347648,1.957,62.622,3.914,150.458,0,1.988,3.914,3.984,137.001,31.311,27.785,0,0.003159002161172132,0.004459354646794225,0.04420184655907598,0.00320047580061381,0.003131140496222918,0.07943986558951042,0.0031848554381189065,0.002177489114529094,0.007953020050494895,0.00281478359795582,0.004933080338361432,0.009681514425113398,0.09601459280770004,0.007770261052919226,0.004836052893201252,0.21481339642054098,0.004932739788614033,0.004678503348777753,0.020671783522538876,0.0046459143771477125
1702372822,2.228740197784642,8.787406442618126,1.5533240676395648,10.943806052663934,1.0296677712991331,18.41346339324854,11.500290049489704,0.7090103860474246,8.335998274780428,8.273391830933697,0.598593421540745,1.3866817894300574,92258304,49238016,10092544,116604928,41619456,15446016,54046720,29753344,8912896,44359680,3133440,8347648,100.185,116.079,10.07,545.924,8.163,84.314,83.832,10.082,850.479,87.824,68.26,0,0.003165914281660629,0.004388282167419443,0.0443047557455822,0.0031844500044369956,0.0031311404959861555,0.07844449318744663,0.003184855437496756,0.002192274992945907,0.007973750626159279,0.002813433310206924,0.004945536401311454,0.009706294794763419,0.09640850855266615,0.007405255035649269,0.004836052892775079,0.216724802556673,0.004932739787494162,0.004710914413964007,0.021236444636314702,0.004643718638646481
1702372823,2.228740197784642,8.787406442618126,1.5533240676395648,10.943806052663934,1.0296677712991331,18.41346339324854,11.500290049489704,0.7090103860474246,8.335998274780428,8.273391830933697,0.598593421540745,1.3866817894300574,92258304,49238016,10092544,116604928,41619456,15446016,54046720,29753344,8912896,44359680,3133440,8347648,41.825,61.932,0,163.109,0,28.112,26,0,340.739,50.104,10,0,0.003165929367752917,0.0043882968136101045,0.044304792440490445,0.0031844412290183803,0.0031311404964596634,0.07762588614403643,0.003184850501782303,0.002192321201688679,0.007973756492472173,0.0028044075395421784,0.00494555982493957,0.009706307099600258,0.09640860496238983,0.007405204250918934,0.004836052893627395,0.21626795934320456,0.004932730903208146,0.004710927124137727,0.021236456110164986,0.004641567542956803
1702372824,2.228740197784642,8.787406442618126,1.5931375278396414,10.943806052663934,1.0296677712991331,18.41346339324854,11.540621986499538,0.7090103860474246,8.335998274780428,8.273391830933697,0.598593421540745,1.3866817894300574,92258304,49238016,10092544,116604928,41619456,15446016,54046720,29753344,8912896,44359680,3133440,8347648,84.578,126.514,12.27,376.485,12.245,69.307,71.721,12.159,801.493,100.703,50.54,0,0.003165936918872675,0.0043884313643421215,0.0443048438282282,0.0031844587157824427,0.0031311404959861555,0.07792649380472935,0.003184855437496756,0.0021924492797841754,0.00797382102795382,0.002804418483959194,0.004945571549289233,0.009706414805576045,0.09640873997353888,0.007405320996869586,0.004836052892775079,0.2200065426313862,0.004932739787494162,0.0047109635028076665,0.021236582331280354,0.0046415727044119524
1702372825,2.228740197784642,8.787406442618126,1.5931375278396414,10.943806052663934,1.0296677712991331,18.41346339324854,11.540621986499538,0.7090103860474246,8.335998274780428,8.273391830933697,0.598593421540745,1.3866817894300574,92258304,49238016,10092544,116604928,41619456,15446016,54046720,29753344,8912896,44359680,3133440,8347648,58,96,4,326,8.024,44,44,6,502,64,28,0,0.0031694805194805195,0.004392031206464196,0.04401197604790418,0.0031512113617376777,0.003128755364806867,0.07792690732901464,0.003176470588235294,0.002209595846573871,0.007973797559224694,0.002801611903285803,0.004951818181818182,0.009711471321695761,0.0933802816901408,0.006768753874767519,0.004831759656652361,0.22000731074064225,0.00491764705882353,0.004728505572215011,0.021236536430834212,0.004639677619342839
1702372826,2.228740197784642,8.474051943163627,1.5931375278396414,10.943806052663934,1.0296677712991331,18.41346339324854,11.540621986499538,0.7090103860474246,8.335998274780428,6.601721224546243,0.49715178970364,1.3866817894300574,92258304,49238016,10092544,116604928,41619456,15446016,54046720,29753344,8912896,44359680,3133440,8347648,56,120,2,370.498,2,44,62,0,664,86,40,0,0.0031625814458578964,0.004393573194177424,0.04418103448275862,0.0031520218506428618,0.0031333333333333335,0.07792689161554192,0.003202429149797571,0.00221099441340782,0.007973797559224694,0.0028069639584605986,0.004939311200744648,0.00976701440635867,0.09420000000000002,0.006811287477954149,0.00484,0.22000728155339802,0.004964372469635627,0.004728804469273742,0.021236536430834212,0.004643494196701283
