time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702361781,2.0488607295121968,9.081180623390356,1.0669002884719625,11.38065434150376,0.9411324468450312,18.538577487913955,10.713967206352441,0.5266345991153097,7.406543292453984,6.891420792354208,0.600449416530046,1.2258051472337295,97738752,53587968,11374592,74817536,42278912,16678912,63836160,37969920,9359360,46665728,3022848,9080832,64,130,4,354,4,54,64,4,736,102,36,0,0,0.0030639328382305463,0.0035604656175899974,0.03913612565445026,0.0029123471351418465,0.0031454545454545455,0.0660428436911488,0.003101851851851852,0.002114255328986915,0.006166735622672735,0.0021265625000000004,0.004804972554084598,0.008017521367521369,0.06366666666666666,0.004788466074864982,0.0048618181818181816,0.196563694267516,0.004783333333333333,0.00459966708281315,0.009772858916011587,0.0045003125
1702361782,2.0488607295121968,8.594177791668375,1.306787041760814,11.38065434150376,0.9411324468450312,18.538577487913958,10.713967206352441,0.5266345991153097,7.555223780507231,6.891420792354208,0.5113696917304906,1.2258051472337295,97738752,53592064,11526144,74817536,42278912,16678912,63836160,37969920,9359360,46665728,3022848,9080832,59.904,88,0,305.014,2,52,40,0,602.156,72.156,22.032,0,0,0.003063371275295784,0.003577369227402057,0.03901315789473684,0.0029232340221047575,0.0031320754716981135,0.06565356489945157,0.0030930232558139532,0.002165433455415632,0.006220405760381473,0.0021487212928307134,0.00480097270384568,0.008070647603027756,0.06120689655172414,0.004793584814992792,0.004837735849056604,0.19637086903304782,0.004767441860465116,0.00461245173358966,0.00978463727205136,0.004502865311006233
1702361783,2.0488607295121968,8.594177791668375,1.306787041760814,11.38065434150376,0.9411324468450312,18.538577487913958,10.713967206352441,0.5266345991153097,7.703904268560483,6.891420792354208,0.5914770421277801,1.2258051472337295,97738752,53592064,11526144,74817536,42278912,16678912,63836160,37969920,9359360,46665728,3022848,9080832,68,138,4,480,3.98,64,70,4,688,84,38,0,0,0.003058204334365325,0.0035562941420855835,0.03889593908629442,0.00292335832083958,0.0031153877540796974,0.06565356489945157,0.0030896860986547084,0.00212923104402965,0.006235760781122863,0.0022088541428943453,0.004792941176470588,0.00799544701986755,0.059827586206896564,0.004793271364317841,0.004807697957343456,0.19637086903304782,0.004761434977578476,0.00460246494596767,0.009780919446704638,0.004515964989656341
1702361784,1.7414519421681085,8.594177791668375,1.306787041760814,11.38065434150376,0.9411324468450312,18.538577487913958,10.713967206352441,0.5266345991153097,8.920829283194989,6.891420792354208,0.5870346734737427,1.2258051472337295,97738752,53592064,11526144,74817536,42278912,16678912,63836160,37969920,9359360,46665728,3022848,9080832,68,86,0,394,0,54,50,0,498,66,26,0,0,0.003058204334365325,0.0035562941420855835,0.03889593908629442,0.00292335832083958,0.003110091743119266,0.06548887859128823,0.0030896860986547084,0.002137251428318349,0.006189072327044025,0.002148710166919575,0.004792941176470588,0.00799544701986755,0.059827586206896564,0.004793271364317841,0.004798165137614678,0.19701405867970662,0.004761434977578476,0.004604039151423889,0.009767688679245283,0.0045050075872534135
1702361785,1.7073042633429052,8.594177791668375,1.306787041760814,11.38065434150376,0.9411324468450312,18.538577487913958,10.713967206352441,0.5266345991153097,8.920829283194989,6.891420792354208,0.5870346734737427,1.2258051472337295,97738752,53592064,11526144,74817536,42278912,16678912,63836160,37969920,9359360,46665728,3022848,9080832,58,77.663,0,270,0,42,44,0,398.77,56.77,8,0,0,0.003058204334365325,0.003556307933869615,0.03889593908629442,0.00292335832083958,0.003110091743119266,0.06548887859128823,0.0030896860986547084,0.002137210130929234,0.006189354731437158,0.00214891907981181,0.004792941176470588,0.007995497069055193,0.059827586206896564,0.004793271364317841,0.004798165137614678,0.19701405867970662,0.004761434977578476,0.004604033253970872,0.009767763836028138,0.004505054619863306
1702361786,1.530956305487992,8.594177791668375,1.306787041760814,11.38065434150376,0.9411324468450312,18.538577487913958,10.713967206352441,0.44782519423159006,8.81483750665962,6.7432574877445,0.5870346734737427,1.2258051472337295,97738752,53592064,11526144,74817536,42278912,16678912,63836160,37969920,9433088,46665728,3022848,9080832,88,128,4,424,4,62,68,4,647.746,83.746,29.487,0,0,0.0030380154639175253,0.0035208645409800987,0.03878378378378378,0.002894862006383378,0.003110091743119266,0.06425800193986421,0.0030861244019138754,0.0020711689972721468,0.006083335974148376,0.0020947330382794613,0.004760180412371133,0.00782882882882883,0.058076923076923054,0.004756405281932537,0.004798165137614678,0.19459244532803183,0.0047550239234449765,0.004566658731825608,0.009709167814231996,0.0044748676684532775
1702361787,1.8807330605598729,8.594177791668375,1.2663252399493938,11.38065434150376,0.9411324468450312,18.538577487913958,10.713967206352441,0.4390479509130016,8.81483750665962,6.7432574877445,0.5870346734737427,1.2258051472337295,97406976,53592064,11526144,74817536,42278912,16678912,63836160,37969920,9433088,46665728,3022848,9080832,74,114,0,306,0,43.738,62,0,593.746,87.746,14,0,0,0.003049485861182519,0.0035381420765027323,0.03877840909090909,0.002905768028152715,0.0030780487804878045,0.0645194567670481,0.0030594059405940595,0.002126437777281404,0.006153592386739215,0.002110802810468253,0.004772365038560411,0.007898395721925133,0.05840000000000002,0.004767771646599094,0.004740487804878049,0.1954450020237609,0.004706930693069307,0.004592481325189206,0.009723232877503641,0.004474500273237134
1702361788,1.8807330605598729,8.594177791668375,1.2663252399493938,11.38065434150376,0.9411324468450312,18.414675467926003,10.713967206352441,0.43027070759441316,8.81483750665962,6.7432574877445,0.5870346734737427,1.0371537350744584,97406976,53592064,11526144,74817536,42278912,16179200,63836160,37969920,9433088,46665728,3022848,9080832,50.048,74,4,200,4.008,36,34,4,455.985,63.985,21.976,0,0,0.003042843825758228,0.003516863231947031,0.038873626373626374,0.0029059245960502693,0.0030696517412935323,0.06451949860724233,0.003066985645933014,0.0021074935239174166,0.006183636867445376,0.002178926621774415,0.004765243246375532,0.007815465729349736,0.05999999999999997,0.004767516457211252,0.004725373134328357,0.1954450757575758,0.004720574162679425,0.0045918153029819745,0.009725667213202378,0.004489164041071392
1702361789,1.8807330605598729,8.594177791668375,1.2663252399493938,11.38065434150376,0.9411324468450312,18.414675467926003,10.713967206352441,0.41632172622084374,8.81483750665962,6.7432574877445,0.5870346734737427,1.0167236492872296,97406976,53592064,11526144,74817536,42278912,16179200,63836160,38076416,9433088,46665728,3022848,9080832,29.644,38,0,236,0,50,14,0,410,30,12,0,0,0.003042845909891853,0.003516863231947031,0.038873626373626374,0.0029059245960502693,0.003067632850241546,0.06326554464703132,0.003066985645933014,0.0021145903630719397,0.006125748502994012,0.0021397247002345444,0.004765245530403905,0.007815465729349736,0.05999999999999997,0.004767516457211252,0.004721739130434783,0.19324722040549372,0.004720574162679425,0.004592369640527287,0.009710578842315371,0.004480325228184416
1702361790,1.8807330605598729,8.594177791668375,1.2663252399493938,11.38065434150376,0.6848675000000171,15.699333099623624,10.697299596725982,0.42488299638588783,8.81483750665962,6.670196761812316,0.5870346734737427,0.7903849999999935,97406976,53592064,11526144,74817536,42278912,16179200,64045056,38076416,9433088,46657536,3022848,9080832,96,158,2,460,4,70,110,4,698,142,39.341,0,0,0.003042839657282742,0.003516863231947031,0.038873626373626374,0.0029059245960502693,0.003067632850241546,0.06326554464703132,0.003066985645933014,0.0021145903630719397,0.006125748502994012,0.0021397247002345444,0.004765238678090575,0.007815465729349736,0.05999999999999997,0.004767516457211252,0.004721739130434783,0.19324722040549372,0.004720574162679425,0.004592369640527287,0.009710578842315371,0.004480325228184416
1702361791,1.8807330605598729,8.594177791668375,1.2663252399493938,9.432008946105027,0.8097562555432574,18.322861482958576,10.731846004822545,0.4334442665509319,8.81483750665962,6.670196761812316,0.5870346734737427,1.0716347419983614,97406976,53592064,11526144,74817536,42278912,16179200,64045056,38076416,9433088,46657536,3022848,8814592,72,136,4,354,7.964,66,72,6,829.136,95.136,44.157,0,0,0.0030381922342457035,0.003508692852543464,0.03872126436781609,0.002896081241044172,0.0030676341092733235,0.06321499013806706,0.003070707070707071,0.002056734319462015,0.006055955627129429,0.00208987118513574,0.0047604073838319536,0.007777983348751157,0.057291666666666644,0.004763628434365462,0.004721741396691982,0.19388474576271186,0.004727272727272727,0.004581471308976822,0.009702287292892763,0.004473374256732209
1702361792,1.8807330605598729,8.594177791668375,1.2663252399493938,9.624020854132082,0.9005127189507885,18.322861482958576,10.731846004822543,0.4420055367159758,8.81483750665962,6.670196761812316,0.5870346734737427,1.093150055642723,97406976,53592064,11526144,74817536,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,54.157,124,10,346,12,64,72,12,621.237,78,46,0,0,0.0030627601665065645,0.0035723131357806278,0.03910818713450292,0.0029505451001888058,0.00305,0.06422910662824206,0.0030603015075376886,0.002124448688218979,0.006162884927066451,0.002122906879831681,0.0048000640409862315,0.008116360454943133,0.06388888888888886,0.00484347402399659,0.00469,0.19936410587475786,0.004708542713567839,0.00462684490519711,0.009799837925445707,0.00449130594679839
1702361793,1.8807330605598729,8.594177791668375,1.2663252399493938,9.81603276215914,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.81483750665962,6.670196761812316,0.5870346734737427,1.2909188186616947,97406976,53592064,11526144,74817536,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,57.743,76,0,230.885,0,34,46,0,500.052,70.052,20,0,0,0.0030623898986142086,0.0035857900318133616,0.039406779661016945,0.002951400535643806,0.0030603015075376886,0.06422910662824206,0.0030568720379146918,0.002156157932145428,0.006236755452385779,0.002213445927484573,0.004806183028604341,0.008238455079764903,0.06965517241379308,0.0048442485085213125,0.004708542713567839,0.19936410587475786,0.004702369668246445,0.0046317132390555705,0.009818570002187452,0.004517653468404113
1702361794,1.8807330605598729,8.594177791668375,1.2663252399493938,11.520714481623338,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.81483750665962,6.670196761812316,0.5870346734737427,1.2909188186616947,97406976,53592064,11526144,74817536,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,14.374,24,0,186,5.882,30,6,0,340,18,18,0,0,0.003062386472164803,0.0035857900318133616,0.039406779661016945,0.0029513855128828394,0.003057146103885711,0.06559891998036328,0.0030568720379146918,0.0021642659031940598,0.006252016129032258,0.0021670004460201476,0.004806179202858045,0.008238455079764903,0.06965517241379308,0.004844239183276617,0.00470286298699428,0.2063506658211794,0.004702369668246445,0.00463355104231905,0.009879435483870967,0.004508580762101154
1702361795,1.8807330605598729,8.594177791668375,1.2663252399493938,11.15675182075328,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.81483750665962,6.670196761812316,0.5870346734737427,1.2909188186616947,97406976,53592064,11526144,74383360,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,96,156,0,452,0,62,116,0,732,154,24,0,0,0.0030623841877702286,0.0035857900318133616,0.039406779661016945,0.0029513855128828394,0.003057141883014606,0.06559891998036328,0.0030568720379146918,0.0021642659031940598,0.006252016129032258,0.0021670004460201476,0.0048061766522544775,0.008238455079764903,0.06965517241379308,0.004844239183276617,0.0047028553894262895,0.2063506658211794,0.004702369668246445,0.00463355104231905,0.009879435483870967,0.004508580762101154
1702361796,1.8807330605598729,8.594177791668375,1.2663252399493938,11.15675182075328,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.81483750665962,6.670196761812316,0.5870346734737427,1.2909188186616947,97406976,53592064,11526144,74383360,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,62,122,4,428,8,78,74,6,672,72,42.829,0,0,0.0030608611201035935,0.0035792133597011646,0.039473684210526314,0.0029437674536684434,0.003057142857142857,0.06589968976215098,0.003059113300492611,0.0021150484290101586,0.0062106382978723415,0.0021321298822542414,0.004807963742311428,0.00823495575221239,0.07000000000000002,0.0048452652957603455,0.004702857142857143,0.2075814863102999,0.0047064039408867,0.004631353649893693,0.009878723404255321,0.004502000703917981
1702361797,1.8807330605598729,8.21135890846789,1.0763166552650982,11.15675182075328,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.61678284909856,6.670196761812316,0.5086340521587771,1.2909188186616947,97406976,53592064,11526144,74383360,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,48,108,4,336,2,44,64,4,470.258,70.258,32,0,0,0.003095962938451357,0.003651025056947608,0.03992647058823529,0.003009044167750727,0.003059113300492611,0.06704086781029264,0.003047846889952153,0.002178816037293506,0.006311813253553007,0.0021737741727605123,0.004868034414295169,0.008556255247691016,0.07609374999999996,0.004937805860125131,0.0047064039408867,0.21426029962546805,0.004686124401913875,0.004688619345418634,0.009992497865463669,0.004544316726491396
1702361798,1.8807330605598729,8.21135890846789,1.0552112345992748,11.15675182075328,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.531241664020255,6.670196761812316,0.49888914026471143,1.2909188186616947,97406976,53592064,11526144,74383360,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,44.088,66,0,254,0,32,32,0,399.256,53.256,14,0,0,0.003090072946400254,0.003656181738750546,0.040214285714285716,0.0030092741436873994,0.0030682926829268295,0.06704086781029264,0.0030552995391705073,0.002217637910529686,0.006385938827527612,0.002236386868989453,0.004859562321598478,0.008654946852003274,0.07797297297297298,0.004937603561271177,0.004722926829268293,0.21426029962546805,0.004699539170506913,0.004706559326685574,0.01048660714285713,0.004557452628800828
1702361799,1.8807330605598729,8.21135890846789,1.0341058139334518,11.15675182075328,0.9005127189507885,18.322861482958576,10.731846004822543,0.513676209902642,8.531241664020255,6.670196761812316,0.4891442283706457,1.2909188186616947,97406976,53592064,11526144,74383360,42270720,16179200,64045056,38076416,9433088,46657536,3022848,8814592,78,142,8,396,8,60,52,8,724,106,38,0,0,0.0030900687155576262,0.003656181738750546,0.040214285714285716,0.0030092741436873994,0.0030747663551401873,0.06762188796680497,0.0030552995391705073,0.0022241246196466687,0.006401811445039111,0.002213622291021672,0.004859557117981573,0.008654946852003274,0.07797297297297298,0.004937603561271177,0.004734579439252337,0.22044451450189145,0.004699539170506913,0.004707434488396386,0.011340974212034378,0.0045492260061919506
1702361800,1.885619764675233,6.833356027645171,1.2860082724812296,11.15675182075328,0.9005127189507885,17.87185157699442,10.731846004822543,0.513676209902642,8.531241664020255,6.670196761812316,0.5690963399732275,1.2909188186616947,97406976,53592064,11673600,74383360,42270720,16797696,64045056,38076416,9433088,46657536,3022848,8814592,70,120,4,352,2,60,62,4,642,80,31.414,0,0,0.003090072946400254,0.003656181738750546,0.040214285714285716,0.0030092741436873994,0.0030747663551401873,0.06762188796680497,0.0030552995391705073,0.0022241246196466687,0.006401811445039111,0.0022138186921113585,0.004859562321598478,0.008654946852003274,0.07797297297297298,0.004937603561271177,0.004734579439252337,0.22044451450189145,0.004699539170506913,0.004707434488396386,0.011340974212034378,0.004549272993549554
1702361801,1.885619764675233,6.6965000458373725,1.2815658002909311,11.15675182075328,0.9005127189507885,17.87185157699442,10.731846004822543,0.5591441139193378,8.531241664020255,6.670196761812316,0.5690963399732275,1.2909188186616947,97406976,53592064,11673600,74383360,42270720,16797696,64045056,38129664,9433088,46657536,3022848,8814592,58,110,4,322,4,48,58,6,546,78,22.395,0,0,0.0030828637719589,0.0036462446108463807,0.04025297619047619,0.003003366131538063,0.0030747663551401873,0.06746987951807229,0.0030579710144927534,0.002170673076923077,0.00636214442013129,0.0021716842961757533,0.004850977792509116,0.00865608695652174,0.07814285714285711,0.004942050750906266,0.004734579439252337,0.22166776968894777,0.004704347826086955,0.004699211538461538,0.011615727002967367,0.0045436940602115545
1702361802,1.885619764675233,7.77514509743644,1.2815658002909311,11.15675182075328,0.9005127189507885,17.87185157699442,10.751073459112456,0.5591441139193378,8.531241664020255,6.719475499627333,0.5690963399732275,1.2909188186616947,97406976,53669888,11673600,74383360,42270720,16797696,64045056,38129664,9433088,46661632,3022848,8814592,57.363,80,0,260,0,48,34,0,570,72,18.012,0,0,0.0030973315334570646,0.0036851291598789856,0.04034431137724551,0.003016728624535316,0.0030689655172413794,0.06732086406743941,0.0030585365853658536,0.002223799926713082,0.006420713989207139,0.002191893825557042,0.004869462854377064,0.00875146689019279,0.07842857142857142,0.00495268897149938,0.004724137931034482,0.22150949367088596,0.004705365853658537,0.00471973250274826,0.0120519662921348,0.00455340352450408
1702361803,1.885619764675233,7.77514509743644,1.2815658002909311,11.15675182075328,0.9005127189507885,17.87185157699442,10.810171515638213,0.5591441139193378,8.531241664020255,6.719475499627333,0.5690963399732275,1.2909188186616947,97406976,53669888,11673600,74383360,42270720,16797696,63963136,38129664,9433088,46661632,3022848,8814592,52,110,8,320,10.036,58,54,6,578.258,68.258,39.195,0,0,0.003087066246056782,0.0036659209111851686,0.04030172413793103,0.0030168202337517774,0.00305940594059406,0.06732086406743941,0.003056338028169014,0.0022145336727609354,0.006502574002574002,0.0022671509281678775,0.004857665615141956,0.008688549030024494,0.07791666666666666,0.004952235483272525,0.0047069306930693075,0.22150949367088596,0.004701408450704225,0.004722990048599861,0.012690677966101713,0.004569652945924132
1702361804,1.5683720960176444,7.77514509743644,1.2815658002909311,11.15675182075328,0.9005127189507885,17.87185157699442,10.810171515638213,0.5591441139193378,8.531241664020255,6.719475499627333,0.5690963399732275,1.2494728201386118,97406976,53669888,11673600,74383360,42270720,16797696,63963136,38129664,9433088,46661632,3022848,8806400,62,138,8,410,8,66,60,8,564,92,42,0,0,0.003087066246056782,0.003665930181175431,0.04030172413793103,0.0030168202337517774,0.0030660377358490564,0.06734234234234233,0.003056338028169014,0.0022223190932868357,0.006448462177888611,0.0022160883280757096,0.004857665615141956,0.00868857142857143,0.07791666666666666,0.004952235483272525,0.004718867924528302,0.2226437144662034,0.004701408450704225,0.004723746157022899,0.012662087912087918,0.004556782334384858
1702361805,1.8395993206048986,7.77514509743644,1.2815658002909311,11.15675182075328,0.9284775613886508,17.87185157699442,10.810171515638213,0.5591441139193378,8.531241664020255,5.605420397086029,0.5690963399732275,1.2494728201386118,97640448,53669888,11673600,74383360,42274816,16797696,63963136,38129664,9433088,46661632,3022848,8806400,88,148,4,408,10,78,78,8,826,92,46,0,0,0.003087054756365374,0.003665930181175431,0.04030172413793103,0.003016749619515391,0.0030660377358490564,0.06734234234234233,0.003056338028169014,0.0022223190932868357,0.006448462177888611,0.0022160883280757096,0.004857651579153337,0.00868857142857143,0.07791666666666666,0.004952184765529767,0.004718867924528302,0.2226437144662034,0.004701408450704225,0.004723746157022899,0.012662087912087918,0.004556782334384858
