time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702373574,2.1188246547219194,7.546282030767851,1.3355711153002694,11.462059585492218,0.916944764606791,17.364614572540166,11.727664175544561,0.5670652391434896,6.861069564512867,7.596851206607333,0.555043052916683,1.2045985915492912,93650944,49360896,10428416,76726272,41771008,16457728,55152640,30154752,8949760,44662784,3006464,8704000,62,138,4,389.207,0,60,62,4,682,88,46,0,0.0031387604070305273,0.004822929936305733,0.047643442622950824,0.0033994983627116285,0.003116504854368932,0.08007607555089191,0.0031477832512315273,0.0024984932307830707,0.007749520153550864,0.002824951012410189,0.004922787542399014,0.01907287449392712,0.0980625,0.009389709628120232,0.004809708737864078,0.2908801020408161,0.004866009852216749,0.004984599469257411,0.02313157894736844,0.004686218158066623
1702373575,2.1188246547219194,7.546282030767851,1.3378358537659683,11.462059585492218,0.916944764606791,17.364614572540166,11.727664175544561,0.5670652391434896,8.283121251191188,7.596851206607333,0.555043052916683,1.2045985915492912,93650944,49360896,10428416,76726272,41771008,16457728,55152640,30154752,8953856,44662784,3006464,8704000,52,96,4,353.315,8,60,52,4,514,66,36,0,0.0031387604070305273,0.004822929936305733,0.047643442622950824,0.0033994752051593703,0.0031105527638190956,0.08007607555089191,0.0031538461538461538,0.0025034586607689054,0.007749520153550864,0.002824951012410189,0.004922787542399014,0.01907287449392712,0.0980625,0.009389629628678219,0.004798994974874372,0.2908801020408161,0.004876923076923077,0.004986315938073502,0.02313157894736844,0.004686218158066623
1702373576,1.806863038058362,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.364614572540166,11.727664175544561,0.5670652391434896,8.283121251191188,7.596851206607333,0.555043052916683,1.2045985915492912,93650944,49360896,10428416,76726272,41771008,16457728,55152640,30154752,8953856,44662784,3006464,8704000,56.12,80,8,293.242,8,58,44,8,573.455,77.455,36,0,0.003130147800697991,0.004701650428126367,0.046679402313236355,0.0033228229701599637,0.003094790781945768,0.08007612435485069,0.003156129620961934,0.0024285126453140213,0.007749578207281466,0.0028252174743682154,0.004912011606563412,0.016288271832209964,0.09431998307822316,0.008366294921169321,0.004770623407502382,0.2908847046696636,0.004881033317731482,0.004962946528822259,0.023131683175526004,0.004686122819407142
1702373577,1.7715492938129969,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.364614572540166,11.727664175544561,0.5670652391434896,8.283121251191188,7.596851206607333,0.555043052916683,1.2045985915492912,93650944,49360896,10428416,76726272,41771008,16457728,55152640,30154752,8953856,44662784,3006464,8704000,80,120,4,386,4,58,62,4,574,72,20,0,0.003104288270284769,0.004634655843490528,0.04583326433875125,0.003262496528458998,0.0030947907818094926,0.07782050543190908,0.003156128729606645,0.002389593217698714,0.007631297620925214,0.0028260668985703877,0.004865681021197942,0.01404376090165155,0.09074058083134909,0.007444330355910507,0.0047706234072570864,0.24599451152061869,0.00488103171329196,0.004904710457871834,0.021726074356702808,0.004688701951052775
1702373578,1.349405000000008,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.239743623351863,11.727664175544561,0.4892890912325203,8.283121251191188,7.596851206607333,0.547901053546216,1.033164135328635,93650944,49360896,10428416,76726272,41771008,16457728,55152640,30154752,8953856,44662784,3006464,8704000,62,94,10,376,12,68,58,8,672,80,48,0,0.0031042908036143157,0.004634734121762073,0.04583331741360747,0.0032624884417211536,0.0030947921306480114,0.07774241282858572,0.003156110026738088,0.0023952520430566685,0.007576196245055953,0.002827759126722313,0.004865684304387369,0.014044339289893746,0.090740703843613,0.00744428099189121,0.00477062583516642,0.24617756112234898,0.0048809980481285585,0.004904474316971195,0.021473214491424038,0.004685768994681646
1702373579,1.349405000000008,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.239743623351863,11.911338413119108,0.47983800391346215,8.283121251191188,6.5847607046070715,0.547901053546216,1.0130874921361468,93650944,49360896,10428416,76726272,41771008,16457728,55132160,30154752,8953856,44662784,3006464,8704000,72,146,8,414,8,58,68,8,744,100,28,0,0.003104273071524392,0.004634579815715364,0.04583329353975061,0.0032624698389845806,0.0030947907803110615,0.07755446058091287,0.0031561109161454518,0.0023958690994936517,0.007576132470498668,0.0028277302774710965,0.0048656613236384896,0.014043442370300849,0.09074064851101449,0.007444129710227342,0.004770623404559911,0.24387260765550237,0.004880999649061813,0.004904671457140548,0.021473094170403606,0.004685756039506382
1702373580,1.349405000000008,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.584052207606828,11.911338413119108,0.470386916594404,8.283121251191188,6.458146517830282,0.547901053546216,0.9267598275892833,93650944,49360896,10428416,76726272,41771008,16560128,55132160,30154752,8953856,44662784,3006464,8704000,68,130,4,349.01,4,64,64,4,738,100,42,0,0.003104309806371018,0.004631702893179437,0.04583329353975061,0.003262483455138844,0.0030995062520692692,0.07755446058091287,0.0031641156000803377,0.002462272428395511,0.007576132470498668,0.0028277302774710965,0.004865708931917551,0.014028025633042155,0.09074064851101449,0.007444235925959812,0.004779111253724686,0.24387260765550237,0.0048954080801446075,0.004927310188110162,0.021473094170403606,0.004685756039506382
1702373581,2.3772297885999936,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.584052207606828,11.911338413119108,0.46093582927534577,8.258635020780137,6.331532331053494,0.547901053546216,1.2710372757359347,93175808,49360896,10428416,76726272,41771008,16560128,55132160,30154752,8953856,44662784,3006464,8769536,74.145,114,6,454,8,56,68,6,726,96,42,0,0.003102964118564743,0.004657734470158343,0.04547101449275363,0.0032583255937375616,0.0030909090909090908,0.07755446058091287,0.003138888888888889,0.0024033774532177094,0.007576132470498668,0.002829048843187661,0.004867207488299532,0.013981438515081195,0.09037037037037038,0.0073803324099723,0.004763636363636364,0.24387260765550237,0.004849999999999999,0.004904810588772251,0.021473094170403606,0.004685089974293059
1702373582,2.3772297885999936,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.584052207606828,11.911338413119108,0.4514847419562876,8.258635020780137,6.204918144276705,0.5634348868487222,1.2710372757359347,93175808,49360896,10428416,76726272,41771008,16560128,55132160,30154752,8953856,44662784,3006464,8769536,54,92,0,246,0,26,44,0,368,52,8,0,0.003113479623824451,0.004693771095428046,0.04539007092198582,0.0032682377863100754,0.0030909090909090908,0.0790859088528025,0.003138888888888889,0.002408988453930724,0.007688884493670886,0.002830788804071247,0.004886520376175548,0.01445022123893803,0.09024390243902439,0.007467269824374671,0.004763636363636364,0.24409428571428574,0.004849999999999999,0.004925166751000507,0.021927947598253297,0.0046842239185750645
1702373583,2.3772297885999936,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.584052207606828,11.911338413119108,0.4420336546372295,8.258635020780137,6.078303957499917,0.5634348868487222,1.2710372757359347,93175808,49360896,10428416,76726272,41771008,16560128,55132160,30154752,8953856,44662784,3006464,8769536,50,114,6,346,8,50,42,6,514,68,34,0,0.003113479623824451,0.004693771095428046,0.04539007092198582,0.003268225977573374,0.0030909090909090908,0.07909768211920527,0.003138888888888889,0.002414565187651056,0.007652678905957288,0.0028277390753641543,0.004886520376175548,0.01445022123893803,0.09024390243902439,0.007467179122381109,0.004763636363636364,0.24600302114803613,0.004849999999999999,0.004923170231200693,0.021567142857142875,0.004683090563647878
1702373584,2.3772297885999936,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.584052207606828,11.911338413119108,0.6933459383115418,8.258635020780137,7.7420958259340384,0.5634348868487222,1.2710372757359347,93175808,49360896,10428416,76726272,41771008,16560128,55132160,30744576,8953856,44658688,3006464,8769536,54,108,4,358,4,64,54,4,570,74,36,0,0.003113479623824451,0.004693771095428046,0.04539007092198582,0.003268230701183101,0.0030909090909090908,0.07975,0.003138888888888889,0.002414565187651056,0.007652678905957288,0.0028277390753641543,0.004886520376175548,0.01445022123893803,0.09024390243902439,0.007467215404561013,0.004763636363636364,0.2440960134755755,0.004849999999999999,0.004923170231200693,0.021567142857142875,0.004683090563647878
1702373585,2.3772297885999936,7.546282030767851,1.3378358537659683,11.462059585492218,0.9368565438486903,17.584052207606828,11.911338413119108,0.6933459383115418,8.258635020780137,7.7420958259340384,0.5634348868487222,1.2710372757359347,93175808,49360896,10428416,76726272,41771008,16560128,55132160,30744576,8953856,44658688,3006464,8769536,51.896,96,6,304,4,57.769,52,4,596.462,76.486,36,0,0.0031134823705354178,0.004693771095428046,0.04539007092198582,0.0032682377863100754,0.0030943396226415097,0.07974999011073569,0.003144230769230769,0.0024551474547455,0.0076526666444755856,0.0028277390753641543,0.0048865239811432684,0.01445022123893803,0.09024390243902439,0.007467269824374671,0.004769811320754718,0.24409601238690512,0.004859615384615385,0.004934451476042084,0.02156711887697439,0.004683090563647878
1702373586,2.3772297885999936,8.55885073062463,1.4181028914472436,11.629764099412832,0.9368565438486903,17.584052207606828,11.911338413119108,0.6933459383115418,8.258635020780137,7.816161297778904,0.5634348868487222,1.2710372757359347,93175808,49360896,10866688,79081472,41771008,16560128,55132160,30744576,8953856,44658688,3006464,8769536,70,116,4,298.146,4,46,48,4,572,78,24,0,0.0031104100946372244,0.0046107261223260025,0.04533450704225352,0.0032408362209846247,0.003118181818181818,0.07975,0.003136986301369863,0.002396906979945849,0.007652678905957288,0.0028244949494949496,0.004887570977917982,0.013375000000000015,0.09018292682926826,0.007251797629761268,0.004812727272727272,0.2440960134755755,0.004846575342465753,0.004913615712909,0.021567142857142875,0.004676010101010101
1702373587,2.3772297885999936,8.55885073062463,1.4181028914472436,11.776578233482022,0.9368565438486903,17.584052207606828,11.911338413119108,0.6933459383115418,8.258635020780137,7.816161297778904,0.5634348868487222,1.2710372757359347,93175808,49360896,10866688,79081472,41771008,16560128,55132160,30744576,8953856,44658688,3006464,8769536,70,114,2,344,3.988,56,64,2,618,86,28,0,0.003090399002493766,0.004572151145492412,0.045172413793103446,0.003211483502208366,0.0031181830182354536,0.07807769929364278,0.003136986301369863,0.0023664014548761074,0.007555955993930197,0.002827629911280101,0.0048504987531172074,0.012035227272727258,0.09,0.006774136922176703,0.004812729432823817,0.23859759587864918,0.004846575342465753,0.004845874062286883,0.02049756493506496,0.004683143219264892
1702373588,2.3772297885999936,8.55885073062463,1.4181028914472436,11.776578233482022,0.6127174999999951,17.584052207606828,11.911338413119108,0.6933459383115418,8.258635020780137,7.816161297778904,0.5634348868487222,1.2710372757359347,93175808,49360896,10866688,79081472,41771008,16560128,55132160,30744576,8953856,44658688,3006464,8769536,58,116,4,305.515,4,68,54,4,620,80,40,0,0.003090399002493766,0.004572151145492412,0.045172413793103446,0.003211483502208366,0.003118181818181818,0.07760362694300518,0.003136986301369863,0.0023727912008654887,0.007510007278020378,0.0028166772756206236,0.0048504987531172074,0.012035227272727258,0.09,0.006774136922176703,0.004812727272727272,0.23517825311942955,0.004846575342465753,0.004845564370717634,0.020346399999999997,0.004683513685550604
1702373589,2.3772297885999936,8.55885073062463,1.4181028914472436,11.776578233482022,0.6127174999999951,17.584052207606828,11.911338413119108,0.6933459383115418,8.376221577164994,7.816161297778904,0.5634348868487222,1.2710372757359347,93175808,49360896,10866688,79081472,41771008,16560128,55132160,30744576,9068544,44658688,3006464,8769536,60,136,6,356.356,6,56,66,8,708,94,46,0,0.003090399002493766,0.004572151145492412,0.045172413793103446,0.003211494936606867,0.003118181818181818,0.0772069464544139,0.003136986301369863,0.0023727912008654887,0.007510007278020378,0.0028166772756206236,0.0048504987531172074,0.012035227272727258,0.09,0.006774243123992278,0.004812727272727272,0.23327784156142367,0.004846575342465753,0.004845564370717634,0.020346399999999997,0.004683513685550604
1702373590,2.3772297885999936,8.55885073062463,1.4181028914472436,11.776578233482022,0.9404062163409743,17.584052207606828,11.911338413119108,0.6933459383115418,8.376221577164994,7.816161297778904,0.5718070550025534,1.2710372757359347,93175808,49360896,10866688,79081472,41766912,16560128,55132160,30744576,9068544,44658688,3006464,8769536,52,98.124,2.062,290.247,4.074,40,46,2.062,480.186,58,20.124,0,0.003090399002493766,0.004572151145492412,0.045172413793103446,0.003211483502208366,0.0031142857142857144,0.0772069464544139,0.003144230769230769,0.002429762787249815,0.007510007278020378,0.0028166772756206236,0.0048504987531172074,0.012035227272727258,0.09,0.006774136922176703,0.004805714285714286,0.23327784156142367,0.004859615384615385,0.004862083024462565,0.020346399999999997,0.004683513685550604
1702373591,2.3772297885999936,8.55885073062463,1.4181028914472436,11.776578233482022,0.9404062163409743,14.873168621955312,12.025588278388302,0.6933459383115418,8.376221577164994,7.816161297778904,0.5718070550025534,1.2710372757359347,93175808,49360896,10866688,79081472,41766912,16560128,55132160,30744576,9068544,44658688,3006464,8769536,68.51,76,2,286,2,40,44,0,440,56,20,0,0.0030880074372482184,0.0045766380077082724,0.044714765100671135,0.003216173127515498,0.003116591928251121,0.07720696695566603,0.003145454545454545,0.0023625332671748838,0.007510007278020378,0.0028169103623649078,0.004847660365664704,0.011816513761467912,0.08955696202531646,0.00683038394537703,0.004809865470852017,0.23327785100903353,0.0048618181818181816,0.0048420316658396865,0.020346399999999997,0.00468340750158932
1702373592,2.427064546100451,8.55885073062463,1.4181028914472436,11.776578233482022,0.9404062163409743,15.172730424823511,12.025588278388302,0.6933459383115418,8.376221577164994,7.816161297778904,0.5718070550025534,1.2710372757359347,93208576,49360896,10866688,79081472,41766912,16560128,55132160,30744576,9068544,44658688,3006464,8769536,66,140,4,404,4,58,60,4,714,100,36,0,0.003084567901234568,0.004601071747543912,0.04416118421052632,0.003223716596252676,0.003116591928251121,0.07744225216554379,0.003145454545454545,0.0023589743589743587,0.007589592070148684,0.00282015306122449,0.004841111111111111,0.011791762013729987,0.08898648648648648,0.006938505635894799,0.004809865470852017,0.23406357388316146,0.0048618181818181816,0.004846699399890889,0.020969047619047616,0.004690561224489796
1702373593,2.427064546100451,8.55885073062463,1.3929572791372853,11.776578233482022,0.9404062163409743,17.97370817209188,12.025588278388302,0.6933459383115418,8.376221577164994,7.816161297778904,0.5718070550025534,1.2710372757359347,93208576,49360896,10866688,79081472,41766912,16560128,55132160,30744576,9068544,44658688,3006464,8769536,36,80,0,212,0,30,32,0,390.104,52.104,24,0,0.0030845595118729465,0.004601071747543912,0.04416118421052632,0.0032237235286475254,0.003116591928251121,0.07725563909774436,0.003145454545454545,0.0023654973397060153,0.0075404560500183905,0.0028177150192554555,0.004841101161853825,0.011791762013729987,0.08898648648648648,0.0069385665529010255,0.004809865470852017,0.23286355475763018,0.0048618181818181816,0.0048469474253765,0.02078935185185186,0.0046908857509627725
1702373594,2.427064546100451,8.55885073062463,1.3929572791372853,11.776578233482022,0.9404062163409743,17.97370817209188,12.025588278388302,0.6730688477899699,8.376221577164994,7.816161297778904,0.5718070550025534,1.2710372757359347,93208576,49360896,10866688,79081472,41766912,16560128,55132160,30552064,9068544,44658688,3006464,8769536,66.193,134,10,276.871,12,54,54,8,680,98,32,0,0.003084567901234568,0.004601071747543912,0.04416118421052632,0.0032237235286475254,0.003116591928251121,0.07689521970062771,0.003145454545454545,0.0023654973397060153,0.0075404560500183905,0.0028177150192554555,0.004841111111111111,0.011791762013729987,0.08898648648648648,0.0069385665529010255,0.004809865470852017,0.23227979274611396,0.0048618181818181816,0.0048469474253765,0.02078935185185186,0.0046908857509627725
1702373595,2.427064546100451,8.55885073062463,1.3929572791372853,11.776578233482022,0.9404062163409743,18.174800898954775,12.21499223818809,0.6730688477899699,8.657097554673394,7.8540786329488315,0.583212744487621,1.32044111027757,93208576,49360896,10866688,79081472,41766912,16257024,55320576,30552064,9068544,44658688,3006464,8769536,72,118,8,380,8,60,68,6,750,98,34,0,0.003084567901234568,0.004601065289772741,0.044161132261266695,0.003223718152801749,0.00312150181158851,0.07689521970062771,0.0031314785017774573,0.00241512598536402,0.007540390018431257,0.0028177308682797077,0.004841111111111111,0.011791557097749664,0.08898630929880932,0.006938501577720862,0.004818703260859318,0.23227979274611396,0.004836661303199424,0.004860836822056365,0.020789199362946313,0.004690889754842804
1702373596,2.427064546100451,8.55885073062463,1.3929572791372853,11.776578233482022,0.9404062163409743,18.174800898954775,12.21499223818809,0.6730688477899699,8.657097554673394,7.8540786329488315,0.583212744487621,1.35080094865607,93208576,49360896,10866688,79081472,41766912,16257024,55320576,30552064,9068544,44658688,3006464,8810496,77.825,92,4,425.174,4,72,64,4,602,74,36,0,0.0030810166840489163,0.004563610280993586,0.04359167367916007,0.0032017345800919453,0.00312389949222495,0.07689521970062771,0.0030960802541744304,0.002339594672003832,0.0075404560500183905,0.002819356809081072,0.0048437875899971046,0.011198457455433339,0.0866434239899423,0.006638759239452352,0.00482301908600491,0.23227979274611396,0.004772944457513975,0.004838556305942489,0.02078935185185186,0.004693020252527688
1702373597,2.532690345914861,8.837670027745826,1.3929572791372853,11.776578233482022,0.9404062163409743,18.174800898954775,12.21499223818809,0.6730688477899699,8.657097554673394,7.994011906151502,0.583212744487621,1.35080094865607,93208576,49393664,10866688,79081472,41766912,16257024,55320576,30552064,9068544,44658688,3006464,8810496,52,112,6,336,8,54,56,6,598,80,42,0,0.003074722246016728,0.004558202491081447,0.043257524358756905,0.00318052635502538,0.00312389949222495,0.07643540669856458,0.0030960774850393906,0.0023296137282998934,0.007548131877075053,0.0028202926347469137,0.004831581625104155,0.010064432023335988,0.08459984670259293,0.006226844810926394,0.00482301908600491,0.2295392491467577,0.004772939473070902,0.004812492246683265,0.02074307587725596,0.004695509929671179
1702373598,2.532690345914861,8.317117904614763,1.3929572791372853,11.776578233482022,0.9404062163409743,18.174800898954775,12.21499223818809,0.6730688477899699,8.657097554673394,7.994011906151502,0.583212744487621,1.35080094865607,93208576,49393664,10866688,79081472,41766912,16257024,55320576,30552064,9068544,44658688,3006464,8810496,66,98,6,354,4.012,56,56,4,622,68,32,0,0.003074722246016728,0.0045581993387402145,0.04325749008580837,0.0031805735972186945,0.0031238994931810423,0.0770243200181707,0.003096087179138963,0.0023362130971186054,0.007494473615597922,0.0028013002398780654,0.004831581625104155,0.010064348696840291,0.08459974448198765,0.006227325427432684,0.0048230190877258765,0.23078202964374478,0.004772956922450133,0.004812676481573941,0.020455039682644574,0.004693594638672721
