time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702355242,2.0226968229753206,7.305543516253072,1.3698293311252263,9.261762437089697,0.9073392631388894,15.834754023185118,10.811731476295986,0.4973803848869847,8.699102728088498,7.062273301246267,0.5825485165721873,1.1796751839592188,95330304,53186560,10739712,103292928,42061824,16429056,57069568,39251968,9113600,45223936,3006464,8564736,64,116,4,356,6,62,64,6,618.397,86.397,36.632,0,0.003200317965023847,0.003765889346136259,0.04124293785310735,0.0030769181708017097,0.0031100897909401085,0.07718733916623778,0.003072072072072072,0.00240283117000588,0.007091936112193223,0.00236233829381407,0.005207831325301204,0.00921299212598425,0.08191489361702128,0.004992142356017603,0.0047981616236921956,0.2317956403269754,0.00472972972972973,0.004881597394961785,0.017776450511945402,0.004614953752604738
1702355243,2.0226968229753206,7.305543516253072,1.3698293311252263,9.077017378569844,0.9073392631388894,17.97384519920418,10.811731476295986,0.4973803848869847,8.699102728088498,7.062273301246267,0.5825485165721873,1.1796751839592188,95330304,53186560,10739712,103292928,42061824,16175104,57069568,39251968,9113600,45223936,3006464,8564736,48.096,90,0,262,0,44,50,0,600.169,82.169,34,0,0.0032003108737448755,0.003765889346136259,0.04124293785310735,0.0030769181708017097,0.0031100917431192664,0.07700255102040816,0.003072072072072072,0.00240283117000588,0.007091936112193223,0.0023625,0.0052077064127292755,0.00921299212598425,0.08191489361702128,0.004992142356017603,0.004798165137614679,0.23216059602648997,0.00472972972972973,0.004881597394961785,0.017776450511945402,0.004615
1702355244,2.0226968229753206,7.305543516253072,1.3698293311252263,8.892272320049988,0.9409850195659304,17.97384519920418,10.811731476295986,0.4973803848869847,8.699102728088498,7.062273301246267,0.5636410157999162,1.1796751839592188,95330304,53186560,10739712,103292928,42065920,16175104,57069568,39251968,9113600,45223936,3006464,8564736,70,108.35,4,288,8,56,54,6,694.512,92.512,30.711,0,0.003200317965023847,0.003765889346136259,0.04124293785310735,0.0030769181708017097,0.0031100917431192664,0.07700255102040816,0.003072072072072072,0.0024028632538907082,0.007091714569815757,0.00236233829381407,0.005207831325301204,0.00921299212598425,0.08191489361702128,0.004992142356017603,0.004798165137614679,0.23216059602648997,0.00472972972972973,0.004881596910008848,0.017775717564020008,0.004614953752604738
1702355245,2.0226968229753206,7.305543516253072,1.3512816577129714,8.707527261530135,0.9409850195659304,17.97384519920418,10.811731476295986,0.4973803848869847,8.699102728088498,7.062273301246267,0.5636410157999162,1.213897569282012,95330304,53186560,10805248,103292928,42065920,16175104,57069568,39251968,9113600,45223936,3006464,8896512,18.109,16,0,150,0,28,0,0,288,22,14.553,0,0.0031953495682466295,0.003752511415525114,0.04181818181818181,0.0030726829893603386,0.0031100917431192664,0.07622847011144884,0.0030772946859903383,0.0023955513753661285,0.0070698532106414375,0.002360767460014772,0.005105167777083853,0.0091875,0.08411764705882353,0.00498577105499295,0.004798165137614679,0.2317461669505962,0.004739130434782609,0.004867070334587952,0.017496630822356352,0.004612139140082519
1702355246,2.0226968229753206,7.305543516253072,1.391863695289829,10.811872026765652,0.9757212847033175,17.97384519920418,10.811731476295986,0.4973803848869847,8.699102728088498,7.062273301246267,0.5636410157999162,1.213897569282012,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39251968,9113600,45223936,3006464,8896512,124,201.53,16,316,12,91.633,110,12,886,126,58.358,0,0.0032045454545454547,0.0037827988338192432,0.04228896103896104,0.0030825586686602097,0.0031148325358851675,0.07622851295410593,0.0030882352941176473,0.0023951415602263665,0.0070698532106414375,0.0023528945281522597,0.005314641744548285,0.00927635914332784,0.08624999999999998,0.004998231814340507,0.004806698564593302,0.23174619406632546,0.004758823529411765,0.0048672514078207055,0.017496630822356352,0.0046152260111023
1702355247,2.0226968229753206,7.305543516253072,1.391863695289829,10.811872026765652,0.9757212847033175,17.97384519920418,10.811731476295986,0.4973803848869847,8.699102728088498,7.043283686455509,0.5598556696535664,1.213897569282012,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39251968,9113600,45223936,3010560,8896512,63.857,100,8,236,8.04,50,54,8,558,80,40.711,0,0.0031963461091413354,0.003768126013435256,0.04228896103896104,0.003082551579553095,0.0031268292682926826,0.07622853866141967,0.0030882352941176473,0.0024102784695494675,0.007119820172009383,0.002322363673982891,0.005191191955689847,0.009325040783034259,0.08624999999999998,0.004998225448255533,0.004828292682926829,0.2317462103368288,0.004758823529411765,0.004881820239981888,0.018248700173310255,0.004611910740318824
1702355248,2.0226968229753206,7.305543516253072,1.391863695289829,10.811872026765652,0.9757212847033175,17.65284370272309,10.811731476295986,0.49895538433970976,8.514741888537039,7.043283686455509,0.5598556696535664,1.213897569282012,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,70.733,106,4,312,4,70.281,52,4,660,88,34,0,0.003196342637151107,0.003768126013435256,0.04228896103896104,0.0030825586686602097,0.0031268292682926826,0.07652454780361756,0.0030882352941176473,0.0024102464818801304,0.0071200249133948415,0.0023227272032647272,0.00519113149847095,0.009325040783034259,0.08624999999999998,0.004998231814340507,0.004828292682926829,0.2355443548387096,0.004758823529411765,0.004881819993979922,0.018249175833679465,0.004612012984741672
1702355249,2.0226968229753206,7.14657431806851,1.391863695289829,10.585778167470512,0.9757212847033175,17.65284370272309,10.811731476295986,0.49895538433970976,8.514741888537039,7.043283686455509,0.5598556696535664,1.213897569282012,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,56,96,0,310,2,47.809,38,0,462,64,22,0,0.003196342637151107,0.003768126013435256,0.04228896103896104,0.0030825586686602097,0.0031268292682926826,0.07652452527159895,0.0030882352941176473,0.0024102784695494675,0.007119820172009383,0.0023225545675020207,0.00519113149847095,0.009325040783034259,0.08624999999999998,0.004998231814340507,0.004828292682926829,0.23554428073823958,0.004758823529411765,0.004881820239981888,0.018248700173310255,0.004611964430072757
1702355250,2.0226968229753206,7.14657431806851,1.391863695289829,10.585778167470512,0.9757212847033175,17.65284370272309,10.811731476295986,0.49895538433970976,8.514741888537039,7.043283686455509,0.5598556696535664,1.213897569282012,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,64,90,0,260,0,56,48,0,564.169,74.169,20,0,0.003212706839327689,0.003790100396918048,0.041953125,0.003092125984251969,0.0031268292682926826,0.0774761652542373,0.003090909090909091,0.00242545462926199,0.007183562884544592,0.002319805194805195,0.0055131533859437976,0.009449186991869916,0.08529999999999996,0.005255463451394123,0.004828292682926829,0.23960217515741286,0.004763636363636364,0.004922284740009532,0.019288527371697624,0.0046120129870129865
1702355251,2.0226968229753206,7.14657431806851,1.391863695289829,10.585778167470512,0.9757212847033175,17.65284370272309,10.811731476295986,0.49895538433970976,8.514741888537039,7.043283686455509,0.5598556696535664,1.213897569282012,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,49.857,72,0,238,2,34,32,2,481.598,59.598,14,0,0.0032223819334561326,0.003811209439528024,0.041666666666666664,0.00309466051417271,0.003125,0.0774761652542373,0.0030754716981132076,0.0024254618620815796,0.007183782712133228,0.0023230926932103096,0.005671692887337571,0.00950752508361204,0.08367346938775509,0.005312874251497027,0.004825,0.23960217515741286,0.004735849056603774,0.004922480336564843,0.01928912685337728,0.00461195221178815
1702355252,2.0226968229753206,7.14657431806851,1.391863695289829,10.585778167470512,0.9757212847033175,17.65284370272309,9.173543929525103,0.3846264106969873,8.514741888537039,7.043283686455509,0.5598556696535664,1.0729874670876733,95330304,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,76.816,134,8,350,8,52,62,12,774.626,100.626,36,0,0.003209848728677181,0.0037894244267664954,0.041666666666666664,0.00309466051417271,0.003125603864734299,0.0774761652542373,0.0030754716981132076,0.0024316994961062753,0.007180935394371779,0.0023435731608730803,0.0054927325581395365,0.009434552845528457,0.08367346938775509,0.005312874251497027,0.004826086956521738,0.23960217515741286,0.004735849056603774,0.004924782409528172,0.019338628762541818,0.004616168148746968
1702355253,2.002234298441015,6.937964902144958,1.3918636952898287,10.585778167470512,0.9757212847033175,17.65284370272309,8.993348404920171,0.39257997488766516,8.514741888537039,7.043283686455509,0.5598556696535664,1.0938774084618763,95326208,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,28,52,4,170,2,4,40,4,270,38,10,0,0.003209848728677181,0.0037894244267664954,0.041666666666666664,0.00309466051417271,0.003125603864734299,0.07779249500171852,0.0030754716981132076,0.0024316994961062753,0.007180935394371779,0.002343404759336332,0.0054927325581395365,0.009434552845528457,0.08367346938775509,0.005312874251497027,0.004826086956521738,0.2398217454268952,0.004735849056603774,0.004924782409528172,0.019338628762541818,0.004616120473016223
1702355254,2.002234298441015,6.937964902144958,1.3918636952898287,10.585778167470512,0.9757212847033175,17.65284370272309,8.813152880315236,0.4005335390783429,8.514741888537039,7.043283686455509,0.5598556696535664,1.253396482452187,95326208,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,74,142,4,449.243,6,78,78,4,722,88,38,0,0.003209848728677181,0.0037894244267664954,0.041666666666666664,0.00309466051417271,0.003125603864734299,0.0777924827951297,0.0030754716981132076,0.0024316994961062753,0.007180935394371779,0.0023435731608730803,0.0054927325581395365,0.009434552845528457,0.08367346938775509,0.005312874251497027,0.004826086956521738,0.2398217366302473,0.004735849056603774,0.004924782409528172,0.019338628762541818,0.004616168148746968
1702355255,2.002234298441015,6.937964902144958,1.3918636952898287,10.585778167470512,0.9757212847033175,17.65284370272309,8.636366694212011,0.40848710326902066,8.514741888537039,7.043283686455509,0.5598556696535664,1.253396482452187,95326208,53186560,10805248,116199424,42065920,16175104,57069568,39124992,9113600,45223936,3010560,8896512,52.39,94,4,262,6,54,52,6,612,74,36,0,0.003213824289405685,0.0037891538101916785,0.041991017964071856,0.0030998940116587176,0.003125603864734299,0.0784061020515518,0.0030776699029126213,0.0024370478893874187,0.007189477848101266,0.00234412955465587,0.005567528735632184,0.009458333333333334,0.08518867924528303,0.00545501474926254,0.004826086956521738,0.24109455587392545,0.0047398058252427185,0.004933669077923268,0.019478187919463104,0.004619109311740891
1702355256,2.002234298441015,6.937964902144958,1.3480112148380818,10.585778167470512,0.9757212847033175,17.69076535534361,8.458735861181978,0.4164406674596985,8.67562507359586,7.043283686455509,0.5598556696535664,1.253396482452187,95326208,53186560,10805248,116199424,42065920,16093184,57069568,39124992,9043968,45223936,3010560,8896512,82,130,8,336,6,66,62,6,750,96,33.41,0,0.00322569680489463,0.003818561257058679,0.042251461988304095,0.003106566554699335,0.0031302325581395347,0.0784061020515518,0.003070175438596491,0.002437785910338518,0.007189477848101266,0.002353577885173225,0.005780979827089334,0.0095503746877602,0.08631578947368422,0.00547063142437592,0.0048344186046511625,0.24109455587392545,0.004726315789473684,0.004933888380603844,0.019478187919463104,0.004618842270375302
1702355257,1.6298943857042554,6.937964902144958,1.3480112148380818,10.585778167470512,0.9757212847033175,17.69076535534361,10.63993544016263,0.4772138514406676,8.67562507359586,7.043283686455509,0.5598556696535664,1.253396482452187,95326208,53186560,10805248,116199424,42065920,16093184,56901632,39124992,9043968,45223936,3010560,8896512,26,28,0,204,2,36,10,2,334,18,20,0,0.003212229052086703,0.003794711203897007,0.042251461988304095,0.003106566554699335,0.0031357449008793635,0.0784061020515518,0.003070175438596491,0.002460596023673384,0.007215365246834667,0.0023522906793048974,0.005580229226361026,0.009510966693744925,0.08631578947368422,0.00547063142437592,0.004844340821582854,0.24109455587392545,0.004726315789473684,0.004931394051022046,0.019560282394975807,0.004617061611374407
1702355258,1.6640968237974179,6.937964902144958,1.3480112148380818,10.585778167470512,0.9757212847033175,17.69076535534361,10.63993544016263,0.4772138514406676,8.67562507359586,5.940598931310177,0.5598556696535664,1.253396482452187,95326208,53186560,10805248,116199424,42065920,16093184,56901632,39124992,9043968,45223936,3010560,8896512,81.801,180,12,426.724,7.992,92,74,6,786,130,58.904,0,0.003212229052086703,0.003794711203897007,0.042251461988304095,0.0031065860798962703,0.0031357449008793635,0.07968169761273211,0.003070175438596491,0.0024606256742179065,0.00721515270164448,0.0023524826239180443,0.005580229226361026,0.009510966693744925,0.08631578947368422,0.005470871938771017,0.004844340821582854,0.24445449406444325,0.004726315789473684,0.004931391585760517,0.019559701492537333,0.0046171162815192585
1702355259,1.6982992618905797,6.937964902144958,1.3480112148380818,10.585778167470512,0.9757212847033175,17.69076535534361,10.63993544016263,0.4772138514406676,8.67562507359586,4.592604999999991,0.5598556696535664,1.080988314633993,95326208,53186560,10805248,116199424,42065920,16093184,56901632,39124992,9043968,45223936,3010560,8896512,6,68,0,98,0,6,20,0,198,12,0,0,0.0032122172428143774,0.003794711203897007,0.042251461988304095,0.003106566554699335,0.0031357466063348417,0.07968169761273211,0.003070175438596491,0.0024606256742179065,0.00721515270164448,0.0023521248329692918,0.005580051711235807,0.009510966693744925,0.08631578947368422,0.00547063142437592,0.004844343891402716,0.24445449406444325,0.004726315789473684,0.004931391585760517,0.019559701492537333,0.00461701437460625
1702355260,1.732501699983742,6.937964902144958,1.3480112148380818,10.499357923954214,0.8258315230145743,17.639287509711796,10.63993544016263,0.4772138514406676,8.67562507359586,4.592604999999991,0.5598556696535664,1.06009837325979,95326208,53186560,10805248,116199424,42065920,16093184,56901632,39124992,9043968,45223936,3010560,8896512,88.976,134,8,460,10,84,70,10,948,100,60,0,0.003246864686468647,0.0038381272100020724,0.04266467065868264,0.003142022954560709,0.0031357466063348417,0.08173603504928806,0.003064814814814815,0.0024806157157803337,0.007256237271654298,0.002365659777424483,0.006125319693094631,0.009753985407412848,0.08847457627118643,0.006285280216070223,0.004844343891402716,0.26112716763005805,0.004716666666666667,0.00499170911680314,0.020440089976856687,0.004648648648648649
1702355261,1.7667041380769046,6.937964902144958,1.4477507172068547,10.499357923954214,0.8095695016028523,17.639287509711796,10.63993544016263,0.5351990835835114,8.67562507359586,6.994040439102732,0.5488714046175671,1.0392084318855868,95326208,53186560,10989568,116199424,42065920,16093184,56901632,39399424,9043968,45223936,3010560,8896512,84.371,100,0,322,2,66,58,0,632,84,18,0,0.0032625562868029098,0.0038668993020937194,0.043098159509202455,0.003168747890651366,0.0031454545454545455,0.08173603504928806,0.003079646017699115,0.0024811039720171405,0.007256237271654298,0.002365659777424483,0.006300771208226222,0.009829460580912865,0.09049180327868851,0.006704695767195764,0.0048618181818181816,0.26112716763005805,0.004743362831858408,0.004992122619951721,0.020440089976856687,0.004648648648648649
1702355262,1.8009065761700667,6.937964902144958,1.4477507172068547,8.924935455932598,0.7441086762498472,17.639287509711796,10.63993544016263,0.5351990835835114,8.67562507359586,6.994040439102732,0.5488714046175671,1.0183184905113836,95326208,53186560,10989568,116199424,42061824,16093184,56901632,39399424,9043968,45223936,3010560,8896512,36,66,0,176,0,36,34,0,406.361,56.361,18,0,0.003254209310003302,0.003873656674844946,0.043098159509202455,0.003168747890651366,0.003146788990825688,0.08173567627890092,0.003079646017699115,0.002529284262813276,0.0073232323232323236,0.002394569667446574,0.0061969696969697025,0.009965133056689278,0.09049180327868851,0.006704695767195764,0.004864220183486239,0.26110802274249,0.004743362831858408,0.005088158871566453,0.02109953343701401,0.0046550056385368825
1702355263,2.05214628558974,6.937964902144958,1.4477507172068547,8.749946157200027,0.8809929569333698,17.639287509711796,10.63993544016263,0.5351990835835114,8.67562507359586,6.994040439102732,0.5488714046175671,1.2038914270357512,95326208,53186560,10989568,116199424,42061824,16093184,56901632,39399424,9043968,45223936,3010560,8605696,66.343,86,4,256,4,46,42,4,584,72,22,0,0.003253167608677691,0.0038717744510754497,0.04309688529605971,0.0031675063255264544,0.0031467863878982703,0.08373155802553188,0.003079646017699115,0.002525439086314676,0.007319403191407826,0.00239165366545659,0.006184789194375456,0.009963388863469681,0.0904900140086358,0.0066930205987231735,0.004864215498216887,0.2983382136681308,0.004743362831858408,0.005069878647589253,0.021091035694751282,0.004653928780546597
1702355264,2.027740375596633,6.937964902144958,1.4477507172068547,10.832051255425599,0.8809929569333698,17.639287509711796,10.63993544016263,0.5351990835835114,8.67562507359586,6.994040439102732,0.4592498521002621,1.2038914270357512,95461376,53186560,10989568,44654592,42061824,16093184,56901632,39399424,9043968,45223936,3010560,8605696,64,160,8,356,10,66,76,8,846,118,58.948,0,0.00325316987626538,0.003871786389812101,0.04309667246330579,0.0031675126182152892,0.0031468384773046653,0.08373090028888851,0.0030796590756996004,0.0025254379293241373,0.00731948107022519,0.0023917336254015657,0.006184815786823219,0.00996334583183968,0.09048971505534815,0.00669299177580943,0.004864309259148397,0.298336613355497,0.004743386336259281,0.005069851616213503,0.02109120862784333,0.004653922174635534
1702355265,2.027740375596633,5.871888778556201,1.4477507172068547,10.832051255425599,0.8809929569333698,17.639287509711796,10.63993544016263,0.5351990835835114,8.673218559852499,6.994040439102732,0.450101995356636,1.2038914270357512,95461376,53186560,10989568,44654592,42061824,16093184,56901632,39399424,9043968,45223936,3010560,8605696,68.205,76,0,404,0,48,50,0,414.668,50.668,14,0,0.00325054732083001,0.003876406260620812,0.043203001610252895,0.003168751195241714,0.0031465127901565654,0.08351202832214556,0.0030827776120777774,0.0025274265032228017,0.007313010263020204,0.002396226893224842,0.006146569026747735,0.009954333713369463,0.09073751182902748,0.006721438764700411,0.004863723022281817,0.3009282926910128,0.004748999701739999,0.005118597619004407,0.021112873704505604,0.004662140007996105
1702355266,2.027740375596633,5.756256030187117,1.4477507172068547,10.832051255425599,0.8809929569333698,17.639287509711796,10.634502015119955,0.5351990835835114,8.673218559852499,6.994040439102732,0.5636858522241847,1.2038914270357512,95461376,53186560,10989568,44654592,42061824,16093184,56901632,39399424,9043968,45223936,3006464,8605696,77.374,134.225,4.008,422.255,2,69.583,74.297,4,791.357,106.193,44.072,0,0.0032590325929867346,0.0038971881085681196,0.043232484076433125,0.0031704503100422037,0.00313953488372093,0.08350511590109257,0.003081805756279112,0.0025335193244902868,0.0073165072443596105,0.002395737995230825,0.006268561815524996,0.009956712948735055,0.09024590163934425,0.006720090713783211,0.004851162790697675,0.3009259125875935,0.004747250361302403,0.00514608867617931,0.021120673070801083,0.004660833440385904
