time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693316960,1.3341712040223723,6.31845412800474,0.9277063555031552,6.618639770329127,0.6650464995561713,15.17726031359439,6.190641074592131,0.3648637719108422,7.488640759163832,4.936169974115614,0.3440536543715847,0.9280388134168436,90619904,52178944,10653696,42336256,42192896,17457152,59006976,40136704,9211904,46460928,3182592,8818688,66.0,104.0,6.0,416.0,4.0,64.0,66.0,4.0,628.0,84.0,44.0,0,0,0,0,0.0011792452830188,0.0030523333333333,0.0200271739130434,0.0003515964899343,0.002877358490566,0.0194240837696335,0.0027170731707317,0.0003069473048789,0.0032560039613765,0.0003850789692435,0.0042509433962264,0.0046942,0.0408474576271186,0.0036969504209541,0.0046207547169811,0.0545818181818183,0.0045746341463414,0.0028696380591117,0.005679203539823,0.0038818604651162
1693316961,1.3341712040223723,6.31845412800474,1.1058494934923226,6.618639770329127,0.6650464995561713,15.17726031359439,6.190641074592131,0.3648637719108422,6.118531526935149,4.936169974115614,0.3440536543715847,0.9280388134168436,90619904,52178944,10653696,42336256,42192896,17457152,59006976,40136704,9211904,46460928,3182592,8818688,42.0,146.0,2.0,422.0,2.0,8.0,58.0,0.0,778.0,114.0,34.0,0,0,0,0,0.0013157894736842,0.0030525435073627,0.019804469273743,0.0003514931992903,0.0028557692307692,0.0194847044847044,0.0026820512820512,0.000306897348404,0.0032560039613765,0.0003957952468007,0.0042783157894736,0.004694578313253,0.0396296296296296,0.0036962072850168,0.004601923076923,0.0577815699658703,0.0045364102564102,0.0028681235154394,0.005679203539823,0.0039371248025276
1693316962,1.3341712040223723,6.31845412800474,1.1058494934923226,6.618639770329127,0.6650464995561713,15.17726031359439,6.19064107459213,0.3648637719108422,7.412555150046598,4.936169974115614,0.3440536543715847,0.9223202187777492,90619904,52178944,10653696,42336256,42192896,17457152,59006976,40136704,9232384,46460928,3182592,8818688,60.0,82.0,8.0,324.0,8.0,64.0,50.0,8.0,512.0,72.0,32.0,0,0,0,0,0.0010604364857302,0.0030565729827742,0.019488950276243,0.0003514685709674,0.002860465116279,0.0194346617238183,0.0026930693069306,0.0003064087647857,0.0032545063223029,0.0003803307223672,0.0042264129826524,0.0047018313689936,0.0380729166666666,0.0037031449126413,0.0046018604651162,0.0569244604316547,0.0045386138613861,0.0028552879581151,0.0056569343065693,0.0038565656565656
1693316963,1.3341712040223723,6.31845412800474,1.1058494934923226,6.618639770329127,0.6650464995561713,15.17726031359439,6.19064107459213,0.3648637719108422,7.412555150046598,4.936169974115614,0.3440536543715847,0.9223202187777492,90619904,52178944,10653696,42336256,42192896,17457152,59006976,40136704,9232384,46460928,3182592,8818688,54.0,54.0,0.0,240.0,0.0,34.0,32.0,0.0,284.0,50.0,4.0,0,0,0,0,0.0012196891191709,0.003070075440067,0.0193848167539266,0.0003551167964404,0.002860465116279,0.0195301762772632,0.0026930693069306,0.000308655362776,0.0032637580565195,0.0003881013745704,0.0042820725388601,0.0047261357921207,0.0375520833333333,0.0037505494505494,0.0046018604651162,0.0601247920133111,0.0045386138613861,0.0029368519675203,0.0058195652173913,0.0038984326018808
1693316964,1.3341712040223723,6.31845412800474,1.1058494934923226,6.71637409100346,0.6650464995561713,15.17726031359439,6.19064107459213,0.3648637719108422,7.412555150046598,4.936169974115614,0.3440536543715847,0.9223202187777492,90619904,52178944,10653696,42336256,42192896,17457152,59006976,40136704,9232384,46460928,3182592,8818688,20.0,10.0,0.0,108.0,0.0,24.0,16.0,0.0,128.0,10.0,4.0,0,0,0,0,0.0012196891191709,0.003070075440067,0.0193848167539266,0.0003551167964404,0.002860465116279,0.0195301762772632,0.0026930693069306,0.000308655362776,0.0032637580565195,0.0003881013745704,0.0042820725388601,0.0047261357921207,0.0375520833333333,0.0037505494505494,0.0046018604651162,0.0601247920133111,0.0045386138613861,0.0029368519675203,0.0058195652173913,0.0038984326018808
1693316965,1.3341712040223723,6.31845412800474,1.1058494934923226,6.71637409100346,0.6554984643312719,12.967830643442888,6.083942737089756,0.3555723638521018,7.412555150046598,4.936169974115614,0.3440536543715847,0.9223202187777492,90619904,52178944,10653696,42336256,42192896,17457152,59023360,40775680,9232384,46460928,3182592,8818688,108.0,146.0,22.0,538.0,18.0,140.0,110.0,22.0,850.0,92.0,86.0,0,0,0,0,0.0012196891191709,0.003070075440067,0.0193848167539266,0.0003551167964404,0.0028550724637681,0.0195711394769613,0.0026732673267326,0.000308655362776,0.0032637580565195,0.0003881013745704,0.0042820725388601,0.0047261357921207,0.0375520833333333,0.0037505494505494,0.0046019323671497,0.0614730639730638,0.0045346534653465,0.0029368519675203,0.0058195652173913,0.0038984326018808
1693316966,1.3341712040223723,6.31845412800474,0.929954916139923,6.71637409100346,0.6554984643312719,14.999764056124436,6.083942737089756,0.3555723638521018,7.412555150046598,4.936169974115614,0.3504995021404744,0.9223202187777492,90619904,52178944,10653696,42336256,42192896,17510400,59023360,40775680,9232384,46460928,3182592,8818688,68.0,116.0,4.0,334.0,4.0,66.0,60.0,4.0,598.0,74.0,40.0,0,0,0,0,0.001359958506224,0.0030695681398084,0.0192647058823529,0.0003549213182897,0.0028095238095238,0.0197765828536807,0.0026597938144329,0.0003086331193285,0.0032637580565195,0.000396694214876,0.0043085062240663,0.0047252226516551,0.0368749999999999,0.0037490080822924,0.0045771428571428,0.0674483306836249,0.0045319587628865,0.0029362300718974,0.0058195652173913,0.0039413249211356
1693316967,1.3341712040223723,5.743036911208958,1.053216513780043,6.71637409100346,0.6554984643312719,14.999764056124436,6.083942737089756,0.3743421033800099,7.412555150046598,4.936169974115614,0.3504995021404744,0.9223202187777492,90619904,52178944,10788864,42336256,42192896,17510400,59023360,40775680,9232384,46460928,3182592,8818688,62.0,92.0,2.0,318.0,4.0,44.0,46.0,2.0,512.0,66.0,18.0,0,0,0,0,0.0011056729699666,0.003072223235455,0.0192277486910994,0.0003556096971649,0.0028214285714285,0.0197388766172294,0.0026908212560386,0.0003082374128885,0.00325,0.0003799145299145,0.0042567296996662,0.004730001823819,0.0366477272727272,0.0037637735849056,0.0045785714285714,0.0678881469115192,0.0045536231884057,0.0029279297883324,0.0055746268656716,0.0038537313432835
1693316968,1.3341712040223723,6.889749612307365,1.053216513780043,6.71637409100346,0.6554984643312719,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.936169974115614,0.341781977989037,0.9223202187777492,90619904,52178944,10788864,42336256,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,84.0,134.0,0.0,342.0,0.0,72.0,64.0,0.0,790.0,104.0,36.0,0,0,0,0,0.0012515463917525,0.0030907230559345,0.0193181818181818,0.0003579545454545,0.0028214285714285,0.0197869750456482,0.0026908212560386,0.000310542322261,0.0032759666413949,0.0003869047619047,0.0042948453608247,0.0047633015006821,0.0371875,0.0037869636067354,0.0045785714285714,0.0704234527687296,0.0045536231884057,0.0029904732636754,0.0060516483516483,0.0038920187793427
1693316969,1.3341712040223723,6.889749612307365,1.053216513780043,6.549508866043693,0.6554984643312719,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.936169974115614,0.341781977989037,0.9223202187777492,90619904,52178944,10788864,44814336,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,30.0,8.0,2.0,134.0,4.0,26.0,8.0,2.0,72.0,2.0,4.0,0,0,0,0,0.0012515463917525,0.0030907230559345,0.0193181818181818,0.0003579545454545,0.0028214285714285,0.0197869750456482,0.0026908212560386,0.000310542322261,0.0032759666413949,0.0003869047619047,0.0042948453608247,0.0047633015006821,0.0371875,0.0037869636067354,0.0045785714285714,0.0704234527687296,0.0045536231884057,0.0029904732636754,0.0060516483516483,0.0038920187793427
1693316970,1.150111168334119,6.889749612307365,1.053216513780043,6.549508866043693,0.6554984643312719,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.936169974115614,0.341781977989037,0.9223202187777492,90619904,52178944,10788864,44814336,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,108.0,136.0,10.0,410.0,8.0,116.0,78.0,8.0,850.0,110.0,56.0,0,0,0,0,0.0012515463917525,0.0030907230559345,0.0193181818181818,0.0003579545454545,0.0028173515981735,0.0197369255150554,0.0026777251184834,0.000310542322261,0.0032759666413949,0.0003869047619047,0.0042948453608247,0.0047633015006821,0.0371875,0.0037869636067354,0.0045780821917808,0.0707105719237434,0.0045507109004739,0.0029904732636754,0.0060516483516483,0.0038920187793427
1693316971,1.1278749816004128,6.889749612307365,1.053216513780043,6.549508866043693,0.6572151125636748,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.936169974115614,0.341781977989037,0.9223202187777492,90619904,52178944,10788864,44814336,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,64.0,108.0,2.0,380.0,0.0,62.0,58.0,0.0,536.0,64.0,24.0,0,0,0,0,0.0014076564924987,0.003090909090909,0.0193264248704663,0.0003579123188949,0.0028099547511312,0.0198377219840783,0.0026682926829268,0.0003105461633753,0.0032759666413949,0.0003945347786811,0.0043262286601138,0.0047636363636363,0.0372340425531914,0.0037867295141406,0.0045764705882352,0.0730806451612902,0.0045492682926829,0.0029905932984936,0.0060516483516483,0.0039310236220472
1693316972,1.1056387948667066,6.889749612307365,1.053216513780043,6.549508866043693,0.6572151125636748,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.158407836777391,0.341781977989037,0.9223202187777492,90619904,52178944,10788864,44814336,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,52.0,118.0,2.0,258.0,0.0,50.0,56.0,2.0,674.0,96.0,40.0,0,0,0,0,0.0011320022185246,0.0030948370560234,0.0192713567839196,0.0003566782810685,0.0028165938864628,0.0199261874197689,0.0026807511737089,0.0003121393565726,0.0032859490550534,0.0003791418861512,0.0042743205768164,0.0047707067008421,0.0369148936170212,0.003780143993937,0.0045772925764192,0.0741528239202658,0.0045511737089201,0.0030360383802244,0.0062118055555555,0.003849087893864
1693316973,1.0834026081330004,6.114200000000039,1.053216513780043,6.549508866043693,0.6572151125636748,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.782226375191257,0.341781977989037,0.767008561646097,90619904,52183040,10788864,44814336,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,38.0,74.0,2.0,224.0,4.0,36.0,40.0,4.0,392.0,46.0,20.0,0,0,0,0,0.0012816326530612,0.003107190860215,0.0191866028708133,0.0003636244082062,0.0028165938864628,0.020036456717344,0.0026807511737089,0.0003143935280703,0.0032967225419064,0.00038625,0.0043004081632653,0.004792943548387,0.0363829787234042,0.0038460207612456,0.0045772925764192,0.0766238670694864,0.0045511737089201,0.0030905281285878,0.00640756302521,0.0038881355932203
1693316974,1.257064942911817,6.114200000000039,1.053216513780043,6.549508866043693,0.6572151125636748,14.999764056124436,6.083942737089756,0.3743421033800099,7.537572718694122,4.782226375191257,0.341781977989037,0.7828341838398112,90976256,52183040,10788864,44814336,42192896,17510400,59023360,40775680,9232384,46460928,3051520,8818688,64.0,86.0,8.0,308.0,8.0,70.0,50.0,10.0,540.0,52.0,30.0,0,0,0,0,0.0012816326530612,0.003107190860215,0.0191866028708133,0.0003636244082062,0.0028165938864628,0.020036456717344,0.0026807511737089,0.0003143935280703,0.0032967225419064,0.00038625,0.0043004081632653,0.004792943548387,0.0363829787234042,0.0038460207612456,0.0045772925764192,0.0766238670694864,0.0045511737089201,0.0030905281285878,0.00640756302521,0.0038881355932203
1693316975,1.257064942911817,6.114200000000039,1.053216513780043,6.549508866043693,0.6572151125636748,14.999764056124436,6.083942737089756,0.3764077394694034,7.537572718694122,4.782226375191257,0.341781977989037,0.7986598060335254,90976256,52183040,10788864,44814336,42192896,17510400,59023360,40931328,9232384,46460928,3051520,8818688,108.0,118.0,6.0,400.0,4.0,122.0,90.0,6.0,748.0,92.0,50.0,0,0,0,0,0.0012816326530612,0.003107190860215,0.0191866028708133,0.0003636244082062,0.0028108108108108,0.020124633431085,0.0026208530805687,0.0003143935280703,0.0032967225419064,0.00038625,0.0043004081632653,0.004792943548387,0.0363829787234042,0.0038460207612456,0.0045765765765765,0.0774076923076923,0.0045393364928909,0.0030905281285878,0.00640756302521,0.0038881355932203
1693316976,1.257064942911817,6.114200000000039,1.053216513780043,6.549508866043693,0.6691529850389593,14.999764056124436,6.083942737089756,0.3764077394694034,7.537572718694122,4.782226375191257,0.341781977989037,0.9495373316228474,90976256,52183040,10788864,44814336,42192896,17510400,59023360,40931328,9232384,46460928,3051520,8818688,48.0,88.0,4.0,324.0,4.0,42.0,44.0,4.0,528.0,58.0,30.0,0,0,0,0,0.0014237461617195,0.0031074435836982,0.0192450495049504,0.0003635748138117,0.0028035714285714,0.0201661442006269,0.0026078431372549,0.0003144080686633,0.0032967225419064,0.0003929840142095,0.004328966223132,0.0047933984506567,0.0367553191489361,0.0038458152833131,0.004575,0.0791040462427745,0.0045372549019607,0.0030908986505885,0.00640756302521,0.003923317683881
1693316977,1.257064942911817,6.114200000000039,1.053216513780043,6.549508866043693,0.6691529850389593,14.999764056124436,6.083942737089756,0.3764077394694034,7.356803554042646,4.782226375191257,0.341781977989037,0.9495373316228474,90976256,52183040,10788864,44814336,42192896,17510400,59023360,40931328,9371648,46460928,3051520,8818688,40.0,168.0,0.0,494.0,0.0,10.0,48.0,0.0,840.0,134.0,22.0,0,0,0,0,0.0011673087506879,0.0031080589412406,0.0192079207920792,0.0003601206589836,0.0028119658119658,0.0202129233804669,0.002626168224299,0.000315374130847,0.0032978142076502,0.0003759336099585,0.0042810126582278,0.0047945060942332,0.0365217391304347,0.0038144666789058,0.0045760683760683,0.0798002958579881,0.0045401869158878,0.0031098691301,0.0064409722222222,0.0038292358803986
1693316978,1.257064942911817,6.114200000000039,1.0535988897866335,5.312201146888036,0.6691529850389593,14.756729879356712,6.088183420720802,0.3764077394694034,7.356803554042646,4.782226375191257,0.341781977989037,0.9157482953168168,90976256,52183040,10788864,44814336,42192896,17510400,59023360,40931328,9371648,46460928,3051520,8818688,58.0,124.0,4.0,280.0,0.0,44.0,56.0,0.0,774.0,110.0,36.0,0,0,0,0,0.0013107488537952,0.0031472350624893,0.0193292682926829,0.0003706324382056,0.0028119658119658,0.0203487073092882,0.002626168224299,0.0003208225508317,0.0033561855670103,0.0003832236842105,0.0043175751400916,0.0048650231124807,0.03725,0.0039299231026412,0.0045760683760683,0.0841180654338548,0.0045401869158878,0.0032352752966271,0.0072886497064579,0.0038715396578538
1693316979,1.257064942911817,6.114200000000039,1.0535988897866335,6.445216496906774,0.6691529850389593,14.756729879356712,6.088183420720802,0.3764077394694034,7.356803554042646,4.782226375191257,0.341781977989037,0.9157482953168168,90976256,52183040,10788864,44814336,42192896,17510400,59023360,40931328,9371648,46460928,3051520,8818688,42.0,58.0,0.0,200.0,0.0,46.0,30.0,0.0,362.0,52.0,14.0,0,0,0,0,0.0013107488537952,0.0031472350624893,0.0193292682926829,0.0003706324382056,0.0028119658119658,0.0203487073092882,0.002626168224299,0.0003208225508317,0.0033561855670103,0.0003832236842105,0.0043175751400916,0.0048650231124807,0.03725,0.0039299231026412,0.0045760683760683,0.0841180654338548,0.0045401869158878,0.0032352752966271,0.0072886497064579,0.0038715396578538
1693316980,1.257064942911817,6.114200000000039,1.0535988897866335,5.395619181132199,0.6691529850389593,14.756729879356712,6.088183420720802,0.3764077394694034,7.356803554042646,4.782226375191257,0.341781977989037,0.9157482953168168,90976256,52183040,10788864,42323968,42192896,17510400,59023360,40931328,9371648,46460928,3051520,8818688,62.0,90.0,6.0,292.0,8.0,48.0,44.0,6.0,508.0,62.0,24.0,0,0,0,0,0.0013107488537952,0.0031472350624893,0.0193292682926829,0.0003706324382056,0.0028363636363636,0.0203499002659574,0.0026190476190476,0.0003208225508317,0.0033561855670103,0.0003832236842105,0.0043175751400916,0.0048650231124807,0.03725,0.0039299231026412,0.0045818181818181,0.085375,0.0045390476190476,0.0032352752966271,0.0072886497064579,0.0038715396578538
