time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702361010,2.082394123002658,8.281000606736043,1.2714971286834966,11.515203388334609,0.9242611255803365,18.38042953079623,10.892622236133171,0.5579729652327982,9.014117566550246,7.231074834142373,0.5764982840286925,1.2561657948961489,97271808,53624832,11427840,74821632,42270720,16404480,63479808,37662720,9359360,46559232,3018752,8810496,64,78,0,320,2,42,46,2,466,50,18,0,0,0.003101383963063213,0.003602337938363443,0.04118098159509202,0.0029776069720994975,0.003120603015075377,0.06496718237224566,0.0030191387559808614,0.0021475019082955057,0.006507684575120524,0.0023014978816815724,0.004862637938002537,0.008146207974980457,0.07923913043478259,0.004840125885129819,0.004817085427135679,0.19632307692307693,0.00463444976076555,0.004608841558007305,0.009937945518112503,0.004548974674465963
1702361011,2.082394123002658,10.490550530430138,1.2714971286834966,11.515203388334609,0.9242611255803365,18.38042953079623,10.892622236133171,0.5579729652327982,9.014117566550246,7.231074834142373,0.5764982840286925,1.2561657948961489,97271808,53665792,11427840,74821632,42270720,16404480,63479808,37662720,9359360,46559232,3018752,8810496,54,98,8,322,6.016,48,52,8,494,76,34,0,0,0.0030840125391849533,0.0035977924944812366,0.04126602564102565,0.0029669379771594413,0.003120603015075377,0.06484566389024989,0.003019900497512438,0.002092551210428306,0.006456920622257678,0.0022697368421052636,0.004834482758620689,0.008135135135135137,0.07966666666666666,0.004832847498264873,0.004817085427135679,0.1963899613899614,0.004635820895522388,0.004589683426443204,0.009926406063023533,0.004538157894736843
1702361012,2.0990651393694746,10.490550530430138,1.2714971286834966,11.515203388334609,0.7994870276394348,18.38042953079623,10.892622236133171,0.5579729652327982,9.014117566550246,7.231074834142373,0.5764982840286925,1.218430205673599,97267712,53665792,11427840,74821632,42270720,16404480,63479808,37662720,9359360,46559232,3018752,8863744,58.145,110,0,352,0,40,60,0,564.397,78.283,26.474,0,0,0.003085473043074765,0.003622832695338888,0.04134615384615385,0.0029690959970799366,0.003101522842639594,0.06448796602170837,0.003009852216748768,0.002138361704964665,0.006493346007604563,0.0022940239043824705,0.004833302440197167,0.008212680577849117,0.08,0.004833069716510525,0.004782741116751269,0.195936329588015,0.004617733990147784,0.004598773278812391,0.009925285171102662,0.0045429482071713155
1702361013,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.9296120576671033,18.38042953079623,10.892622236133171,0.5579729652327982,7.477730729660104,7.231074834142373,0.5764982840286925,1.218430205673599,97267712,53665792,11460608,74821632,42270720,16404480,63479808,37662720,9359360,46559232,3018752,8863744,64,84,0,264,0,48,42,0,554,76,26,0,0,0.0030753465943339363,0.003614520311149525,0.04134615384615385,0.0029690959970799366,0.0031058201058201057,0.06448796602170837,0.003009852216748768,0.0021208420381703882,0.006501466919778917,0.0023216463722564554,0.0048224231464737794,0.008188914910226384,0.08,0.004833069716510525,0.0047904761904761905,0.195936329588015,0.004617733990147784,0.004596546746862464,0.009922695618541073,0.00455124119926967
1702361014,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.9296120576671033,15.48853920648457,10.892622236133171,0.5579729652327982,8.867738407699148,7.231074834142373,0.5764982840286925,1.218430205673599,97267712,53665792,11460608,74821632,42270720,16404480,63479808,37662720,9351168,46559232,3018752,8863744,64.242,116,2,426,2,68,68,2,716,86,48.975,0,0,0.0030753465943339363,0.003614520311149525,0.04134615384615385,0.0029690959970799366,0.0031041666666666665,0.06370431893687709,0.003009852216748768,0.00212079992793442,0.006501716247139589,0.002286114119131055,0.0048224231464737794,0.008188914910226384,0.08,0.004833069716510525,0.004787499999999999,0.1949390243902439,0.004617733990147784,0.00459654085217548,0.009922768878718536,0.004542523670037448
1702361015,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.9296120576671033,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,6.062344997875128,0.5764982840286925,1.218430205673599,97267712,53665792,11460608,74821632,42270720,16445440,63479808,37314560,9351168,46559232,3018752,8863744,52,72,0,186,0,36,36,0,388,60,12,0,0,0.0030753465943339363,0.003614520311149525,0.04134615384615385,0.0029690959970799366,0.0031041666666666665,0.06370431893687709,0.003009852216748768,0.00212079992793442,0.006501716247139589,0.0022859450726979,0.0048224231464737794,0.008188914910226384,0.08,0.004833069716510525,0.004787499999999999,0.1949390243902439,0.004617733990147784,0.00459654085217548,0.009922768878718536,0.00454248788368336
1702361016,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.9296120576671033,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,7.309938250744982,0.5785097231922902,1.218430205673599,97267712,53665792,11460608,74821632,42270720,16445440,63479808,37314560,9351168,46559232,3018752,8863744,68.129,88.185,0,374.707,0,50,52.209,0,474.819,54.12,14.032,0,0,0.0030735155513666353,0.0036047864012525165,0.041469594594594594,0.0029598534380773068,0.0031041666666666665,0.06389855793137743,0.0030103092783505155,0.00206872835934165,0.006463683788121991,0.0022495755517826827,0.004822808671065033,0.008146770237121832,0.08055555555555557,0.004830007192964244,0.004787499999999999,0.19560132890365453,0.004618556701030928,0.004586472513399421,0.00992034510433387,0.0045395585738539895
1702361017,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.8910818271575305,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,7.309938250744982,0.5785097231922902,1.218430205673599,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46559232,3018752,8863744,60,116,4,316.941,4,54,58,4,690,92,40,0,0,0.0030816070307595734,0.003628312570781427,0.04125,0.002969113542289624,0.0031058201058201057,0.0634688995215311,0.0030103092783505155,0.0021183990603966204,0.006505355776587605,0.0022797374897456928,0.004829252981795354,0.008201587301587304,0.0796511627906977,0.004833493366518151,0.004790476190476191,0.19489046391752585,0.004618556701030928,0.004596711388173645,0.009929992348890589,0.004550451189499589
1702361018,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.8910818271575305,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,7.121258703318628,0.5785097231922902,1.218430205673599,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8863744,42.242,74,4,266,4,54,36,4,496,54,30,0,0,0.003072781954887218,0.0036127567567567566,0.04125,0.002969089798411729,0.0031129943502824857,0.0634688995215311,0.0030103092783505155,0.0021131401708629036,0.006508058326937836,0.0023344594594594597,0.004818586466165413,0.008150387596899225,0.0796511627906977,0.004833475870494808,0.004803389830508474,0.19489046391752585,0.004618556701030928,0.004595769109072008,0.009940138142747508,0.004564189189189188
1702361019,2.0990651393694746,10.490550530430138,1.272528917946531,11.515203388334609,0.8910818271575305,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,7.121258703318628,0.5785097231922902,1.218430205673599,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8863744,66,102,0,378,0,62,46,0,638,84,26,0,0,0.003072781954887218,0.0036127567567567566,0.04125,0.002969089798411729,0.0031086956521739133,0.06359036144578314,0.0030103092783505155,0.0021131401708629036,0.006508058326937836,0.002274834437086093,0.004818586466165413,0.008150387596899225,0.0796511627906977,0.004833475870494808,0.004795652173913045,0.19529750479846456,0.004618556701030928,0.004595769109072008,0.009940138142747508,0.004550331125827814
1702361020,2.0990651393694746,10.490550530430138,1.272528917946531,11.627350089657067,0.8910818271575305,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,7.121258703318628,0.5785097231922902,1.218430205673599,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8863744,60,90,0,292,2,56,46,4,474,62,16,0,0,0.003072781954887218,0.0036127567567567566,0.04125,0.002969089798411729,0.0031086956521739133,0.06359036144578314,0.0030103092783505155,0.0021131401708629036,0.006508058326937836,0.002274834437086093,0.004818586466165413,0.008150387596899225,0.0796511627906977,0.004833475870494808,0.004795652173913045,0.19529750479846456,0.004618556701030928,0.004595769109072008,0.009940138142747508,0.004550331125827814
1702361021,2.0990651393694746,10.490550530430138,1.2019898556378887,11.627350089657067,0.8910818271575305,18.37931689233498,10.892622236133171,0.5305651094953999,8.867738407699148,7.121258703318628,0.46934961573539685,1.218430205673599,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8863744,46,150,4,200,4,22,72,0,410,82,24,0,0,0.0030660377358490564,0.003599686028257457,0.04107142857142857,0.0029557742698280817,0.0031086956521739133,0.06378481012658227,0.0030106382978723405,0.0020578180950107435,0.00645478507704785,0.0022378472222222222,0.004810440251572327,0.008119439868204285,0.078875,0.004822867003259409,0.004795652173913045,0.19593439363817095,0.0046191489361702125,0.004585734065409406,0.009926804541768044,0.004544791666666666
1702361022,2.0990651393694746,10.490550530430138,1.2019898556378887,11.627350089657067,0.8910818271575305,18.37931689233498,9.280447760312107,0.5305651094953999,8.867738407699148,7.121258703318628,0.5747724654377755,0.9245450181146425,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8925184,15.936,0,0,190,0,22,2,0,210,8,8,0,0,0.0030917025741356956,0.0036517598501318005,0.041200573953120795,0.0029736571967137076,0.003096809217045864,0.06417441437689508,0.003010207772202252,0.002117384067275128,0.006508908685569607,0.0022738205617110815,0.004848516996685826,0.008324105404996198,0.08085328701832424,0.004838837601362716,0.004774256590682555,0.19806109041065165,0.004618373989964054,0.004612750063325917,0.009970019157188016,0.004555910899135549
1702361023,2.0990651393694746,10.490550530430138,1.2019898556378887,9.616157655190676,0.8910818271575305,18.37931689233498,9.098521894264008,0.5305651094953999,8.867738407699148,7.121258703318628,0.5747724654377755,0.9436762404898331,97267712,53665792,11460608,74821632,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8925184,96.565,116,0,428,0,110,68,4,896,112,56,0,0,0.003088311377414761,0.0036496686121534534,0.04119911600050871,0.0029724887242693317,0.0030989364238337164,0.06417529587871715,0.003010208115511052,0.002151825836279171,0.00660905661086793,0.002317150000381095,0.004841724448192675,0.008385751852231891,0.08084683136948098,0.004837937605728434,0.004778085562900688,0.19805287906511798,0.004618374607919893,0.004622606286918372,0.011400644749557787,0.004566613532595566
1702361024,2.107048897605756,10.490550530430138,1.1558000180896817,11.182434668821898,0.8910818271575305,18.37931689233498,8.91659602821591,0.5305651094953999,8.867738407699148,7.121258703318628,0.5747724654377755,0.9628074628650236,97927168,53665792,11501568,75829248,42274816,16445440,63479808,37314560,9351168,46563328,3018752,8925184,74,116,4,380,8,99.19,66,6,854,108,74,0,0,0.003088301535776327,0.0036496406203148303,0.041199341637328156,0.002972502478125219,0.003096256684491979,0.06620727042452851,0.003010204081632653,0.002152046815415549,0.006609081583965346,0.002294325649172352,0.004841711458080038,0.008385680602342661,0.08084783081983658,0.004837953158670514,0.004773262032085562,0.20850163815727416,0.004618367346938775,0.004622663242613426,0.011400757953718066,0.00455898181185744
1702361025,2.122463018070301,10.490550530430138,1.1558000180896817,11.182434668821898,0.8910818271575305,18.37931689233498,10.63556636700158,0.5305651094953999,8.867738407699148,7.121258703318628,0.5747724654377755,0.9819386852402141,97927168,53665792,11501568,75829248,42274816,16445440,63897600,37314560,9351168,46563328,3018752,8925184,59.896,100,0,358,0,50,58,0,542,68,24,0,0,0.003088959867316912,0.0036511318242343545,0.04120065789473684,0.002973604312534853,0.003096256684491979,0.06619859578736209,0.003010204081632653,0.002156758221900976,0.0066130906274206045,0.0022976092333058533,0.0048425803988485505,0.008389321901792677,0.08085365853658538,0.0048388004213396115,0.004773262032085562,0.20847029077117576,0.004618367346938775,0.004623906758221901,0.011418918918918898,0.004559769167353668
1702361026,2.122463018070301,10.446293212549238,1.1558000180896817,11.182434668821898,0.8910818271575305,18.37931689233498,10.63556636700158,0.5113005983808487,8.684984528151837,7.121258703318628,0.5747724654377755,1.1478733425114285,97927168,53665792,11501568,75829248,42274816,16445440,63897600,37044224,9228288,46563328,3018752,8925184,58,106,8,295.07,6,56,46,8,588,82,44,0,0,0.0030882829840306707,0.0036453394706559266,0.04131944444444444,0.002964978395800883,0.003096256684491979,0.06707894736842104,0.0030106951871657754,0.0021080308659617037,0.006588957055214724,0.0022627045650301463,0.004844901888331929,0.008385024549918168,0.08150000000000002,0.004835589946949971,0.004773262032085562,0.21013513513513515,0.004619251336898396,0.004619910450604936,0.011828254847645424,0.004551765719207579
1702361027,2.122463018070301,8.804222971979934,1.1558000180896817,11.182434668821898,0.8976965474209796,18.37931689233498,10.63556636700158,0.5113005983808487,8.684984528151837,7.121258703318628,0.5747724654377755,1.1478733425114285,97927168,53665792,11501568,75829248,42274816,16445440,63897600,37044224,9228288,46563328,3018752,8925184,55.723,78,4,270,2,42,44,4,476,54,14,0,0,0.003130063302305904,0.0037276181429589175,0.041442953020134225,0.0030097402597402596,0.003106950210601548,0.06842105263157897,0.0030202020202020202,0.002181160084303125,0.006685725552050475,0.002327814569536424,0.004908649803631655,0.008720668220668219,0.08717948717948719,0.004896253746253747,0.004792510379082787,0.21646191646191654,0.004636363636363636,0.004689727847521305,0.01394348894348897,0.0046192052980132455
1702361028,2.122463018070301,8.630118085104115,1.1558000180896817,11.182434668821898,0.8976965474209796,18.103807412661695,10.63556636700158,0.5113005983808487,8.579117564077468,7.121258703318628,0.5747724654377755,1.1478733425114285,97927168,53665792,11501568,75829248,42274816,16117760,63897600,37044224,9228288,46563328,3018752,8925184,52,104,12,358,10,62,52,12,614,74,46,0,0,0.0031284517530251322,0.0037313094698686,0.041442953020134225,0.0030097402597402596,0.0031142857142857144,0.06842105263157897,0.0030202020202020202,0.0022148315622880404,0.006737804878048781,0.0023839590443686,0.004912627986348124,0.00884779299847793,0.08717948717948719,0.004896253746253747,0.004805714285714286,0.21646191646191654,0.004636363636363636,0.004700384354510513,0.014712740384615404,0.0046351535836177465
1702361029,2.122463018070301,9.653494945326932,1.1558000180896817,11.182434668821898,0.8976965474209796,18.103807412661695,10.63556636700158,0.4018808992780003,8.579117564077468,7.121258703318628,0.5747724654377755,1.1478733425114285,97927168,53592064,11501568,75829248,42274816,16117760,63897600,37044224,9228288,46563328,3018752,8925184,66,120.024,4.012,288.024,4.012,48,54,4.012,670.012,98,32.024,0,0,0.0031284517530251322,0.0037313094698686,0.041442953020134225,0.0030097402597402596,0.0031052631578947372,0.06884910485933504,0.0030202020202020202,0.0022148315622880404,0.006737804878048781,0.0023273026315789474,0.004912627986348124,0.00884779299847793,0.08717948717948719,0.004896253746253747,0.004789473684210527,0.21681513117754736,0.004636363636363636,0.004700384354510513,0.014712740384615404,0.004618092105263158
1702361030,2.122463018070301,9.653494945326932,1.1558000180896817,11.182434668821898,0.935313986217598,18.103807412661695,10.63556636700158,0.4103641718493062,8.579117564077468,7.121258703318628,0.5643550481214987,1.1478733425114285,97927168,53592064,11501568,75829248,42270720,16117760,63897600,37044224,9228288,46563328,3014656,8925184,59.621,100,4,330.73,4,62,54,6,568,74,22,0,0,0.0031284549644226747,0.0037313094698686,0.041442953020134225,0.003009749963141075,0.0031052631578947372,0.06884910485933504,0.0030202020202020202,0.0022148315622880404,0.006737804878048781,0.0023273026315789474,0.004912632457580369,0.00884779299847793,0.08717948717948719,0.004896261579521967,0.004789473684210527,0.21681513117754736,0.004636363636363636,0.004700384354510513,0.014712740384615404,0.004618092105263158
1702361031,2.122463018070301,9.653494945326932,1.1558000180896817,11.182434668821898,0.935313986217598,15.520078797309598,10.63556636700158,0.41884744442061217,8.579117564077468,7.121258703318628,0.5643550481214987,1.1478733425114285,97927168,53592064,11501568,75829248,42270720,16117760,63897600,37044224,9228288,46563328,3014656,8925184,74,118,0,326,0,58,58,0,612,92,26,0,0,0.003123136746597537,0.003693953488372093,0.04123263888888889,0.0029899061792300224,0.0031052631578947372,0.06818422445738485,0.0030211640211640213,0.0021568361628374073,0.006666442984736953,0.0022845515186780472,0.004906675307841866,0.008787551867219917,0.08700000000000002,0.0048706696861857,0.004789473684210527,0.21568093385214002,0.00463809523809524,0.004674846577754511,0.013693876754977281,0.004594123207006062
1702361032,2.122463018070301,9.653494945326932,1.1558000180896817,11.22858439686047,0.935313986217598,18.004499706859455,10.63556636700158,0.4273307169919181,8.579117564077468,7.121258703318628,0.5643550481214987,1.1478733425114285,97927168,53592064,11501568,75829248,42270720,16117760,63897600,37044224,9228288,46563328,3014656,8925184,86,106,0,384,2,68,60,2,734,80,24,0,0,0.00313523743234538,0.0037146879399343035,0.041015625,0.0029897025473326283,0.0031133965151684227,0.06788760662318113,0.0030096153846153845,0.002206770809886103,0.006696881091617934,0.0023228582999049196,0.0049214521008468,0.008817704122877933,0.08527027027027027,0.004863427401683478,0.004804113727303162,0.21434673366834167,0.004617307692307692,0.004678908747130059,0.013599226804123746,0.004597355464857467
1702361033,2.122463018070301,9.653494945326932,1.1558000180896817,11.22858439686047,0.935313986217598,18.004499706859455,10.63556636700158,0.435813989563224,8.579117564077468,7.121258703318628,0.5643550481214987,1.1478733425114285,97927168,53592064,11501568,75829248,42270720,16117760,63897600,37044224,9228288,46563328,3014656,8925184,56.056,106,2,348,4,46,54,2,580,78,30,0,0,0.0031247758749922494,0.0036861831891772012,0.041015625,0.0029897143565276664,0.0031157894736842102,0.06788760662318113,0.0030096153846153845,0.002198417616061653,0.006671953197719409,0.0023309171827759654,0.004908061686800498,0.008744630071599048,0.08527027027027027,0.004863436396307083,0.004808421052631578,0.21434673366834167,0.004617307692307692,0.00467686626425366,0.013143087447729436,0.004584194091666423
1702361034,2.122463018070301,9.653494945326932,1.1558000180896817,11.22858439686047,0.935313986217598,18.004499706859455,10.63556636700158,0.44429726213452997,8.579117564077468,4.51047750000015,0.5643550481214987,1.1478733425114285,97927168,53592064,11501568,75829248,42270720,16117760,63897600,37044224,9228288,46563328,3014656,8925184,53.833,78,0,296,2.016,44,44,2,436,48,18,0,0,0.003124788543857171,0.0036861349309679566,0.041015625,0.0029896694761213922,0.00311,0.06771344455348381,0.0030096153846153845,0.00219841616189684,0.0066719614940206505,0.0022764161429050093,0.004908079114356197,0.008744530134035363,0.08527027027027027,0.004863402212574799,0.004798,0.21263291139240517,0.004617307692307692,0.004676866113249543,0.01314312561666649,0.00457049323904539
