time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692666740,1.060587753697273,5.116869996329271,0.9003934077264004,7.104416770377783,0.35722916500002805,14.568417248954773,6.567150378385568,0.34638711478746187,6.990877182623373,4.995162702168239,0.3119049639906905,0.8907190787708451,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11956224,47685632,3088384,9101312,60,124,6,254,6,52,52,6,642,96,32,0,0,0,0,0.0003505714285714286,0.002037370792472833,0.02165,0.0014984056430573003,0.0025578947368421054,0.02230253067484662,0.0022023809523809526,0.0003190329576701136,0.0034824924179762892,0.00040904761904761905,0.0037571142284569155,0.004622899549430161,0.04365625,0.004457377524398492,0.00451157894736842,0.08729078014184397,0.004440476190476191,0.0032779328779328812,0.008303265940902025,0.0039712574850299396
1692666741,1.060587753697273,5.116869996329271,0.9003934077264004,5.8765528089774275,0.427646667618192,14.568417248954773,6.567150378385568,0.34638711478746187,6.990877182623373,4.995162702168239,0.3119049639906905,0.8907190787708451,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11956224,47685632,3088384,9101312,64,112,2,454,2,70,48,8,564,62,38,0,0,0,0,0.0003407572383073497,0.0019444296729593193,0.02152317880794702,0.0014858477079958072,0.0025578947368421054,0.021798848439821696,0.0022439024390243905,0.0003084614829254205,0.0034211949175452826,0.0003985998193315267,0.0035717894736842105,0.004529274129220952,0.043291139240506336,0.004399637853807301,0.00451157894736842,0.07817715959004394,0.004448780487804878,0.0029330385344283013,0.007675282714054932,0.003927051671732523
1692666742,1.060587753697273,5.116869996329271,0.9003934077264004,5.994536331967644,0.5762878282139549,14.568417248954773,6.567150378385568,0.34638711478746187,6.990877182623373,4.995162702168239,0.3119049639906905,0.8907190787708451,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11956224,47685632,3088384,9101312,76,114,2,404,2,54,68,2,544.145,74,18,0,0,0,0,0.0003407572383073497,0.0019404857219108616,0.02163793103448276,0.0015722286597141756,0.0025409836065573774,0.021694572748267898,0.0022024539877300614,0.0003083351382571655,0.0034211949175452826,0.0003954381210478772,0.0035717894736842105,0.004529009874566318,0.043429487179487185,0.004411471610660487,0.004508196721311477,0.07560769230769232,0.004440490797546012,0.002929344729344729,0.007675282714054932,0.003912422360248447
1692666743,1.0639672760114518,5.116869996329271,0.9003934077264004,7.079011379412963,0.5762878282139549,14.568417248954773,6.559886668247527,0.34638711478746187,6.990877182623373,4.995162702168239,0.3119049639906905,0.8907190787708451,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11956224,47685632,3088384,9101312,66,70,0,592,0,92,8,0,544,54,16,0,0,0,0,0.00034296875,0.0019449906989104436,0.02165,0.001438266871165644,0.0026142131979695433,0.021665129151291516,0.002239766081871345,0.00030681900223810554,0.0034203102961918195,0.0003990514905149052,0.0036008658008658007,0.00452931171937284,0.04342592592592593,0.004383972392638037,0.004522842639593909,0.07479197622585439,0.004447953216374269,0.0028837073170731708,0.007620232172470983,0.003929090909090909
1692666744,1.0639672760114518,5.116869996329271,0.9003934077264004,7.079011379412963,0.5762878282139549,14.568417248954773,6.552997114696284,0.34638711478746187,6.928670752540081,4.995162702168239,0.3119049639906905,0.901098550317732,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11956224,47685632,3088384,9101312,58,106,4,278,4,54,54,2,712,92,38,0,0,0,0,0.000339940718784735,0.0019449906989104436,0.02165,0.001438266871165644,0.0026142131979695433,0.021665129151291516,0.002239766081871345,0.0003085134868292829,0.003415969786889668,0.0003990514905149052,0.0035620360551431593,0.00452931171937284,0.04342592592592593,0.004383972392638037,0.004522842639593909,0.07479197622585439,0.004447953216374269,0.00293516338579874,0.007644844517184947,0.003929090909090909
1692666745,1.0639672760114518,5.116869996329271,0.9003934077264004,7.079011379412963,0.5762878282139549,12.110785960794644,6.552997114696284,0.34638711478746187,5.882874510828563,4.242350056595633,0.3119049639906905,0.901098550317732,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11956224,47685632,3088384,9101312,48,70,4,248,4,54,38,6,424,58,28,0,0,0,0,0.000339940718784735,0.0019449906989104436,0.02165,0.001438266871165644,0.0026142131979695433,0.021665129151291516,0.002239766081871345,0.0003116776629419168,0.003415969786889668,0.0004084778420038536,0.0035620360551431593,0.00452931171937284,0.04342592592592593,0.004383972392638037,0.004522842639593909,0.07479197622585439,0.004447953216374269,0.0030249960449295985,0.007644844517184947,0.003968996960486322
1692666746,1.0639672760114518,5.116869996329271,0.9003934077264004,5.992058677984851,0.5762878282139549,11.867979006645397,6.552997114696284,0.34638711478746187,6.959862553163932,4.159097344892829,0.3119049639906905,0.901098550317732,97484800,44261376,14008320,42995712,42164224,21954560,131264512,37892096,11919360,47685632,3088384,9101312,38,64,4,258,4,54,34,8,366,52,30,0,0,0,0,0.00034387869711718455,0.0019951845906902087,0.021421568627450982,0.0014466150870406183,0.0026142131979695433,0.021832959641255607,0.0022317073170731705,0.0003127271392386477,0.003429075128831028,0.00039583333333333343,0.003610266940451745,0.004598501872659176,0.042943037974683546,0.004422088974854931,0.004522842639593909,0.07797058823529417,0.004446341463414633,0.0030650097906311205,0.0077902439024390285,0.003914285714285715
1692666747,1.063967276011452,5.336511189342872,0.9003934077264004,5.8740751549946335,0.5762878282139549,14.543674156469045,6.552997114696284,0.34638711478746187,6.959862553163932,4.98123961680145,0.3119049639906905,0.901098550317732,97484800,44261376,14008320,42995712,42164224,22024192,131264512,37892096,11919360,47689728,3088384,9101312,60,112,6,378,6,66,62,8,668,90,46,0,0,0,0,0.00034387869711718455,0.001987880420145435,0.021073825503355705,0.0015664308176100627,0.0025869565217391303,0.021769051321928457,0.002142857142857143,0.00031233251349069426,0.003429075128831028,0.00039000896057347673,0.003610266940451745,0.004597522219229735,0.04225352112676056,0.004443789308176101,0.004517391304347826,0.07756250000000006,0.004428571428571428,0.0030550030321406965,0.0077902439024390285,0.00388576
1692666748,1.063967276011452,5.336511189342872,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.552997114696284,0.35700915219718293,6.959862553163932,4.98123961680145,0.31120266426044574,0.901098550317732,97484800,44261376,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9101312,56,96,0,254,0,46,50,4,516,74,26,0,0,0,0,0.0003490491283676704,0.001992223116116921,0.020891719745222928,0.001497931697931698,0.0026489361702127655,0.021906636670416195,0.002185185185185185,0.00031057261890652017,0.0034436176302232394,0.00039359318996415776,0.003667765190525233,0.004597532850630197,0.04197183098591549,0.004442424242424243,0.004529787234042553,0.08020958083832339,0.004437037037037037,0.0030084289334686874,0.007891196013289034,0.0039035881435257416
1692666749,1.063967276011452,5.336511189342872,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.552997114696284,0.35700915219718293,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97484800,44261376,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9166848,54,174,20,396,20,48,78,18,888,108,86,0,0,0,0,0.0003441729323308271,0.001992223116116921,0.020891719745222928,0.001497931697931698,0.0026489361702127655,0.021906636670416195,0.002185185185185185,0.00031235086817664546,0.003426202772492525,0.00039359318996415776,0.00361377183967112,0.004597532850630197,0.04197183098591549,0.004442424242424243,0.004529787234042553,0.08020958083832339,0.004437037037037037,0.003055159872707983,0.00776803278688525,0.0039035881435257416
1692666750,1.063967276011452,5.336511189342872,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.552997114696284,0.35700915219718293,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97484800,44261376,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9166848,58,104,4,382,4,52,58,2,656.629,82,38,0,0,0,0,0.0003441729323308271,0.001992223116116921,0.020891719745222928,0.001497931697931698,0.0026489361702127655,0.021906636670416195,0.002185185185185185,0.00031621205026145327,0.003426202772492525,0.00040717092337917487,0.00361377183967112,0.004597532850630197,0.04197183098591549,0.004442424242424243,0.004529787234042553,0.08020958083832339,0.004437037037037037,0.0031511906567571707,0.00776803278688525,0.003963749999999999
1692666751,1.063967276011452,5.316491752789279,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.552997114696284,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97484800,44269568,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9166848,50,72,0,232,0,42,40,0,424.317,58,10,0,0,0,0,0.0003420756837766953,0.001983571236197145,0.02082278481012658,0.0014983650702058084,0.0026489361702127655,0.021909618263473058,0.002316129032258065,0.00031218793191419773,0.0034345221889463652,0.0003925419240953222,0.0035903563941299785,0.004599245892809049,0.041857142857142864,0.004442469705712636,0.004529787234042553,0.0798416289592761,0.0044632258064516124,0.003050362534012866,0.007807200000000003,0.003898452012383901
1692666752,0.9001517810815554,5.316491752789279,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.552997114696284,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97484800,44269568,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9166848,42,64,0,224,0,54,30,4,290,44,16,0,0,0,0,0.0003420756837766953,0.001974735126324368,0.02089041095890411,0.0016025678721944523,0.0026162790697674423,0.021771196283391404,0.002125,0.00031187373830060555,0.0034345221889463652,0.0003854810238305384,0.0035903563941299785,0.004599239337136647,0.04196969696969697,0.004456630402822698,0.004523255813953487,0.07692789968652047,0.004424999999999999,0.003042259541984729,0.007807200000000003,0.0038618892508143323
1692666753,0.8824189931480313,5.316491752789279,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.552997114696284,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97484800,44269568,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9166848,56,116,6,292,6,52,52,6,589.746,84,32,0,0,0,0,0.00034462386766443483,0.0019819260857836525,0.02095779220779221,0.0014897919690372524,0.0026382978723404255,0.021777365491651206,0.002197452229299363,0.00031060745090842357,0.0034326160815402037,0.0003912180052956752,0.003622317596566523,0.0045992446722417065,0.0420774647887324,0.004432646347363329,0.004527659574468085,0.07587087087087094,0.004439490445859872,0.0030084203960704784,0.007736497545008181,0.003891875
1692666754,0.8646862052145068,5.316491752789279,0.9003934077264004,7.079351671277817,0.5762878282139549,14.543674156469045,6.571172136601315,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97484800,44269568,14008320,43606016,42164224,22024192,131264512,38334464,11919360,47689728,3088384,9166848,86,130,4,476,4,76,72,6,706.952,96,36,0,0,0,0,0.0003395716945996275,0.0019819260857836525,0.02095779220779221,0.0014897919690372524,0.0026382978723404255,0.021777365491651206,0.002197452229299363,0.0003124151220407414,0.0034129967776584326,0.0003912180052956752,0.0035607717041800644,0.0045992446722417065,0.0420774647887324,0.004432646347363329,0.004527659574468085,0.07587087087087094,0.004439490445859872,0.00305616583446815,0.0075991869918699256,0.003891875
1692666755,1.0339728204914376,5.316491752789279,0.9118361376962947,7.079351671277817,0.5762878282139549,14.543674156469045,6.6270682421333715,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97144832,44269568,14131200,43606016,42164224,22024192,131272704,38334464,11919360,47689728,3088384,9166848,44,70,0,248,0,34,38,0,404,56,22,0,0,0,0,0.0003395716945996275,0.0019819260857836525,0.02095779220779221,0.0014897919690372524,0.0026382978723404255,0.021777365491651206,0.002197452229299363,0.00031403549116553603,0.0034129967776584326,0.0004010416666666666,0.0035607717041800644,0.0045992446722417065,0.0420774647887324,0.004432646347363329,0.004527659574468085,0.07587087087087094,0.004439490445859872,0.0030986596826375013,0.0075991869918699256,0.003937931034482758
1692666756,1.0339728204914376,5.316491752789279,0.7997290259262806,7.079351671277817,0.5971640772883149,14.594696649847542,6.6270682421333715,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9291272834054487,97144832,44269568,14131200,43606016,42164224,22024192,131272704,38334464,11919360,47689728,3088384,9166848,74,130,4,332,4,48,68,2,684,100,32,0,0,0,0,0.0003385571216617211,0.001957686127477236,0.020904605263157898,0.0014657320872274147,0.0026382978723404255,0.021635745775165326,0.0022467532467532465,0.0003096422370134569,0.003397869507323569,0.0003902222222222222,0.0035372043010752697,0.0045457953936797,0.041992753623188404,0.0044049844236760125,0.004527659574468085,0.07153435114503821,0.004449350649350649,0.0029693215339233045,0.007409090909090913,0.0038868462757527733
1692666757,1.0339728204914376,5.316491752789279,0.8159518617447724,7.079351671277817,0.5971640772883149,14.594696649847542,6.6270682421333715,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9317890176655139,97144832,44269568,14131200,43606016,42164224,22024192,131272704,38334464,11919360,47689728,3088384,9166848,82,64,0,402,0,86,32,0,614,52,16,0,0,0,0,0.0003385571216617211,0.0019532006455083377,0.020867346938775507,0.0015960199980394078,0.002622222222222222,0.021682968929804376,0.0021920529801324504,0.0003094523223846043,0.003397869507323569,0.00038666666666666667,0.0035372043010752697,0.004545562130177515,0.04193181818181818,0.004431193020292129,0.004524444444444444,0.07197899838449114,0.00443841059602649,0.0029639875389408134,0.007409090909090913,0.003868292682926829
1692666758,1.0339728204914376,5.316491752789279,0.832174697563264,7.079351671277817,0.5971640772883149,14.594696649847542,6.6270682421333715,0.36763852631031974,6.959862553163932,4.98123961680145,0.3136425454991066,0.9317890176655139,97144832,44269568,14131200,43606016,42164224,22024192,131272704,38334464,11919360,47689728,3088384,9166848,64,50,0,328,0,84,34,4,536,50,24,0,0,0,0,0.0003428126217374367,0.001957686127477236,0.020833333333333336,0.001506661517667503,0.002621621621621622,0.02184815091520359,0.002232704402515723,0.0003081048328751266,0.003411912051210687,0.0003902222222222222,0.00359051724137931,0.0045457953936797,0.041875,0.004421509944004634,0.004524324324324324,0.0743,0.004446540880503145,0.0029248086734693867,0.00750163132137031,0.0038868462757527733
1692666759,1.0339728204914376,5.316491752789279,0.9733701491095075,7.31778644978264,0.502013446123388,14.594696649847542,6.6270682421333715,0.36763852631031974,6.959862553163932,4.995699646139307,0.3136425454991066,0.9317890176655139,97144832,44269568,14131200,43606016,42164224,22024192,131272704,38334464,11919360,47685632,3088384,9166848,94,152,8,380,8,60,76,6,804,110,38,0,0,0,0,0.0003401517956312477,0.001957686127477236,0.020833333333333336,0.001506661517667503,0.002621621621621622,0.02184815091520359,0.002232704402515723,0.0003096485718318775,0.0034260705628871534,0.0003902222222222222,0.003556375131717599,0.0045457953936797,0.041875,0.004421509944004634,0.004524324324324324,0.0743,0.004446540880503145,0.002970414507335842,0.007698890649762284,0.0038868462757527733
1692666760,1.0339728204914376,5.316491752789279,0.9733701491095075,7.31778644978264,0.5857644966582867,14.594696649847542,6.6270682421333715,0.36763852631031974,6.951597958309974,4.995699646139307,0.3158426858149037,0.9317890176655139,97144832,44269568,14131200,43606016,42164224,22024192,131272704,38334464,11919360,47685632,3088384,9166848,34,56,0,158,0,32,24,2,316,42,14,0,0,0,0,0.0003401517956312477,0.0019577038248257774,0.02083329597982911,0.001506676927770029,0.0026216859095648144,0.02184815091520359,0.0022328560825661203,0.00031285617246964206,0.0034260705628871534,0.0004001579778615762,0.003556375131717599,0.004545796849163796,0.041874936965255245,0.004421511785884486,0.004524337181912963,0.0743,0.004446571216513224,0.003057480780981571,0.007698890649762284,0.00393403471847373
