time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692603391,1.0349746842430654,4.996339486203622,1.0066484063703953,6.799482043291494,0.6262231960911445,14.095251640953729,5.990568290375242,0.43805303195748696,6.742788110514226,4.787207811168411,0.2605649644152583,0.9433528999999975,88268800,40542208,10657792,39936000,41865216,19951616,54210560,27426816,9015296,44146688,3059712,8617984,70,126,8,298,8,66,62,6,762,104,44,0,0,0.000346677030703459,0.0023260151460812307,0.021998409288814517,0.0015288109871402036,0.0026421615321156277,0.022237887963663893,0.002743704721675651,0.0003199738760909949,0.0034210244033252885,0.0004303392974494913,0.003620944558521562,0.004887053831436889,0.049786467452597134,0.0045008901348563505,0.004627037247244738,0.09884426229508206,0.004670789420680894,0.0032473435914539377,0.008682119205298022,0.004101783275375157
1692603392,1.0349746842430654,4.996339486203622,1.0066484063703953,6.799482043291494,0.6262231960911445,14.095251640953729,5.990568290375242,0.43805303195748696,6.742788110514226,4.787207811168411,0.265841989045331,0.9433528999999975,88268800,40542208,10657792,39936000,41865216,19951616,54210560,27426816,9015296,44146688,3059712,8617984,46,46,0,210,0,40,22,0,270,42,10,0,0,0.00035157207023274814,0.0023260044035658344,0.021998496314617196,0.0016588440013086511,0.0025795986174529705,0.022237887963663893,0.0027436583583985642,0.00031842080079344846,0.0034393939393939396,0.0004303263174281325,0.0036718685831622177,0.0048870551190905494,0.04978659140483477,0.004527772885133,0.004610176730235786,0.09884426229508206,0.004670772286724198,0.0032155321992865674,0.008852876106194705,0.004101736132890727
1692603393,1.0349746842430654,4.996339486203622,1.0066484063703953,6.799482043291494,0.6262231960911445,14.095251640953729,5.0635777688420935,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.9433528999999975,88268800,40542208,10657792,39936000,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,52,70,0,352,0,60,48,0,382,50,22,0,0,0.0003462577160493827,0.00232599403323132,0.021998580342289662,0.0015276963933586623,0.0025795334054910003,0.022237887963663893,0.00274361359165019,0.0003202050468938759,0.0034182205647309534,0.0004303137874459316,0.0036188524590163927,0.004887056362132679,0.04978671108237863,0.004501024407746585,0.004610155902057789,0.09884426229508206,0.004670755742778725,0.0032522607806021835,0.008646475770925107,0.0041016906186644
1692603394,1.0349746842430654,4.996339486203622,1.0066484063703953,6.723589150914535,0.6262231960911445,14.095251640953729,4.963734964002506,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.9433528999999975,88268800,40542208,10657792,39936000,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,54,124,10,328,10,38,56,10,634,78,38,0,0,0.00034373757455268385,0.002285620391530014,0.02162433076207194,0.0014202021067197545,0.0025794704004143965,0.022340530903328052,0.0027360431418436467,0.00032384905231787526,0.0034226289517470883,0.00043474591250165925,0.003593702497285558,0.004901778849523943,0.047255410347538745,0.004493796537968338,0.00461013577874129,0.10037688442211103,0.00467281624336275,0.00332745421462422,0.008763888888888884,0.0041186256574248245
1692603395,1.0349746842430654,5.219236137942505,1.0066484063703953,6.683848347665723,0.6262231960911445,14.095251640953729,4.863892159162919,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.958064108747583,88268800,40542208,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,48,96,4,306,4,50,42,2,542,72,38,0,0,0.0003477966756861229,0.0023243027948042128,0.021772768480938127,0.0015314476181572697,0.002578384030156699,0.022157894736842102,0.0027061256153770794,0.00031967199945557635,0.0034167995746943115,0.00042919246330771213,0.003637411526794743,0.004884644284205932,0.04711030128298164,0.004501593415776675,0.004609788800787957,0.09804207119741105,0.004662546603787561,0.003241111295101986,0.008627753303964758,0.004098119881610311
1692603396,1.0349746842430654,5.219236137942505,1.0066484063703953,6.683848347665723,0.6262231960911445,14.095251640953729,6.062897766739526,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.958064108747583,88268800,40542208,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,40,76,8,290,8,54,38,6,518,66,46,0,0,0.0003477966756861229,0.0023210389610389603,0.02154191616766467,0.0015311851339329845,0.00253,0.02208536128790715,0.0026574074074074074,0.0003197278911564626,0.0034167995746943115,0.0004285051067780872,0.003637411526794743,0.004875636363636362,0.044845679012345686,0.0044950677078185244,0.0045060000000000005,0.09723684210526316,0.004561111111111112,0.0032382465753424644,0.008627753303964758,0.0040477183833116034
1692603397,0.7392184924999956,5.752935424511981,1.0066484063703953,6.683848347665723,0.6269845553589725,14.095251640953729,6.062897766739526,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.958064108747583,88268800,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,76,124,2,332,2,66,68,2,820,112,34,0,0,0.00035355090311986866,0.0023210389610389603,0.02154191616766467,0.0016480358030830434,0.0025339805825242722,0.02208536128790715,0.0026574074074074074,0.0003179994824016563,0.003431121026213051,0.0004285051067780872,0.0036957403651115637,0.004875636363636362,0.044845679012345686,0.004517374440576829,0.004506796116504854,0.09723684210526316,0.004561111111111112,0.0032021366319932524,0.008804740406320554,0.0040477183833116034
1692603398,0.8831193775778453,5.752935424511981,1.0066484063703953,6.683848347665723,0.6269845553589725,14.095251640953729,6.062897766739526,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.9580641087475827,88268800,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,50,84,2,272,2,50,40,2,488,62,30,0,0,0.000347944142746315,0.0023210389610389603,0.02154191616766467,0.0014980158730158735,0.0025339805825242722,0.02208536128790715,0.0026574074074074074,0.0003196539485359361,0.0034125465178096756,0.0004285051067780872,0.0036391084093211758,0.004875636363636362,0.044845679012345686,0.004487539682539683,0.004506796116504854,0.09723684210526316,0.004561111111111112,0.0032370593882869282,0.008620224719101127,0.0040477183833116034
1692603399,0.8656307396441595,5.752935424511981,1.0066484063703953,6.683848347665723,0.6269845553589725,12.336237064886397,6.062897766739526,0.4264384461105007,6.943828896097353,4.787207811168411,0.3307637972886335,0.9580641087475827,88268800,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,72,164,4,362,4,60,80,4,906,116,52,0,0,0.00034439083232810615,0.0022736345993900745,0.02141304347826087,0.0013754288164665525,0.0025339805825242722,0.02219341482649842,0.002669902912621359,0.0003239947801973738,0.0034140233722871455,0.0004342770475227503,0.003604366812227072,0.004891211533130025,0.04407051282051282,0.004475771869639795,0.004506796116504854,0.09925335570469794,0.0045650485436893205,0.0033251175381108426,0.008746376811594203,0.004061538461538461
1692603400,1.1489682189471824,5.752935424511981,1.0066484063703953,6.683848347665723,0.6269845553589725,14.22978690257487,6.062897766739526,0.4264384461105007,6.943828896097353,4.74510220982621,0.3307637972886335,0.9580641087475827,87818240,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,70,74,4,280,4,62,42,6,468,64,10,0,0,0.000346146398140976,0.002334377447141738,0.021385542168674696,0.0014978183260610871,0.0025339805825242722,0.022012263099219623,0.0026698113207547173,0.00031958572221194747,0.0034060429366551816,0.0004316081330868762,0.0036206185567010316,0.004880344557556773,0.04400000000000001,0.004486156287187624,0.004506796116504854,0.09711038961038969,0.004564150943396227,0.0032338731814438634,0.00858735632183908,0.004053248407643313
1692603401,1.1489682189471824,5.752935424511981,1.0066484063703953,6.683848347665723,0.6269845553589725,14.22978690257487,6.062897766739526,0.4264384461105007,6.943828896097353,4.74510220982621,0.3307637972886335,0.9580641087475827,87818240,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8617984,60,136,8,322,8,52,66,6,634,92,50,0,0,0.000346146398140976,0.0023336817350405018,0.021363636363636366,0.0014970238095238099,0.002597989949748744,0.02196654275092937,0.0026666666666666666,0.0003195579803957833,0.0034060429366551816,0.0004306839186691313,0.0036206185567010316,0.004880637575124119,0.04375000000000001,0.004485753968253969,0.004519597989949749,0.09750000000000011,0.004563809523809524,0.003233310448990804,0.00858735632183908,0.00405044814340589
1692603402,1.1489682189471824,5.752935424511981,0.9245517075550179,6.683848347665723,0.6269845553589725,12.370151390337535,6.062897766739526,0.4264384461105007,6.943828896097353,4.74510220982621,0.3307637972886335,0.9653232578768111,87818240,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8626176,42,82,4,230,4,34,36,2,442,56,30,0,0,0.00035275248344370864,0.0023336817350405018,0.021363636363636366,0.0016369465037066723,0.002605769230769231,0.02196654275092937,0.0026666666666666666,0.0003177455150730535,0.003422197434467373,0.0004306839186691313,0.0036890721649484558,0.004880637575124119,0.04375000000000001,0.004514285714285716,0.004521153846153847,0.09750000000000011,0.004563809523809524,0.0031955129109637404,0.008761072261072271,0.00405044814340589
1692603403,1.1489682189471824,5.752935424511981,1.1021109689034354,6.683848347665723,0.640349812325639,12.13298827529462,6.062897766739526,0.3643158409221143,6.943828896097353,4.74510220982621,0.3307637972886335,0.9653232578768111,87818240,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8626176,62,90,0,358,0,64,54,4,546,74,32,0,0,0.0003473416731821736,0.0023336817350405018,0.021363636363636366,0.00151983692950184,0.002605769230769231,0.02196654275092937,0.0026666666666666666,0.00031952099130756436,0.0034039226080042405,0.0004306839186691313,0.0036335046248715326,0.004880637575124119,0.04375000000000001,0.004494242815949091,0.004521153846153847,0.09750000000000011,0.004563809523809524,0.003232559417502408,0.008578886310904872,0.00405044814340589
1692603404,1.1489682189471824,5.752935424511981,1.1021109689034354,6.683848347665723,0.640349812325639,11.895825160251706,6.062897766739526,0.3572085334869392,7.224238835236449,4.141603802835275,0.3307637972886335,0.9653232578768111,87818240,40546304,10657792,43274240,41865216,19951616,54210560,27426816,8978432,44146688,3063808,8626176,66,78,0,292,0,50,44,0,442,68,16,0,0,0.0003446877534468776,0.0022899276572064553,0.021320754716981135,0.0013968168620281753,0.002605769230769231,0.02202515600624025,0.002686274509803922,0.0003233431785078492,0.003407304925290537,0.00043794147325933413,0.003608122941822173,0.004897829716193656,0.043506493506493514,0.004481363587482525,0.004521153846153847,0.09908233276157803,0.0045686274509803915,0.0033127780946948086,0.00868872549019608,0.004072043010752689
1692603405,1.1489682189471824,5.752935424511981,0.9966231142312999,6.683848347665723,0.6403498123256391,11.658662045208791,6.062897766739526,0.3878514952405007,7.224238835236449,4.797070136162603,0.3307637972886335,0.9653232578768111,87818240,40546304,10395648,43274240,41865216,19951616,54210560,27512832,8978432,44146688,3063808,8626176,64,110,0,292,0,42,50,2,634,90,18,0,0,0.0003488417746368277,0.0023465140478668056,0.02125,0.0015108641233603688,0.002605769230769231,0.021862075332348595,0.0026571428571428575,0.00031937361419068737,0.0034104199893673576,0.00043143656716417906,0.003648780487804879,0.004885535900104059,0.04338607594936708,0.004496024832281967,0.004521153846153847,0.09767886855241263,0.0045619047619047635,0.003229491059147182,0.008612244897959186,0.0040527670527670525
1692603406,1.1489682189471824,5.752935424511981,0.9966231142312999,6.683848347665723,0.6403498123256391,14.412565432215782,6.084480140732555,0.38994938111952604,7.224238835236449,4.797070136162603,0.33195358009602827,0.8607870617494956,87818240,40546304,10395648,43274240,41865216,19955712,54210560,27512832,8978432,44146688,3059712,8626176,68,100,4,388,4,50,54,2,520,60,20,0,0,0.0003488417746368277,0.0023465140478668056,0.021318181818181816,0.0015114603142828544,0.002619512195121951,0.021750725689404934,0.0026571428571428575,0.000319410569105691,0.0034104199893673576,0.00043143656716417906,0.003648780487804879,0.004885535900104059,0.04346875,0.004496066459813832,0.0045239024390243895,0.09674576271186434,0.0045619047619047635,0.003230244707176242,0.008612244897959186,0.0040527670527670525
1692603407,1.1489682189471824,5.752935424511981,0.9966231142312999,6.683848347665723,0.6403498123256391,14.412565432215782,5.140645570328988,0.38994938111952604,7.224238835236449,4.797070136162603,0.33195358009602827,0.9982293835701052,87818240,40546304,10395648,43274240,41865216,19955712,54210560,27512832,8978432,44146688,3059712,8626176,58,80,0,330,0,44,50,0,356,44,18,0,0,0.00035020533880903494,0.0023465140478668056,0.021318181818181816,0.0015933731887729256,0.0026076555023923447,0.021750725689404934,0.0026571428571428575,0.00031781226903178117,0.003399449793672627,0.00043143656716417906,0.0036648478488982184,0.004885535900104059,0.04346875,0.0044989563278954306,0.00452153110047847,0.09674576271186434,0.0045619047619047635,0.003196564348070962,0.008394613583138167,0.0040527670527670525
1692603408,1.1489682189471824,5.6091403560034125,0.9966231142312999,5.664173875156797,0.6403498123256391,14.412565432215782,6.047838082210843,0.38994938111952604,7.224238835236449,4.797070136162603,0.33195358009602827,0.9982293835701052,87818240,40546304,10395648,43274240,41865216,19955712,54210560,27512832,8978432,44146688,3059712,8626176,50,64,0,160,0,40,32,4,416,60,16,0,0,0.0003447307245253778,0.0023465140478668056,0.021318181818181816,0.0014452303961196445,0.0026076555023923447,0.021750725689404934,0.0026571428571428575,0.00031936437546193643,0.0033824302998421885,0.00043143656716417906,0.003605654450261781,0.004885535900104059,0.04346875,0.004469805982215035,0.00452153110047847,0.09674576271186434,0.0045619047619047635,0.0032289958734525426,0.008202102803738329,0.0040527670527670525
1692603409,1.1489682189471824,5.726063215862154,0.9966231142312999,6.680566378215853,0.6403498123256391,14.412565432215782,6.047838082210843,0.38994938111952604,7.2220784477408815,4.797070136162603,0.2820862947582135,0.9982293835701052,87818240,40546304,10395648,43274240,41865216,19955712,54210560,27512832,9404416,44146688,3059712,8626176,80,164,14,396,14,84,72,10,906,120,68,0,0,0.00033780047262072145,0.0022877461706783367,0.02125,0.0013225388601036268,0.0026076555023923447,0.02166196388261851,0.0026521739130434784,0.0003185343621316916,0.003356968215158924,0.0004308300395256917,0.003477872151912643,0.00485492341356674,0.043397435897435895,0.004431001727115716,0.00452153110047847,0.0937033747779751,0.00456135265700483,0.003186801727990469,0.007825316455696204,0.0040469945355191255
1692603410,1.1489682189471824,5.691995019011074,0.9966231142312999,6.737965212468349,0.6403498123256391,14.412565432215782,6.047838082210843,0.38994938111952604,7.2220784477408815,4.797070136162603,0.28779007781301413,0.9982293835701052,87818240,40542208,10395648,39804928,41865216,19955712,54210560,27512832,9404416,44146688,3059712,8626176,76,88,0,320,0,40,46,0,460,68,4,0,0,0.00034182098765432096,0.0022901408450704225,0.02131578947368421,0.0014478208716513393,0.0026076555023923447,0.021575268817204302,0.002615023474178404,0.00031503812894515996,0.003352727272727273,0.0004245283018867925,0.003526849894291754,0.0047948271446863,0.043433734939759064,0.004445661735305878,0.00452153110047847,0.09182124789207421,0.0045530516431924895,0.003106158693784016,0.007711031175059956,0.004030927835051546
1692603411,1.1489682189471824,5.806853329746484,0.9966231142312999,6.737965212468349,0.5531839728722903,14.412565432215782,6.047838082210843,0.38994938111952604,7.2220784477408815,4.797070136162603,0.2934938608678146,0.9982293835701052,87818240,40542208,10395648,39804928,41865216,19955712,54210560,27512832,9404416,44146688,3059712,8626176,54,94,2,264,2,46,52,4,530,74,22,0,0,0.00034182098765432096,0.002291592128801431,0.021228571428571427,0.001449061126648023,0.002596059113300493,0.02145132426628489,0.0026221198156682027,0.0003150746159740212,0.003352727272727273,0.0004263252470799641,0.003526849894291754,0.004794428826986967,0.043313253012048206,0.004445785057930484,0.0045192118226600984,0.08780775716694768,0.004553917050691244,0.00310701402805611,0.007711031175059956,0.004036734693877552
1692603412,1.1489682189471824,5.921711640481892,0.9966231142312999,6.737965212468349,0.6265606009893898,14.412565432215782,6.047838082210843,0.38994938111952604,7.2220784477408815,4.797070136162603,0.34222698328803003,0.9982293835701052,87818240,40542208,10395648,39804928,41865216,19955712,54210560,27512832,9404416,44146688,3059712,8626176,84,112,2,546,2,82,62,4,646,74,22,0,0,0.0003468597063621534,0.002291592128801431,0.021228571428571427,0.001583090379008746,0.0025598086124401912,0.02145132426628489,0.0026221198156682027,0.0003132685080453898,0.00337120175198467,0.0004263252470799641,0.0035838983050847455,0.004794428826986967,0.043313253012048206,0.0044732884286719605,0.004511961722488038,0.08780775716694768,0.004553917050691244,0.0030634649381260995,0.007943509615384621,0.004036734693877552
1692603413,1.1489682189471824,6.891498644124526,0.9966231142312999,6.737965212468349,0.6265606009893898,14.518895287609002,6.047838082210843,0.38994938111952604,7.2220784477408815,4.797070136162603,0.34222698328803003,0.9982293835701052,87818240,40542208,10395648,39804928,41865216,19955712,54210560,27512832,9404416,44146688,3059712,8626176,48,92,0,262,0,62,46,6,502,74,30,0,0,0.0003407789232531501,0.002291592128801431,0.021228571428571427,0.0014460847880299252,0.0025598086124401912,0.02145132426628489,0.0026221198156682027,0.0003151931988178202,0.003352758352758353,0.0004263252470799641,0.0035142857142857146,0.004794428826986967,0.043313253012048206,0.004444668329177057,0.004511961722488038,0.08780775716694768,0.004553917050691244,0.0031100885967419224,0.007706443914081152,0.004036734693877552
1692603414,1.147839546821952,6.891498644124526,0.9966231142312999,6.737965212468349,0.6265606009893898,14.518895287609002,6.047838082210843,0.38994938111952604,7.2220784477408815,4.146240970633565,0.34222698328803003,0.9982293835701052,87818240,40542208,10395648,39804928,41865216,19955712,54210560,27512832,9404416,44146688,3059712,8626176,76,150,8,454,8,78,74,10,839.597,104,54,0,0,0.000337109375,0.002246600906424953,0.021227544910179637,0.001338252468414906,0.0025598086124401912,0.02140354112873478,0.0026116504854368935,0.0003164522310429783,0.0033458968190323442,0.00043359375,0.0034686230248306992,0.004776912823247134,0.04335443037974683,0.004420532965282939,0.004511961722488038,0.08599647266313928,0.004553398058252428,0.00314211793020457,0.007596009975062341,0.004059387483355525
