time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693316187,1.3169250794716774,6.143277074024265,1.0580421846093302,6.959114891189056,0.6399304241670982,12.600412883398644,5.870590703692372,0.3938881809936518,7.583887085521511,5.097752761831663,0.3367452688146604,0.9607886581430252,90497024,52174848,10833920,45191168,42172416,18075648,58302464,36610048,9220096,46284800,3047424,8716288,80.0,148.0,6.0,486.0,2.0,82.0,88.0,2.0,858.0,108.0,48.0,0,0,0,0.0,0.0013664436438497,0.0031445996111012,0.0214285714285714,0.0003942832631414,0.0028468085106382,0.0209885483327719,0.0026698113207547,0.0003230187319884,0.0033445732349841,0.0004203577512776,0.0043655172413793,0.0048602792999823,0.0445,0.0040395930479016,0.0045693617021276,0.0859716312056737,0.0045641509433962,0.003348370341514,0.0071283095723014,0.004013
1693316188,1.303927142110321,6.143277074024265,1.0580421846093302,6.959114891189056,0.6399304241670982,14.820479552340494,5.75862704142448,0.3938881809936518,7.583887085521511,4.917477155064109,0.3367452688146604,0.9607886581430252,90386432,52174848,10833920,45191168,42172416,18075648,58302464,36610048,9220096,46284800,3047424,8716288,64.0,110.0,6.0,308.0,8.0,70.0,60.0,8.0,624.0,70.0,40.0,0,0,0,0.0,0.0013664436438497,0.0031535599526467,0.0214285714285714,0.0003942832631414,0.0028468085106382,0.0209885483327719,0.0026698113207547,0.0003249099423631,0.0033559150657229,0.0004203577512776,0.0043655172413793,0.004876407914764,0.0445,0.0040395930479016,0.0045693617021276,0.0859716312056737,0.0045641509433962,0.0033824987354577,0.0072840690978886,0.004013
1693316189,1.3004056546242215,6.143277074024265,1.0580421846093302,6.959114891189056,0.6399304241670982,14.820479552340494,5.646663379156588,0.3938881809936518,7.583887085521511,4.917477155064109,0.3367452688146604,0.9607886581430252,90386432,52174848,10833920,45191168,42172416,18075648,58302464,36610048,9220096,46284800,3047424,8716288,52.0,96.0,6.0,370.0,8.0,52.0,52.0,6.0,520.0,66.0,34.0,0,0,0,0.0,0.0013664436438497,0.0031535599526467,0.0214285714285714,0.0003942832631414,0.0028558558558558,0.0209885483327719,0.0026698113207547,0.0003249099423631,0.0033559150657229,0.0004203577512776,0.0043655172413793,0.004876407914764,0.0445,0.0040395930479016,0.0045711711711711,0.0859716312056737,0.0045641509433962,0.0033824987354577,0.0072840690978886,0.004013
1693316190,1.3004056546242215,5.761809736066825,1.0580421846093302,6.959114891189056,0.6399304241670982,14.820479552340494,6.715347995620075,0.3963741890849091,7.583887085521511,4.917477155064109,0.3367452688146604,0.9607886581430252,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,52.0,94.0,4.0,260.0,2.0,52.0,50.0,0.0,562.0,84.0,30.0,0,0,0,0.0,0.0013664436438497,0.0031535599526467,0.0214285714285714,0.0003942832631414,0.0028227848101265,0.0213239795918367,0.0026894977168949,0.0003249099423631,0.0033559150657229,0.0004203577512776,0.0043655172413793,0.004876407914764,0.0445,0.0040395930479016,0.0045645569620253,0.0919361413043477,0.0045671232876712,0.0033824987354577,0.0072840690978886,0.004013
1693316191,1.3004056546242215,5.761809736066825,0.9803161769799164,6.959114891189056,0.6399304241670982,14.820479552340494,6.715347995620075,0.3963741890849091,7.583887085521511,4.917477155064109,0.3367452688146604,0.9607886581430252,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,36.0,64.0,0.0,164.0,0.0,34.0,32.0,0.0,400.0,58.0,12.0,0,0,0,0.0,0.0015116279069767,0.0031543930929405,0.0214071856287425,0.0003944296978686,0.0028212765957446,0.0213239795918367,0.0026712328767123,0.0003293002024523,0.0033559150657229,0.0004210188356164,0.0043932816537467,0.004877907567293,0.04425,0.0040407574901074,0.0045642553191489,0.0919361413043477,0.0045342465753424,0.0034604509754243,0.0072840690978886,0.0040152690863579
1693316192,1.3004056546242215,5.761809736066825,0.9803161769799164,6.959114891189056,0.6399304241670982,14.820479552340494,6.715347995620075,0.3963741890849091,5.965796299304304,4.917477155064109,0.3367452688146604,0.9607886581430252,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,88.0,114.0,8.0,360.0,8.0,72.0,70.0,8.0,636.0,80.0,32.0,0,0,0,0.0,0.0013544041450777,0.0031580622347949,0.0213392857142857,0.0003945822962041,0.0028212765957446,0.0212094320486815,0.0026712328767123,0.0003227633582251,0.0033658601435788,0.000424288179465,0.004360414507772,0.0048845120226308,0.0439375,0.0040336139169472,0.0045642553191489,0.0914863013698629,0.0045342465753424,0.0033457600420057,0.0074069306930693,0.0040262376237623
1693316193,1.3004056546242215,5.761809736066825,0.9803161769799164,6.959114891189056,0.6399304241670982,14.820479552340494,6.715347995620075,0.3963741890849091,6.088707796281977,4.917477155064109,0.3367452688146604,0.8255816742258482,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,56.0,124.0,8.0,316.0,8.0,42.0,54.0,6.0,640.0,82.0,46.0,0,0,0,0.0,0.0013544041450777,0.0031525423728813,0.0213392857142857,0.0003945822962041,0.0028212765957446,0.0212094320486815,0.0026712328767123,0.0003244580584354,0.0033509127789046,0.000424288179465,0.004360414507772,0.0048745762711864,0.0439375,0.0040336139169472,0.0045642553191489,0.0914863013698629,0.0045342465753424,0.0033761148129164,0.0072436149312377,0.0040262376237623
1693316194,1.3004056546242215,5.761809736066825,0.9803161769799164,6.884420910252251,0.6399304241670982,14.820479552340494,6.715347995620075,0.341598579271617,6.21161929325965,4.917477155064109,0.3367452688146604,0.8095685299234644,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,70.0,128.0,8.0,372.0,10.0,62.0,68.0,6.0,740.0,88.0,44.0,0,0,0,0.0,0.0013544041450777,0.0031525423728813,0.0213392857142857,0.0003945822962041,0.0028157894736842,0.0212094320486815,0.0026712328767123,0.0003244580584354,0.0033509127789046,0.000424288179465,0.004360414507772,0.0048745762711864,0.0439375,0.0040336139169472,0.0045631578947368,0.0914863013698629,0.0045342465753424,0.0033761148129164,0.0072436149312377,0.0040262376237623
1693316195,1.3004056546242215,5.761809736066825,0.9803161769799164,6.884420910252251,0.6399304241670982,14.820479552340494,6.715347995620075,0.3349923427868685,6.334530790237322,4.917477155064109,0.3367452688146604,0.9473976308816656,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,96.0,198.0,2.0,404.0,0.0,62.0,68.0,2.0,998.0,164.0,36.0,0,0,0,0.0,0.0013544041450777,0.0031525423728813,0.0213392857142857,0.0003945822962041,0.002798319327731,0.0211037323470074,0.0026289592760181,0.0003244580584354,0.0033509127789046,0.000424288179465,0.004360414507772,0.0048745762711864,0.0439375,0.0040336139169472,0.0045596638655462,0.0911025280898876,0.0045257918552036,0.0033761148129164,0.0072436149312377,0.0040262376237623
1693316196,1.3004056546242215,5.761809736066825,0.9803161769799164,6.884420910252251,0.6399304241670982,14.820479552340494,6.466516708307315,0.32838610630212,5.603125442222184,4.917477155064109,0.2844945633404434,0.9473976308816656,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36610048,9220096,46284800,3047424,8716288,70.0,86.0,8.0,206.0,12.0,60.0,44.0,10.0,476.0,64.0,22.0,0,0,0,0.0,0.0014675732217573,0.0031530663963507,0.0213571428571428,0.0003948216921762,0.0028072289156626,0.0211037323470074,0.0026465517241379,0.0003281482045618,0.0033509127789046,0.0004286632390745,0.0043822175732217,0.0048755195134313,0.0441265060240963,0.0040348628987129,0.0045614457831325,0.0911025280898876,0.0045293103448275,0.0034429908939335,0.0072436149312377,0.0040402877697841
1693316197,1.3004056546242215,5.761809736066825,0.9803161769799164,6.884420910252251,0.6399304241670983,14.820479552340494,6.466516708307315,0.4284128419186225,7.371491164759608,4.917477155064109,0.2788821421935324,0.9473976308816656,90386432,52178944,10833920,45191168,42172416,18075648,58376192,36786176,9117696,46284800,3047424,8716288,54.0,72.0,2.0,376.0,4.0,56.0,48.0,4.0,300.0,44.0,22.0,0,0,0,0.0,0.0013457800511508,0.0031714791851195,0.021502808988764,0.0004028548770816,0.0028072289156626,0.0212715590125126,0.0026465517241379,0.0003258052841114,0.0033711940693672,0.0004294320137693,0.0043526342710997,0.0049086625332152,0.0444540229885057,0.0040850312415104,0.0045614457831325,0.0942520775623268,0.0045293103448275,0.0034066498740554,0.0075524193548387,0.0040536702767749
1693316198,1.3004056546242215,5.761809736066825,1.0943410087331962,6.884420910252251,0.6651796086317331,14.820479552340494,6.466516708307315,0.4284128419186225,7.371491164759608,5.048869789799891,0.2651564948163853,0.9343799827269784,90386432,52178944,10780672,45191168,42172416,18075648,58376192,36786176,9117696,46284800,3047424,8716288,54.0,96.0,0.0,298.0,0.0,44.0,50.0,0.0,586.0,88.0,32.0,0,0,0,0.0,0.0013457800511508,0.0031746813933729,0.021502808988764,0.0004028548770816,0.0028072289156626,0.0212715590125126,0.0026465517241379,0.0003275787187839,0.0033725888324873,0.0004294320137693,0.0043526342710997,0.0049144265080713,0.0444540229885057,0.0040850312415104,0.0045614457831325,0.0942520775623268,0.0045293103448275,0.0034386953846153,0.007603515625,0.0040536702767749
1693316199,1.3004056546242215,5.761809736066825,1.0943410087331962,5.889488224980879,0.6396252308884626,14.820479552340494,6.466516708307315,0.4284128419186225,7.371491164759608,5.048869789799891,0.3330797594819601,0.9343799827269784,90386432,52178944,10780672,45191168,42172416,18075648,58376192,36786176,9117696,46284800,3047424,8716288,90.0,102.0,2.0,320.0,4.0,68.0,58.0,2.0,616.0,76.0,16.0,0,0,0,0.0,0.0013457800511508,0.0031746813933729,0.021502808988764,0.0004028548770816,0.0028083333333333,0.0212715590125126,0.0026465517241379,0.0003275787187839,0.0033725888324873,0.0004294320137693,0.0043526342710997,0.0049144265080713,0.0444540229885057,0.0040850312415104,0.0045616666666666,0.0942520775623268,0.0045293103448275,0.0034386953846153,0.007603515625,0.0040536702767749
1693316200,1.3004056546242215,5.761809736066825,1.0943410087331962,5.774747876476676,0.6396252308884626,14.820479552340494,6.466516708307315,0.4284128419186225,7.371491164759608,5.048869789799891,0.3330797594819601,0.9343799827269784,90386432,52178944,10780672,45191168,42172416,18075648,58376192,36786176,9117696,46284800,3047424,8716288,72.0,124.0,4.0,334.0,6.0,66.0,66.0,8.0,696.0,86.0,32.0,0,0,0,0.0,0.0013457800511508,0.0031746813933729,0.021502808988764,0.0004028548770816,0.0028072289156626,0.0214252814738996,0.002656652360515,0.0003275787187839,0.0033725888324873,0.0004294320137693,0.0043526342710997,0.0049144265080713,0.0444540229885057,0.0040850312415104,0.0045614457831325,0.0973614958448753,0.004531330472103,0.0034386953846153,0.007603515625,0.0040536702767749
1693316201,1.2090941386815963,5.183815103731828,1.0943410087331962,5.660007527972471,0.6396252308884626,14.820479552340494,6.466516708307315,0.4284128419186225,7.371491164759608,5.048869789799891,0.3330797594819601,0.9343799827269784,90386432,52178944,10780672,45191168,42172416,18075648,58376192,36786176,9117696,46284800,3047424,8716288,70.0,102.0,6.0,326.0,8.0,54.0,52.0,8.0,590.0,74.0,26.0,0,0,0,0.0,0.0015005128205128,0.0031744804962306,0.0215056818181818,0.0004030567685589,0.0028048780487804,0.0214252814738996,0.0026521739130434,0.0003320366575996,0.0033725300272865,0.000434655791096,0.0043837948717948,0.0049140648932152,0.0444767441860465,0.0040859160668205,0.004560975609756,0.0973614958448753,0.0045304347826086,0.003512850327164,0.0076029874451373,0.0040694401172913
1693316202,1.2090941386815963,5.326374375725528,1.0943410087331962,5.545267179468267,0.6396252308884626,12.537425845301197,6.466516708307315,0.3448961017513589,7.371491164759608,5.048869789799891,0.3330797594819601,0.9343799827269784,90386432,52183040,10780672,45191168,42172416,18075648,58376192,36786176,9117696,46284800,3047424,8716288,46.565,75.857,5.898,223.851,8.0,48.0,41.746,6.0,395.966,54.55,17.424,0,0,0,0.0,0.0013408624229979,0.0031817796961635,0.0213749159098553,0.0004061216281175,0.0028049050761166,0.0213825628823929,0.0026524279809513,0.0003254122611273,0.0033823566418379,0.0004332578217099,0.0043503080082135,0.0049272034530944,0.0443234539907162,0.0040992132547534,0.0045609810152233,0.0974824684431977,0.0045304855961902,0.0034034223638876,0.0077282753347765,0.0040653709154314
1693316203,1.2090941386815963,5.326374375725528,1.0943410087331962,6.882220318947427,0.6396252308884626,12.290417852762191,6.580937735643484,0.3517014931480293,7.371491164759608,5.048869789799891,0.3330797594819601,0.9343799827269784,90386432,52183040,10780672,43896832,42172416,18075648,58433536,36786176,9117696,46284800,3047424,8716288,64.0,64.0,2.0,299.329,2.0,56.0,42.0,2.0,346.0,38.0,14.0,0,0,0,0.0,0.001341572848661,0.0031741352293329,0.0213750283677809,0.0004061425053978,0.0028048780487804,0.021382519518369,0.0026521739130434,0.0003272347168648,0.0033651453542498,0.0004332329731281,0.0043504525815327,0.0049134434127993,0.0443235548542211,0.0040993007163312,0.004560975609756,0.0974823419389603,0.0045304347826086,0.0034338182162973,0.007543359558412,0.0040653003480805
1693316204,1.2090941386815963,5.326374375725528,1.0943410087331962,6.867683868506501,0.6396252308884626,11.578889310148742,6.580937735643484,0.4083234838002268,7.371491164759608,4.995956884773888,0.3330797594819601,0.9343799827269784,90386432,52183040,10780672,43896832,42172416,18075648,58433536,36786176,9117696,46284800,3047424,8716288,118.0,174.0,0.0,420.0,0.0,58.0,82.0,0.0,914.0,142.0,26.0,0,0,0,0.0,0.0013408624229979,0.0031741361614779,0.021375,0.000406121045392,0.0028127659574468,0.0213825628823929,0.0026521739130434,0.0003272516231999,0.0033651074589127,0.0004332599118942,0.0043503080082135,0.0049134450906602,0.0443235294117647,0.0040992130257801,0.0045625531914893,0.0974824684431977,0.0045304347826086,0.0034341058371545,0.007543,0.0040653799758745
1693316205,1.2090941386815963,5.326374375725528,1.0943410087331962,6.867683868506501,0.6396252308884626,14.33116876237197,6.580937735643484,0.4083234838002268,7.371491164759608,4.995956884773888,0.3330797594819601,0.9343799827269784,90386432,52183040,10780672,43896832,42172416,17125376,58433536,36786176,9117696,46284800,3047424,8716288,28.936,46.836,0.0,224.747,0.0,24.691,22.346,0.0,223.494,31.492,11.709,0,0,0,0.0,0.001341624629501,0.0031741344073465,0.0213749684990423,0.0004060996273469,0.0028026110327452,0.0213377645681525,0.0027167188899514,0.0003274405276641,0.0033644092026646,0.000433262564243,0.0043504631190573,0.0049134419332238,0.0443235011587514,0.0040991254014951,0.004560522206549,0.0995591994801245,0.0045433437779902,0.0034371912603342,0.0075363588370185,0.0040653868557026
1693316206,0.999759640137856,5.326374375725528,1.0943410087331962,6.867683868506501,0.6396252308884626,14.33116876237197,6.580937735643484,0.4083234838002268,7.371491164759608,4.995956884773888,0.3330797594819601,0.9343799827269784,90386432,52183040,10780672,43896832,42172416,17125376,58433536,36786176,9117696,46284800,3047424,8716288,90.364,194.0,0.0,286.0,0.0,34.0,70.0,0.0,1034.0,160.0,32.0,0,0,0,0.0,0.0015046248715313,0.0031743009092468,0.0213142857142857,0.0004060701839695,0.0027948717948717,0.0213378011537156,0.0027053571428571,0.0003320917182662,0.0033651074589127,0.0004375,0.0043831449126413,0.0049137416366443,0.044320987654321,0.0040992794017675,0.0045589743589743,0.0995598845598845,0.0045410714285714,0.0035152457996266,0.007543,0.004078024691358
1693316207,1.2376962135845777,5.326374375725528,1.2881220389579051,6.867683868506501,0.6396252308884626,14.33116876237197,6.580937735643484,0.4083234838002268,7.371491164759608,4.995956884773888,0.3330797594819601,0.9343799827269784,90509312,52183040,10780672,43896832,42172416,17125376,58433536,36786176,9117696,46284800,3047424,8716288,38.0,48.0,2.0,168.0,4.0,44.0,28.0,4.0,266.0,40.0,18.0,0,0,0,0.0,0.0014004138644593,0.0032025974025974,0.0212724550898203,0.0004104977800546,0.0027948717948717,0.0213530219780219,0.0027053571428571,0.0003314907139595,0.0034193992835491,0.0004336734693877,0.0043794102431453,0.0049646753246753,0.044375,0.0041535080304311,0.0045589743589743,0.131601123595506,0.0045410714285714,0.0035106361951822,0.0082591093117409,0.0040749682337992
1693316208,1.2376962135845777,5.326374375725528,1.2881220389579051,6.867683868506501,0.6396252308884626,14.33116876237197,5.700550794850962,0.4083234838002268,7.371491164759608,4.995956884773888,0.3330797594819601,0.9343799827269784,90509312,52183040,10780672,43896832,42172416,17125376,58433536,36786176,9117696,46284800,3047424,8716288,76.0,88.0,0.0,238.0,0.0,50.0,46.0,0.0,556.0,82.0,12.0,0,0,0,0.0,0.0014004138644593,0.0032165765765765,0.0212724550898203,0.0004104977800546,0.0027948717948717,0.0213530219780219,0.0027053571428571,0.0003329844725224,0.0034367631296891,0.0004336734693877,0.0043794102431453,0.0049898378378378,0.044375,0.0041535080304311,0.0045589743589743,0.131601123595506,0.0045410714285714,0.0035350485436893,0.0085532544378698,0.0040749682337992
1693316209,1.2376962135845777,5.326374375725528,1.2881220389579051,6.867683868506501,0.6396252308884626,14.33116876237197,6.624760024618827,0.4083234838002268,7.243013063566214,4.995956884773888,0.3330797594819601,0.7390925563119499,90509312,52183040,10780672,43896832,42172416,17125376,58433536,36786176,9191424,46284800,3047424,8716288,50.0,122.0,2.0,314.0,0.0,48.0,58.0,2.0,720.0,98.0,48.0,0,0,0,0.0,0.0014004138644593,0.0032165765765765,0.0212724550898203,0.0004104977800546,0.0028125,0.0213530219780219,0.0027053571428571,0.0003329844725224,0.0034367631296891,0.0004336734693877,0.0043794102431453,0.0049898378378378,0.044375,0.0041535080304311,0.0045625,0.131601123595506,0.0045410714285714,0.0035350485436893,0.0085532544378698,0.0040749682337992
